,m/z,rt,peak area
312,236.1863,4.92,189813.5647786458
313,237.076,6.12,397344.78059895826
314,237.076,6.25,486594.1477864584
315,237.1519,5.58,289145.86311848956
316,237.1519,6.13,163683.12158203125
317,237.1519,6.41,157927.1818033854
318,237.1708,4.78,538909.2180989583
319,237.1803,9.6,276472.81331380206
320,238.169,3.92,2673549.367553711
321,239.0949,4.54,202231.4248046875
322,239.1331,4.84,404199.00667317706
323,239.1331,5.78,313634.0932617187
324,239.1331,7.07,556571.6435546875
325,239.1427,5.93,103048.94600423175
326,239.1523,3.16,535330.6735026042
327,239.1523,6.08,117774.17724609374
328,239.1618,6.39,144776.7989908854
329,239.1714,3.91,201732.3309326172
330,239.2384,15.52,442643.59159342444
331,239.2384,15.66,465384.0224609375
332,239.248,6.36,111613.58658854166
333,240.0148,0.65,205405.49446614584
334,240.1396,8.58,306994.9759928385
335,240.1492,4.75,290763.97619628906
336,240.178,4.24,1760161.540364583
337,240.178,4.36,2197889.4968668614
338,240.178,4.48,2254378.4212239585
339,240.2645,5.19,247246.52758789062
340,241.131,7.53,182464.41792805988
341,241.1406,4.93,442013.5481363932
342,241.1792,4.22,180976.31347656247
343,242.1749,8.07,295445.71972656244
344,242.2815,5.24,44559094.83333333
345,242.2815,5.46,223742493.30338538
346,242.2912,5.32,369629720.3333333
347,242.4172,5.24,48928565.15169271
348,243.0872,8.98,483784.3395182291
349,243.1455,8.26,106236.1398111979
350,243.2817,5.24,4177945.118489583
351,243.2915,5.35,141399937.02604166
352,243.4277,5.35,10528204.573893227
353,244.2177,5.21,184739.21443684894
354,244.2861,5.24,608506.0800781249
355,244.2959,5.34,11843372.296875
356,244.4327,5.34,337223.6748046875
357,245.1377,4.22,770006.2924804686
358,245.1377,4.39,798839.7891438801
359,245.2946,5.31,556061.2176920573
360,246.1497,5.71,105731.9199625651
361,246.1694,4.01,218406.90087890622
362,247.1461,5.97,109791.0713704427
363,247.1659,6.34,194318.349609375
364,247.1758,8.36,394189.6486816406
365,247.1758,8.47,455031.3404947916
366,248.1069,8.2,133506.97932942706
367,249.1412,5.15,113178.03641764322
368,249.1511,5.56,160666.0218098958
369,249.1511,6.95,154357.1915690104
370,249.1611,5.03,206281.84147135416
371,249.1611,5.69,2504465.3432617188
372,249.1611,5.82,2354911.245442708
373,249.1611,5.98,2504465.3432617188
374,249.1711,4.89,949449.1868489583
375,250.1597,4.24,131223.4187825521
376,250.1597,5.72,405141.5113932292
377,250.1597,5.86,394108.89599609375
378,250.1697,4.88,147407.88208007812
379,250.1797,6.08,623519.8820800781
380,250.1797,6.2,780419.6975911458
381,250.1797,6.32,808061.8523763019
382,251.1222,6.04,607257.3668619791
383,251.1222,6.17,662184.9667968749
384,251.1523,9.81,332075.0152994791
385,251.1523,9.93,629519.7408854166
386,251.1523,10.07,809824.8416341145
387,251.1523,10.19,842643.299601237
388,251.1724,5.5,112830.7687174479
389,251.1724,6.01,467037.3411458333
390,251.1724,6.55,174876.6712239583
391,251.1824,5.13,468065.887125651
392,251.1824,5.26,1643553.96484375
393,251.1824,5.39,1751330.9498697915
394,251.1824,5.89,581214.5509440104
395,251.1824,6.44,275096.07381184894
396,252.1791,4.49,393180.75760904944
397,252.1791,4.61,399876.80273437494
398,252.1791,5.11,286734.5452473959
399,253.1493,6.75,275544.6100260416
400,253.1695,6.03,102138.68290201822
401,253.1695,7.21,182001.63452148438
402,253.1898,9.74,328703.97501627606
403,253.2202,12.15,2061219.6704101562
404,253.2202,12.26,1677301.6686197913
405,253.2202,12.39,1894144.1767578123
406,253.2202,12.51,2061219.6704101562
407,254.1944,4.78,230839.36816406247
408,255.0091,6.56,134007.51883951822
409,255.0601,7.69,1040468.4626871743
410,255.0601,7.81,1341450.4826253254
411,255.0601,7.93,1399943.6072184246
412,255.1519,7.51,276183.5885416667
413,255.1826,10.67,1161182.0859374998
414,255.2336,12.6,515440.08626302076
415,255.2438,11.82,354999.32503255206
416,256.1746,3.37,168171.99104817706
417,256.1746,6.45,808964.7524414062
418,256.1746,6.57,957856.5006917317
419,256.2668,5.47,938820.2646484373
420,256.2668,5.65,967840.7299804688
421,256.2668,15.19,528094.1938476562
422,256.2668,15.31,564959.6979166666
423,256.2976,5.76,5124618.0120442705
424,256.2976,5.99,5182400.873453775
425,256.9648,0.62,410949.9601236979
426,256.9648,0.76,417072.9497070312
427,256.9648,21.07,1324513.3365478516
428,256.9648,21.23,1338022.4958089194
429,257.1396,4.35,459077.2187093099
430,257.1601,8.76,596104.6081136067
431,257.1704,6.43,245594.60319010416
432,257.191,11.76,127198.2130533854
433,257.191,11.98,102407.5001627604
434,257.2322,7.08,1358302.0703124998
435,257.2322,7.2,1545012.025472005
436,257.2322,7.33,1567881.6194661455
437,257.3042,5.76,670921.8151041667
438,257.3042,5.88,883392.143391927
439,258.0876,4.09,219518.63118489584
440,258.1598,9.75,609517.4432779948
441,258.1598,9.89,722004.0346679688
442,258.1598,10.01,727601.4712320964
443,258.1702,4.99,184448.27148437497
444,258.1702,6.67,175350.35400390625
445,258.2115,5.86,522344.8761393229
446,258.2115,5.98,644206.1589762369
447,258.2838,4.7,8379183.644287108
448,258.2838,5.04,1753974.8657226562
449,259.1531,4.22,532140.5522054036
450,259.1531,4.36,543476.6156005858
451,259.1531,4.75,126623.53332519531
452,259.1634,3.49,573517.2709960938
453,259.1634,9.72,183726.05517578122
454,259.1738,5.62,115292.05013020833
455,259.1738,7.88,111742.49963378906
456,259.1842,5.45,351748.7112630209
457,259.1842,11.14,883670.4947102864
458,259.1842,11.26,1049690.606282552
459,259.1842,11.38,1093392.3092447917
460,259.2775,5.1,132628.275390625
461,260.1501,4.18,140676.3193359375
462,261.245,13.47,3904088.3981119795
463,261.245,13.6,3900371.7172851567
464,261.245,13.74,3344460.831787109
465,261.245,13.87,3900371.7172851567
466,261.245,14.06,3904088.3981119795
467,262.2081,4.59,176568.4202473958
468,262.2501,13.73,404874.5032552083
469,262.2501,13.86,493592.0373535156
470,262.9854,0.63,3710318.424601237
471,263.1748,8.48,218275.06022135416
472,263.9866,0.63,200911.53401692706
473,264.1768,4.52,914381.1540934244
474,264.1768,4.64,821010.5152994791
475,264.1768,4.78,914381.1540934244
476,265.1401,6.37,574886.9169921875
477,265.1401,6.53,541902.94140625
478,265.1401,6.68,658636.5437825521
479,265.1401,6.91,1539203.3833821614
480,265.1507,4.88,218641.75545247394
481,265.1613,4.19,121443.79964192708
482,265.1719,8.46,575449.6664632161
483,265.1931,4.72,209794.408203125
484,265.1931,6.22,156878.3489583333
485,266.1283,4.46,1460370.451171875
486,266.1283,4.57,1536636.1188151042
487,266.1283,5.4,294406.13281249994
488,266.1389,5.67,152370.95678710938
489,266.1389,6.91,142348.0764973958
490,266.1708,6.54,283065.1009114583
491,266.1815,8.48,22503289.343790688
492,266.1815,8.95,22605888.5250651
493,266.1921,4.86,567966.6295572916
494,267.0026,0.71,131206.0128173828
495,267.1521,5.14,412791.5302734375
496,267.1628,4.65,1042859.4436848959
497,267.1628,5.74,201807.02897135416
498,267.1628,5.87,521480.0639648437
499,267.1628,6.28,319574.47790527344
500,267.1735,4.5,809358.608561198
501,267.1735,11.97,2045572.6103515623
502,267.1735,12.19,2136013.2556152344
503,267.2697,16.47,275841.1549479167
504,267.2697,16.59,328440.80000813794
505,268.062,4.68,340984.1507161459
506,268.1478,3.87,722952.0103352864
507,268.1478,4.09,692381.7433268229
508,268.1478,4.21,722952.0103352864
509,268.1799,4.48,104888.32824707031
510,268.1799,11.95,240924.34228515625
511,268.1907,6.9,249869.2706705729
512,268.1907,7.74,189140.44392903647
513,268.1907,11.53,605836.9147135416
514,268.1907,11.65,581530.6772460938
515,268.1907,11.78,605836.9147135416
516,268.2121,5.9,599773.6901041666
517,268.2121,6.03,689861.3160807291
518,268.2336,10.47,440187.96582031256
519,268.2336,10.6,481294.19746907544
520,269.1363,4.62,262443.487874349
521,269.1363,5.71,761140.4296875
522,269.1686,8.57,949382.9542236328
523,269.1686,8.69,1076122.9580078125
524,269.1686,8.81,1177318.9627685547
525,269.1686,8.93,1219474.4319661458
526,269.244,14.72,222000.50455729166
527,269.9989,0.64,284138.0637207031
528,270.1934,4.01,343956.5451660156
529,270.2042,7.59,326006.17041015625
530,271.0594,7.59,508579.83105468744
531,271.0594,7.7,626243.5316162109
532,271.1462,4.87,333264.668375651
533,271.1462,5.26,2110511.40625
534,271.1678,9.98,662719.3177083333
535,272.1567,4.83,3833612.4514973955
536,272.1567,5.26,212408.73307291663
537,272.2002,8.07,487047.86523437494
538,272.2002,8.2,556273.5386962891
539,272.2002,9.2,162872.70833333334
540,272.2329,12.21,393856.3365885416
541,272.2547,4.68,1520645.8319498696
542,272.2547,4.79,1506707.9413248696
543,272.2547,4.95,1520645.8319498696
544,272.9416,21.1,243649.979695638
545,273.1819,10.55,149325.28759765625
546,273.1928,8.48,100521.86604817708
547,273.1928,8.79,293999.5732421875
548,273.1928,8.97,266853.43668619794
549,273.1928,12.41,127189.26334635416
550,273.2584,4.76,222206.61275227863
551,274.1013,5.86,1474611.791015625
552,274.1013,5.99,1739043.6321614583
553,274.1671,4.52,113583.4384765625
554,274.1671,5.21,202342.06412760416
555,274.2768,4.68,184611.40348307288
556,274.2768,9.98,444064.0094401042
557,275.1669,4.52,171100.708211263
558,275.1669,5.17,620103.8375651041
559,275.1669,6.52,146269.62044270834
560,276.1703,5.16,119481.72517903645
561,276.1813,5.55,621231.2516276042
562,276.1813,8.96,339280.2021484375
563,276.1813,10.31,3717035.7244466143
564,276.1813,10.47,4671889.608846029
565,276.1813,10.65,4694684.056966146
566,276.2476,5.45,119993.8555094401
567,276.2476,5.61,2550004.8606770835
568,276.2476,5.75,2748246.125651042
569,276.2587,5.81,241382.2757161458
570,276.2587,5.93,292287.70703125
571,277.1108,6.13,242175.09155273438
572,277.1884,5.2,13867881.636718748
573,277.1884,8.3,7893809.489583332
574,277.1884,8.49,8979990.891601562
575,277.2106,11.33,344784.3466796875
576,277.2439,5.61,289894.5205891927
577,277.2439,5.73,134287.28385416666
578,278.088,6.12,305236.78759765625
579,278.1881,5.18,4643824.411458333
580,278.1992,7.6,190706.12736002603
581,278.1992,8.31,1227200.134765625
582,278.1992,8.43,1268737.1673177083
583,278.2437,5.61,763167.0416666666
584,278.2437,5.74,923434.4709065754
585,278.266,13.48,3400180.9337565103
586,278.266,13.74,2925060.2779947915
587,278.266,13.91,3400180.9337565103
588,279.0909,8.09,367845.5247395833
589,279.1467,7.32,2102682.7130533853
590,279.1579,7.53,253954.4690755208
591,279.1579,11.88,6420945.7265625
592,279.1579,11.99,6708193.7529296875
593,279.1579,12.18,6420945.7265625
594,279.1579,12.3,6897583.204427084
595,279.169,8.12,125983.41638183592
596,279.169,12.41,188424.625
597,279.169,12.55,221116.76904296875
598,279.1802,5.76,371158.0572102865
599,279.1802,5.88,426703.5219726562
600,279.1914,3.89,140020.7490234375
601,279.2137,8.29,828468.5081380208
602,279.2137,8.42,838144.4397786458
603,279.2695,13.72,446220.0288492838
604,279.2695,13.85,462722.07535807294
605,280.1534,6.45,124866.251953125
606,280.1534,7.32,382419.721516927
607,280.1646,5.05,157310.8388671875
608,280.1646,11.87,1132109.1281738281
609,280.1646,12.06,1006895.2590738931
610,280.1646,12.19,1167521.1350911458
611,280.1646,12.3,1189512.0180664062
612,280.2094,5.85,117173.12215169269
613,280.2094,6.17,260196.8567708333
614,280.2655,14.81,545333.2941080729
615,281.1638,6.32,283665.41117350257
616,281.1638,8.88,122249.669921875
617,281.175,7.93,269739.0956624349
618,281.175,8.14,335238.84358723956
619,281.175,8.26,340389.92712402344
620,281.1975,5.04,259443.4212239583
621,281.1975,12.25,556924.2079264321
622,281.2087,4.23,229869.60156249997
623,281.22,11.0,288508.42574055993
624,281.2537,13.97,192983.05655924475
625,282.1665,4.67,696126.5688476562
626,282.1665,4.79,719932.4527994791
627,282.189,4.22,3380812.8256835938
628,282.2229,6.64,281594.5670572917
629,282.2229,6.76,365897.599609375
630,282.2793,15.52,2429930.2132161455
631,282.2793,15.69,2558301.3589680986
632,282.2793,15.84,3243708.1678059897
633,282.2793,15.98,3248496.3150227866
634,282.2793,16.11,3318602.026041666
635,283.1501,5.72,1276864.759765625
636,283.1501,5.84,1540736.246419271
637,283.1501,6.7,23189545.73502604
638,283.1501,7.14,3492048.960286458
639,283.1501,7.32,3536614.5307617188
640,283.1614,4.67,530015.9198811849
641,283.1614,4.79,853546.6754557291
642,283.1614,5.21,103263.63175455728
643,283.1614,7.43,134582.1376953125
644,283.1614,7.57,463432.25325520826
645,283.1727,3.62,389003.2303873698
646,283.1727,3.74,376976.8359781901
647,283.1727,10.23,256347.37569173178
648,283.1841,8.48,129216431.16145834
649,283.1954,4.23,405234.921875
650,283.1954,8.16,175808.02237955728
651,283.2067,12.73,307163.20296223956
652,283.2067,13.01,103940.1016031901
653,283.2067,13.14,178456.94681803387
654,283.2181,13.45,145261.5342203776
655,283.2294,13.73,556050.6233723958
656,283.2294,13.86,612090.9182535808
657,283.252,8.38,2523757.4609375
658,283.2634,14.01,400338.1070963542
659,283.2634,14.13,419188.9968261719
660,283.286,15.48,355351.5919189453
661,283.3314,8.47,6434896.215820312
662,284.1485,7.9,320135.3977457682
663,284.1599,6.7,2564919.3828124995
664,284.1599,6.84,3144086.489298503
665,284.1599,7.14,402488.99491373694
666,284.1599,7.27,511269.8291015625
667,284.1826,8.48,26686369.354248043
668,284.1826,8.89,26840128.67561849
669,284.2053,4.51,3272802.643310547
670,284.2508,8.38,482714.44620768225
671,284.2963,16.14,921042.7994791666
672,284.2963,16.29,927647.9270426432
673,284.2963,16.4,1009570.3011067709
674,285.1733,5.57,416648.5616455078
675,285.1733,6.15,298093.2112630208
676,285.1733,6.27,509182.0245768229
677,285.1733,8.16,160865.07417805988
678,285.1847,3.91,142080.78283691406
679,285.1847,8.46,2854719.2423095703
680,285.1847,8.69,2869683.8105468745
681,285.1847,10.68,174073.07421875
682,285.1961,8.86,150717.77567545575
683,285.1961,9.0,181985.551188151
684,285.2075,4.51,361359.94531249994
685,285.2303,3.27,422191.74308268225
686,285.2303,3.39,416907.20947265625
687,285.2303,3.64,602565.1967773436
688,285.2645,9.16,1346569.8970540361
689,285.2645,9.29,1506055.6245117185
690,286.1445,9.58,218060.46940104166
691,286.1674,6.64,293638.19970703125
692,286.1674,6.76,320542.61116536456
693,286.1788,5.97,209691.0576985677
694,286.1788,7.43,236004.1494140625
695,286.1788,9.17,711234.7509765625
696,286.1788,9.29,827296.5494791666
697,286.1903,6.13,197657.14937337238
698,286.1903,8.52,160867.30598958334
699,287.1535,4.19,189490.73404947916
700,287.1764,6.53,275615.8798421224
701,287.1764,6.91,128826.64908854167
702,287.1764,7.34,550853.912109375
703,287.1764,7.47,517194.2360026041
704,287.1764,7.59,550853.912109375
705,287.1879,4.41,175228.9701334635
706,287.1994,3.91,1164733.4659830728
707,287.1994,9.26,389586.9811197916
708,287.1994,9.62,153436.70458984372
709,287.1994,11.01,203078.80045572916
710,287.2109,9.8,169457.71858723956
711,288.1199,6.08,1587889.6866861978
712,288.1545,5.67,1241580.1531575522
713,288.1545,5.78,1626827.0319010415
714,288.166,8.02,127025.22554524738
715,288.1891,6.18,113778.22037760417
716,288.2006,4.03,128228.96175130208
717,288.2928,4.69,517942.6232503255
718,289.159,4.51,321124.427734375
719,289.159,4.77,172227.61328124997
720,289.1706,4.6,116416.92610677084
721,289.1821,5.75,262472.4547526041
722,289.1821,7.49,212192.99414062497
723,289.1821,7.76,138760.9593098958
724,289.1821,8.01,143779.42822265622
725,289.1821,9.75,113738.96289062499
726,289.1937,8.2,427351.164469401
727,289.1937,8.59,101773.3976236979
728,289.1937,8.93,411105.501180013
729,289.1937,11.72,202256.17753092447
730,289.2053,10.92,147828.09431966147
731,290.1786,9.78,4460698.542195638
732,290.1786,10.04,4475823.360351562
733,291.1669,5.81,159132.51041666666
734,291.1669,6.58,517024.5859375
