,m/z,rt,peak area
167,244.2296,5.26,317333.7267659505
168,244.2882,5.25,3324655.779296875
169,244.2882,5.36,10600645.90238444
170,244.425,5.37,279421.20467122394
171,245.2967,5.33,482299.7620442708
172,245.2967,5.45,587343.7267252604
173,245.2967,5.57,607046.2240397135
174,247.168,6.39,212108.53466796875
175,249.1832,11.33,333292.4264729817
176,249.1832,11.45,387252.6796875
177,251.1645,7.89,170009.4764404297
178,251.1846,5.16,373007.7734375
179,255.0113,6.62,238399.6076253255
180,255.2358,12.67,320671.4638671875
181,255.2358,14.48,109009.77929687499
182,256.228,7.15,132073.23795572916
183,256.269,5.47,681227.1080729166
184,256.2998,5.76,6552730.916666666
185,256.2998,5.93,8114288.739786783
186,256.967,0.62,2042493.3811848958
187,256.967,0.73,2404884.2838541665
188,256.967,0.85,2416730.6722005205
189,256.967,21.07,323317.1778971354
190,257.2344,7.16,1990637.8281249998
191,257.2344,7.28,2182365.493326823
192,257.2344,7.42,2401170.786295573
193,257.2652,5.47,145936.142578125
194,257.3064,5.76,1201210.8526204429
195,257.3064,5.88,1368197.0829264324
196,257.9659,0.62,114895.31510416667
197,258.0898,4.18,195268.82987467447
198,258.1517,9.84,228305.52994791666
199,258.2344,7.16,254810.95345052084
200,258.2757,4.65,4813899.955078125
201,258.2757,5.06,2345750.474283854
202,259.2797,4.65,1512145.921549479
203,259.2797,4.84,1571631.8079427083
204,259.2797,5.05,374410.5777994792
205,261.2473,13.8,244864.461344401
206,262.2104,4.57,280261.1413574219
207,267.1758,12.04,286161.8477783203
208,267.272,16.51,781861.3074951172
209,267.272,16.65,840887.8689778644
210,268.2681,16.51,107996.04410807292
211,272.257,4.69,1839052.4630533853
212,273.2607,4.77,250748.1359049479
213,274.1037,5.92,6851450.289713542
214,274.1037,6.09,7236387.943033853
215,274.1037,6.23,7394169.21496582
216,274.2791,9.96,853829.5305989584
217,274.2791,10.18,148683.57259114584
218,275.1032,5.92,1012581.9212239583
219,275.1032,6.05,1081400.0244140623
220,275.1582,4.59,250272.03885904944
221,275.2793,9.94,111659.33614095052
222,276.25,5.45,208416.1924235026
223,276.25,5.62,2697321.9384765625
224,276.25,5.86,135410.6143798828
225,276.261,5.8,487812.7522786458
226,277.1797,11.07,475843.7272135417
227,277.1797,11.18,555757.3666992188
228,277.2463,5.62,435112.34065755206
229,278.2461,5.62,871279.7869466146
230,278.2461,5.75,959779.5444742838
231,278.2684,13.81,328224.9488932291
232,279.2049,4.44,155094.41162109375
233,280.167,11.92,377874.97558593744
234,280.167,12.05,1634611.8227539062
235,280.167,12.2,1420356.0279947915
236,280.167,12.31,1634611.8227539062
237,280.2679,14.82,722214.5504150391
238,280.2679,14.95,682760.5526529948
239,280.2679,15.06,770413.8526611327
240,281.2449,13.84,412476.7255045573
241,281.2449,13.99,529831.6059570312
242,282.0109,0.62,426374.20109049475
243,282.2818,15.56,1768121.322672526
244,282.2818,15.68,2070007.5221354165
245,282.2818,15.8,2659012.4746093745
246,282.2818,15.93,3060373.564615885
247,282.2818,16.07,3138545.4103190107
248,283.1978,8.27,429614.5859375
249,283.2658,14.05,274572.79288736975
250,283.2771,15.6,146262.3828125
251,283.2771,15.73,167160.43819173175
252,284.2988,16.19,1266556.4778645835
253,284.2988,16.37,1505809.767578125
254,284.2988,16.48,1530837.6562093098
255,285.1757,13.52,264547.6526692708
256,285.3012,16.19,213346.3311767578
257,286.25,8.1,1247681.4571940105
258,286.25,8.23,978796.4485677083
259,286.25,8.36,1132085.5716145833
260,286.25,8.48,1247681.4571940105
261,288.1224,6.13,4774661.384643556
262,288.1224,6.3,5108637.470581055
263,288.1224,6.41,5247844.1350911455
264,288.2953,4.77,455345.3245442708
265,289.1268,6.2,153588.5598958333
266,289.1731,9.83,207129.9423828125
267,290.1811,9.84,5659080.212239583
268,290.1811,9.98,6217347.120686848
269,290.1811,10.1,6866878.261718749
270,290.1811,10.23,6915251.534830729
271,290.1811,10.35,6938642.841959634
272,291.181,9.83,927926.237467448
273,291.181,9.97,1100524.9415283203
274,291.1927,11.09,299763.19893391925
275,291.2393,9.77,119213.05924479166
276,292.1727,9.83,1629660.9458007812
277,292.1727,9.96,1816588.9908040361
278,292.2428,4.96,175165.99377441406
279,293.1795,9.79,301218.24511718744
280,294.2133,10.69,212994.2100423177
281,294.2133,10.81,337017.7325846354
282,295.1563,6.48,149443.2931315104
283,295.2153,10.56,195469.32486979166
284,297.2296,11.05,568570.0423177083
285,297.2296,11.17,900345.9420572916
286,297.2296,11.31,1078824.6158854167
287,297.9914,0.62,461693.69661458326
288,297.9914,0.74,641635.880533854
289,298.3492,8.36,413638.39660644525
290,299.1858,13.52,210380.7835286458
291,299.2576,13.78,1454994.6904296873
292,299.2576,13.92,967989.159383138
293,299.2576,14.04,1454994.6904296873
294,299.2576,14.35,139277.91748046875
295,300.0246,0.61,553844.5924479166
296,300.0246,0.74,815021.0693359374
297,300.2047,3.71,486607.2408040365
298,301.0223,0.62,200581.18505859375
299,301.1428,11.93,159976.38639322916
300,301.1428,12.12,343427.46679687494
301,301.1428,12.25,434045.162516276
302,301.1789,11.04,206990.39546712238
303,301.2151,16.04,115148.29638671875
304,301.2874,11.12,151057.17838541666
305,302.2409,7.85,619614.0854492188
306,302.2409,7.97,705462.0214843748
307,302.3014,12.0,365386.38785807294
308,302.3014,12.12,403116.8019205729
309,303.1854,13.51,161054.86173502603
310,303.2581,14.39,411202.66996256507
311,304.2544,7.05,301267.4147135417
312,304.3031,11.18,125076.80631510416
313,305.2174,6.4,1605402.5269368486
314,305.2174,6.57,1798410.8373616536
315,305.2662,13.88,363635.5340169271
316,305.2662,14.0,444984.2646484375
317,306.2201,6.39,287441.28629557294
318,308.0629,7.46,164872.91247558594
319,308.2971,15.83,567487.3017578124
320,308.2971,15.94,863186.6554361979
321,309.211,10.65,630769.4563802084
322,309.211,10.77,778488.463663737
323,309.2234,6.13,309546.6889241537
324,309.2976,15.81,110314.30029296874
325,310.2145,10.64,100866.55224609374
326,310.2393,12.84,426780.814453125
327,310.2393,12.97,480382.08890787757
328,310.3138,16.46,444033.5499267578
329,310.3138,16.58,630063.7138671874
330,311.1838,8.85,210645.83487955728
331,312.3311,17.08,1123006.3555501301
332,312.3311,17.21,1165211.2403971353
333,312.3311,17.34,1231320.5712076821
334,313.1442,12.04,339781.6634114584
335,313.3321,17.08,191412.92443847656
336,314.2735,15.59,612452.6730957031
337,314.2735,15.72,830002.597005208
338,315.1295,9.74,234653.0146484375
339,315.1799,5.7,137922.65999348956
340,316.0004,0.61,801114.94140625
341,316.0004,0.79,1339331.580078125
342,316.0004,21.06,105466.42724609374
343,316.1395,4.18,695089.3014322916
344,317.1147,4.91,1164763.5380859375
345,318.2711,8.06,3017462.680053711
346,318.2711,8.2,1966637.3665364585
347,318.2711,8.35,2566332.1209309893
348,318.2711,8.47,3009996.5743815103
349,318.2711,8.61,3017462.680053711
350,319.2784,8.17,350341.0283203125
351,319.2784,8.28,365402.6024983724
352,320.212,13.52,895280.7811279297
353,320.212,13.64,1204920.451578776
354,320.212,13.76,1366708.0748697915
355,320.276,14.39,370092.262125651
356,321.2126,13.52,192895.90747070312
357,321.2383,13.84,224045.19970703122
358,321.2383,13.96,294694.4248046875
359,322.0746,7.54,143724.052734375
360,322.1519,5.21,266766.0514322916
361,322.2937,13.89,1118733.8629964192
362,322.2937,14.01,1335639.6759033203
363,322.2937,14.12,1384268.819580078
364,322.9906,0.64,223620.4944661458
365,323.3008,13.88,173660.46435546875
366,325.1683,13.52,205125.3537597656
367,325.2073,10.35,196096.91365559894
368,325.2204,12.04,273775.70304361975
369,325.2334,14.38,651723.9395751953
370,325.2334,14.5,736200.0596516926
371,326.2366,10.65,109178.45638020831
372,327.0074,8.78,281290.1695963541
373,327.256,13.89,137373.55859375
374,329.0016,8.77,266684.1632486979
375,329.2386,16.95,102376.14827473958
376,329.2781,12.33,1154956.9142659504
377,329.2781,12.49,1911952.732462565
378,329.2781,12.66,1974491.9920247395
379,329.2781,12.78,2106284.0728759766
380,330.2806,12.3,132401.70556640625
381,330.3335,13.64,307704.7555338542
382,331.2862,15.36,1758082.14453125
383,331.2862,15.58,28060366.153564453
384,331.2862,15.72,35925783.73046875
385,331.2862,15.85,40247815.555989586
386,331.2862,15.99,40685101.423746735
387,331.4452,15.58,1367952.4153645833
388,332.1486,9.73,251835.27722167966
389,332.2948,15.58,5335826.569010416
390,332.3347,12.82,287850.0502929687
391,333.2932,15.58,738112.1009521484
392,333.2932,15.71,939858.7972819009
393,334.3079,17.08,115463.28173828125
394,335.2318,9.79,250367.7236735026
395,335.2318,9.92,281657.6507161458
396,335.2318,10.58,862737.900390625
397,335.2318,10.7,1092278.8253580728
398,335.2318,10.82,1153008.9024251304
399,336.239,10.59,183979.5022786458
400,336.3063,14.65,170626.3114013672
401,337.1548,8.18,146789.4698079427
402,337.2088,11.94,2555969.6834309893
403,337.2088,12.05,3345637.0205078125
404,337.2088,12.22,2846158.9440104165
405,337.2088,12.35,3313782.8998616533
406,337.2088,12.47,3345637.0205078125
407,338.2219,11.93,127994.4884440104
408,338.2219,12.11,296355.26106770826
409,338.2219,12.23,328718.4139404297
410,338.3166,14.85,267372.5089111328
411,338.3437,17.21,9410284.229166668
412,338.3437,17.38,10776364.963867186
413,338.3437,17.57,10942933.116495768
414,338.9668,0.64,626310.015625
415,338.9668,0.77,716404.1948242186
416,339.3466,17.21,2212968.0755208335
417,339.3466,17.35,2499675.6993815103
418,339.3466,17.47,2570803.0784505205
419,340.3526,17.21,221672.90983072916
420,341.3069,16.35,3469722.5790608726
421,341.3069,16.62,3481805.401041667
422,341.3069,16.74,3891521.735595703
423,342.3049,16.52,374089.3636067708
424,342.3186,16.35,194393.92232259113
425,342.346,16.2,590021.9742838541
426,342.346,16.32,655503.7333984375
427,343.1549,11.63,851779.9944661458
428,343.1549,11.75,750867.2735595703
429,343.1549,11.88,911216.0408528644
430,344.2272,4.02,929378.321126302
431,345.2338,4.0,100877.7381184896
432,347.2002,5.68,129791.1260172526
433,347.228,9.84,166437.54248046872
434,348.2294,9.84,4241569.955525717
435,348.2294,10.0,4684565.53841146
436,348.2294,10.13,5252655.878255208
437,348.2294,10.25,5220159.19580078
438,348.313,15.58,28035010.68001302
439,348.313,15.72,31893140.048583984
440,348.313,15.84,36545696.25000001
441,348.4803,15.58,1327215.74609375
442,349.2338,9.84,916081.8997395833
443,349.2338,9.99,1014259.5045572916
444,349.2897,13.96,413958.5870768229
445,349.2897,14.08,446754.5729166666
446,349.3176,15.58,5279431.362630209
447,349.3176,15.72,6644650.588419596
448,349.3176,15.84,7660024.853515625
449,349.3176,15.96,7699115.749837239
450,350.227,9.84,1226254.029296875
451,350.227,9.97,1537612.1022135415
452,350.227,10.09,1594346.802856445
453,350.3251,14.45,375619.1525878906
454,351.2371,9.86,265200.4384765625
455,353.2236,11.6,113917.35278320311
456,353.266,15.38,2397242.149698893
457,353.266,15.5,36957608.71773274
458,353.266,15.64,31007326.354003906
459,353.266,15.75,35992953.39127604
460,353.266,16.02,36957608.71773274
461,354.2282,10.27,242690.76383463538
462,354.2707,15.36,457731.8297526041
463,354.2707,15.48,7691018.147298176
464,354.2707,15.64,6376717.071736652
465,354.2707,15.76,7509576.573893228
466,354.2707,15.99,7691018.147298176
467,354.2848,10.87,120085.33333333333
468,355.2782,15.59,602062.4755859374
469,355.2782,15.71,1076302.8328450522
470,355.2782,15.83,1100902.4484049482
471,355.3066,12.49,139226.18929036456
472,356.2744,5.92,127594.99772135416
473,356.2886,15.57,127239.66943359374
474,357.1447,12.48,263160.0639241536
475,357.2876,15.6,263347.298828125
476,357.3162,13.83,1304545.9892578123
477,357.3162,13.95,1898956.237955729
478,357.3162,14.07,1921004.4859212236
479,357.3162,14.19,2013869.2675374346
480,357.3162,14.31,2125204.205891927
481,358.3181,13.83,271006.0431315104
482,359.2078,6.77,124772.56107584634
483,359.3227,16.35,1140124.1368815103
484,359.3227,16.52,9873206.074218748
485,359.3227,16.69,12193712.09830729
486,359.3227,16.83,12426713.392740885
487,360.1861,11.63,344574.2063802083
488,360.3158,16.35,300237.5475260416
489,360.3158,16.52,3154855.049804687
490,360.3158,16.69,5394359.766601562
491,360.3158,16.83,5474907.363118489
492,360.3302,17.21,1821989.296875
493,360.3302,17.35,1924905.7506510415
494,360.3302,17.49,132578.6486002604
495,361.3261,16.52,550271.6546223959
496,361.3261,16.68,667860.6342773438
497,361.3261,17.22,376495.7583414713
498,362.3247,11.66,134997.76456705725
499,363.3261,13.9,1267249.574544271
500,363.3261,14.02,1586401.543782552
501,363.3261,14.14,1644487.8518880208
502,364.3302,13.88,275782.0231933594
503,366.3175,13.87,2734638.7203776045
504,366.3175,14.08,2431264.3644205728
505,366.3175,14.19,2734638.7203776045
506,366.3469,15.83,951971.2317708334
507,366.3469,15.97,1545734.5691324868
508,366.3469,16.09,1700636.8844401042
509,367.2859,16.08,191662.62829589844
510,367.33,13.96,400963.1172688802
511,368.3599,16.44,406357.8251139323
512,368.4188,16.52,509295.5384114583
513,368.4188,16.66,624169.0491536458
514,369.2155,7.01,308361.5999348959
515,369.245,8.85,463972.114827474
516,369.245,8.98,504837.966796875
517,369.245,15.58,464679.8653157552
518,369.245,15.72,581133.20703125
519,369.4223,16.52,107378.94287109375
520,370.384,17.08,1132910.8124186196
521,370.384,17.22,1325795.7504882812
522,371.1552,13.82,107760.94401041666
523,371.17,13.24,329617.91349283856
524,371.1997,12.02,450191.04785156244
525,371.1997,12.14,459036.955891927
526,371.274,13.96,313410.3909098307
527,371.3185,16.82,1292938.5097656248
528,371.3185,16.95,2064321.9124348958
529,371.3185,17.08,2191222.7460937495
530,371.378,17.08,269526.4262288411
531,372.315,16.82,267550.4680989583
532,372.315,16.93,381172.0807291666
533,373.1797,9.73,865965.4506022135
534,373.1797,9.86,1044806.0009765624
535,373.3141,15.58,350464.2620442708
536,373.3141,15.7,390620.2303466797
537,374.1812,9.73,161909.73083496094
538,374.3159,15.81,356195.19628906244
539,375.1703,4.91,1894542.4173177083
540,375.3054,15.58,332859.369547526
541,375.3054,15.7,355154.93636067706
542,376.1771,4.91,414201.8401692708
543,376.3427,16.52,27507596.886311848
544,376.3427,16.69,30071360.760294594
545,376.3427,16.83,30660763.416015625
546,376.5083,16.52,1069647.5911458333
547,377.2319,15.12,140414.27522786456
548,377.3375,14.66,270761.3834635416
549,377.3375,14.77,332493.84814453125
550,377.3526,16.52,6370539.403645833
551,377.3526,16.72,6788926.520955402
552,377.3526,16.84,289572.7213541666
553,378.3501,16.52,583394.416015625
554,378.3501,16.64,912229.9842122396
555,379.2592,15.59,367887.694132487
556,379.2592,15.71,445962.3844401042
557,380.3378,14.7,254436.74951171872
558,381.2974,16.35,2115794.0514322915
559,381.2974,16.52,27534967.069498695
560,381.2974,16.72,30660537.329711914
561,381.2974,16.9,31151093.664632156
562,382.3054,16.35,461902.7760416667
563,382.3054,16.52,6245370.900187175
564,382.3054,16.74,6967214.13313802
565,382.3054,16.87,7065818.752156574
566,383.2547,10.35,316807.69665527344
567,383.2547,10.47,352104.85432942706
568,383.27,11.4,568037.1080729166
569,383.27,11.52,681360.3819986979
570,383.3007,16.52,648691.0122477213
571,383.3007,16.64,750743.2796223958
572,385.0679,8.79,240724.77994791666
573,385.1757,13.91,127020.43310546875
574,385.3144,16.53,103291.16276041666
575,387.0599,8.77,227903.36328125
576,388.2539,4.25,900533.8532307942
577,388.316,14.41,249866.03564453122
578,388.3471,16.82,221347.5558268229
579,388.3471,16.95,323925.0588785807
580,391.2314,6.76,140257.60799153644
581,391.2784,16.76,2121513.204427083
582,391.2784,16.9,1298581.087565104
583,391.3566,14.38,795827.5190429686
584,391.3566,14.57,748855.5024820964
585,391.3566,14.69,795827.5190429686
586,392.3127,15.59,280691.94881184894
587,393.3025,16.82,458996.7809244792
588,393.3025,16.93,618725.9157307942
589,394.358,14.44,939287.211751302
590,394.358,14.56,908039.1399739583
591,394.358,14.69,939287.211751302
592,394.358,15.03,223815.78548177084
593,394.358,15.31,100911.3486328125
594,395.2581,10.26,355584.76399739576
595,395.2581,10.38,370930.7731119791
596,395.3056,16.73,6068709.196858723
597,395.3056,16.9,6754317.927246094
598,396.3188,16.73,1506983.3323567705
599,396.3188,16.85,1687373.3686930337
600,396.3981,17.22,2728431.582763672
601,396.3981,17.4,3112146.1350097656
602,396.3981,17.51,3153728.590169271
603,397.2711,15.38,129119.95491536458
604,397.2711,15.58,397305.81815592444
605,397.2711,15.71,512770.965657552
606,397.2711,16.51,447683.3224690755
607,397.2711,16.64,506075.916015625
608,397.3983,17.2,642006.3294270833
609,397.3983,17.35,837072.5333658853
610,398.3372,14.07,1499276.0419921873
611,398.3372,14.23,1619639.7333984373
612,398.3372,14.34,1857515.3092447915
613,398.3372,14.46,1926712.44938151
614,398.975,0.62,375641.38427734375
615,399.3423,14.03,348993.93457031244
616,399.3582,15.43,103386.05322265625
617,399.3742,15.19,676218.2845052083
618,401.2155,11.25,245194.05452473956
619,401.2155,11.63,429500.3697916666
620,401.2155,11.88,2710173.8452148438
621,401.2155,12.02,2880797.889973958
622,401.2155,12.15,2891235.1847330728
623,401.3439,16.51,205690.16503906247
624,402.2118,11.63,659196.9607747395
625,402.3405,16.51,1046935.6634114581
626,402.3405,16.68,1221270.5300292969
627,403.3395,16.51,204516.78906250003
628,404.3734,17.26,261250.99283854166
629,407.2301,16.57,157262.91251627606
630,407.2953,16.51,311621.9462890625
631,407.2953,16.64,323625.61319986975
632,407.3442,13.97,800515.1966145833
633,407.3442,14.08,986152.2215169269
634,408.3556,13.96,178426.8009440104
635,409.3368,17.26,246607.39941406247
636,410.3532,14.02,1700562.0856933591
637,410.3532,14.17,1929122.702799479
638,410.3532,14.29,2098759.0424397783
639,410.3696,14.85,168375.47835286456
640,411.3063,13.08,121275.54333496094
641,411.3392,14.08,143159.9561767578
642,413.2688,16.75,380729.25134277344
643,413.2688,16.94,220368.3014322917
644,414.9583,0.62,650892.7063395182
645,415.2074,10.14,1049930.443359375
646,415.224,10.32,156300.85986328125
647,415.2738,11.64,1042738.5211588541
648,415.307,14.02,211896.8401692708
649,416.1884,10.48,507199.0660807291
650,416.1884,10.6,681022.0973307292
651,416.2217,10.14,249855.3927001953
652,416.2716,11.64,131933.97054036456
653,416.3549,16.52,106158.06201171875
654,417.1884,10.47,204036.2109375
655,417.1884,11.05,143174.74117024738
656,417.2886,16.73,889388.8846842448
657,417.2886,16.85,1100533.9190673828
658,418.2912,16.72,184103.2364908854
659,419.2795,12.49,119488.87198893228
660,420.3206,17.23,980484.5201822915
661,420.3206,17.34,853218.4431152343
662,420.3206,17.46,874907.403157552
663,420.3206,17.58,980484.5201822915
664,420.3543,16.52,160371.46268717447
665,421.3643,14.67,116020.78059895833
666,424.3581,14.74,247504.82503255206
667,425.3097,16.53,240160.4295247396
668,427.4073,16.23,315172.2709960937
669,429.2577,15.57,205473.508992513
670,429.292,12.25,4173662.139973958
671,429.292,12.5,3542142.9863281245
672,429.292,12.7,3657657.1933186846
673,429.292,12.83,4081125.459431966
674,429.292,12.95,4173662.139973958
675,430.2891,12.52,776884.0579427083
676,430.2891,12.73,824651.0709635416
677,430.3752,16.82,312702.5622151692
678,430.3752,16.94,412845.87744140625
679,431.2885,12.51,260400.76623535156
680,432.2384,10.14,1995177.7858072915
681,432.2384,10.26,2124894.8658854165
682,432.2384,10.38,2454269.0234375
683,433.2423,10.14,454958.37015787757
684,433.2423,10.25,529832.1642252604
685,433.277,4.42,147865.09663899738
686,433.329,17.45,1257801.8715820312
687,433.329,17.58,948463.3585205078
688,433.329,17.7,1138556.3263753254
689,433.329,17.83,1257801.8715820312
690,434.3355,17.55,225341.5447998047
691,435.2746,15.36,122556.11979166666
692,435.2746,15.58,649670.0314941406
693,435.2746,15.69,841653.6883544921
694,435.2746,15.81,865228.2147623696
695,435.3617,14.47,144482.1139322917
696,437.194,10.14,184562.6339518229
697,438.3848,14.55,605828.204305013
698,438.3848,15.05,234830.81884765625
699,441.3053,17.24,856204.9829101562
700,441.3053,17.35,757801.3207194011
701,441.3053,17.49,781949.5825602214
702,441.3053,17.6,856204.9829101562
703,444.3163,13.24,778010.0302734375
704,444.3163,13.46,842623.4036458333
705,444.3874,16.12,6546259.0608723955
706,444.3874,16.25,6980623.525065104
707,444.3874,16.54,7281496.315836589
708,444.3874,16.66,587871.4326171875
709,444.3874,17.06,182606.72558593747
710,445.3127,13.23,231735.39672851562
711,445.3839,16.12,927966.0615234374
712,445.3839,16.23,1873408.5065511065
713,446.3827,16.12,101235.24137369792
714,447.3479,17.71,1701135.3935546875
715,447.3479,17.84,1330418.986328125
716,447.3479,18.0,1565559.365559896
717,447.3479,18.13,1701135.3935546875
718,448.3511,17.76,413190.9654947916
719,448.3511,17.89,406197.4815673828
720,448.3511,18.02,413190.9654947916
721,450.3461,16.76,1031993.0032552084
722,450.3461,16.89,1788173.2092692056
723,450.3461,17.01,1809359.9215494792
724,450.3461,17.13,1883560.304361979
725,451.338,16.75,166099.3338623047
726,451.3741,14.02,213407.7150065104
727,452.3501,16.73,132756.58349609375
728,453.3644,16.73,8892561.470703123
729,453.3644,16.87,10166596.50325521
730,454.3629,16.73,2488282.031901042
731,454.3629,16.86,2930097.7885335283
732,454.3629,17.04,2949243.3725585938
733,454.3811,14.07,744129.5449218751
