,m/z,rt,peak area
77,181.1246,3.32,179932.78291829425
78,182.098,8.46,941219.9313151041
79,182.098,8.59,962503.4661458333
80,182.098,8.71,1030859.0659179688
81,182.1199,10.31,3760806.596516927
82,182.1199,10.47,4029009.0299479165
83,182.1199,10.59,4130532.9857584634
84,182.1927,4.82,1024565.9797363281
85,183.106,8.57,178511.6083984375
86,183.1206,10.29,360646.3229166667
87,183.1206,10.42,397748.02652994794
88,183.1865,4.19,107145.51741536458
89,183.1939,4.8,125304.04740397134
90,184.1342,8.29,1171028.322591146
91,184.1342,8.42,1327155.4314778645
92,184.2005,5.21,128148.25423177081
93,184.2079,5.33,2791464.7432454424
94,184.2079,5.6,2832115.25789388
95,185.0868,8.44,120158.0458984375
96,185.0868,8.56,254443.32763671875
97,186.2155,5.23,195853.72721354163
98,186.223,4.89,170366.10689290366
99,186.223,5.34,4981155.089192708
100,186.223,5.61,5730674.03108724
101,186.223,5.76,5662093.487223307
102,186.223,5.89,5730674.03108724
103,186.9918,0.77,297145.39843749994
104,186.9992,19.9,314055.3365885416
105,187.1414,7.83,275742.0130208333
106,187.2238,5.33,584032.4834798176
107,187.2238,5.49,587028.1508789061
108,187.9967,0.64,159147.64160156247
109,188.0719,4.97,107789.65372721353
110,190.1445,4.68,247834.9756673177
111,190.1445,5.58,143877.60087076822
112,191.1281,3.91,121359.1240234375
113,192.1399,7.12,570195.4050699869
114,192.1399,7.26,684827.1871744791
115,193.1339,6.44,845396.8477783203
116,193.1339,6.55,963094.5384521484
117,193.1417,4.22,639679.5629882811
118,193.1417,4.36,589423.6434326172
119,193.1417,4.48,639679.5629882811
120,195.0983,4.21,129701.17675781247
121,195.0983,4.99,7843122.033854166
122,195.1061,4.31,123302.5156656901
123,195.1217,2.93,201185.98681640622
124,195.1217,5.61,130980.79736328124
125,195.1217,13.87,243681.0333658854
126,195.1295,5.75,269851.7314453125
127,196.0998,4.98,442969.1866048177
128,196.1625,6.16,247304.6427408854
129,197.0039,21.31,117415.98665364583
130,197.1142,4.95,128987.25020345053
131,197.9993,5.22,226292.94331868488
132,198.1023,3.89,125191.44917805989
133,198.126,4.66,824571.5364176431
134,198.126,4.8,962038.7590332031
135,198.1498,6.28,2232738.9925130205
136,198.1498,6.4,1298106.751627604
137,198.1498,6.52,2232738.9925130205
138,198.1498,6.71,2286619.3306884766
139,198.1498,6.82,2297451.6221110024
140,198.1736,7.09,350018.07503255206
141,198.1736,7.21,405330.5216878255
142,198.9997,21.1,269793.5651855469
143,199.0873,7.31,2685760.525390625
144,199.0873,7.43,2707244.841105143
145,199.0873,7.55,3009676.99609375
146,199.0873,7.67,3078945.7719726562
147,199.1829,7.0,7383103.717854817
148,199.1829,7.14,6726867.479085286
149,199.1829,7.36,7199485.859375
150,199.1829,7.5,7383103.717854817
151,200.0212,0.62,954117.7156575521
152,200.0212,0.74,836035.0094401042
153,200.0212,21.05,642288.2082926432
154,200.0212,21.17,670399.811726888
155,200.0932,7.29,144013.58561197916
156,200.1652,5.86,1876327.4541829429
157,200.1652,5.97,2414310.727539062
158,200.1652,6.09,2522252.552001953
159,200.1812,7.26,193246.93680826825
160,200.2373,4.64,3565564.01961263
161,201.1685,5.85,233248.29329427084
162,201.1685,5.96,237362.32250976562
163,201.241,4.62,392317.63936360675
164,202.2173,4.07,229516.40783691403
165,202.2173,5.42,641350.8432210286
166,203.109,6.04,129538.67956542967
167,204.1026,4.58,144313.23677571613
168,204.1353,7.05,238198.9158935547
169,205.0846,11.83,1452126.8214518228
170,205.0846,12.0,1425849.999674479
171,205.0846,12.13,1301870.5886637368
172,205.0846,12.26,1452126.8214518228
173,205.1667,5.23,1369551.4552408853
174,207.096,6.69,10753181.485677082
175,207.096,7.13,1178898.5623372397
176,207.1043,5.75,490040.9596354166
177,207.1043,7.59,106230.94694010416
178,207.1457,4.69,2488811.778645833
179,207.1457,4.81,3068039.5448811846
180,207.1457,4.93,3255989.617513021
181,207.154,5.6,206629.20556640625
182,208.1008,6.68,841078.809733073
183,208.1008,6.8,1001136.8117675781
184,208.1507,4.68,301562.29951985675
185,208.1507,4.81,410633.2581380208
186,209.1188,4.87,123392.7482096354
187,209.1355,3.62,235994.56127929688
188,209.1941,5.23,434306.3033854166
189,210.0997,5.21,309797.0764160156
190,210.1249,8.46,1981466.986816406
191,210.1249,8.63,2153411.7548828125
192,210.1249,8.78,2236440.869222005
193,210.1838,4.26,521945.9401041666
194,210.1838,10.48,1406080.0729166667
195,210.1838,10.64,1644279.6523030598
196,210.1838,10.78,1713034.109049479
197,211.1359,4.43,442373.36018880206
198,211.1359,4.78,110302.60734049478
199,211.1359,5.01,152419.32491048175
200,211.1359,8.57,124651.95381673177
201,211.1697,9.98,113168.36698404947
202,211.1866,10.44,185492.22814941403
203,212.1178,4.26,15537691.946940105
204,212.1433,3.58,270002.7434895834
205,213.1043,6.05,578695.2535807291
206,213.1043,6.17,738329.4161783854
207,213.1043,6.75,318073.63871256507
208,213.1214,4.26,2367337.7657470703
209,213.1555,5.49,203222.98014322913
210,214.0869,6.57,549355.2503255209
211,214.2496,4.72,38224360.535481766
212,214.3868,4.72,1752168.6744791665
213,214.9965,7.56,227655.69742838544
214,215.1255,4.28,274291.99137369794
215,215.2546,4.72,5991736.419921875
216,216.0482,5.84,613549.8181152344
217,216.0482,5.98,732714.2819010415
218,216.1433,4.83,363150.5702718099
219,216.1952,4.14,101220.72395833333
220,216.2557,4.73,219449.2364908854
221,217.0443,21.15,155732.6272786458
222,217.1051,4.55,2515820.4510498047
223,218.1148,4.53,256633.24544270834
224,218.141,3.54,266589.8965657552
225,218.1671,5.02,238022.9228922526
226,219.0503,6.11,1071804.1380208333
227,219.0503,6.23,1307039.6127522786
228,219.1467,7.54,4116582.159505208
229,219.1467,7.81,4284531.86328125
230,219.173,9.72,121972.8982747396
231,219.1818,9.56,177582.20703124997
232,221.1367,3.86,328589.21923828125
233,221.1367,6.92,889747.2945963542
234,221.1456,7.06,242582.400390625
235,221.1544,7.18,214643.86865234375
236,221.1544,10.15,163379.86637369788
237,221.1633,6.62,377004.7257486979
238,221.1633,8.26,1673340.4757080078
239,221.1633,8.41,1718830.2994791665
240,221.1633,8.53,1908560.0478515625
241,222.1119,5.08,196458.1749267578
242,222.1474,5.84,134685.35123697916
243,222.1652,8.28,184581.87955729166
244,223.118,7.95,777252.6638590494
245,223.118,8.09,741381.5764973958
246,223.118,8.21,801093.3950195312
247,223.127,5.19,108726.24055989583
248,223.1359,6.92,348948.1309407552
249,223.1538,4.24,2679683.4165039062
250,224.1288,8.47,4874191.524820963
251,224.1288,8.73,5099711.079915364
252,224.1288,8.86,5129562.732706705
253,224.1557,4.21,254401.30362955725
254,225.0451,7.38,115158.25154622395
255,225.1351,8.46,846123.6949869791
256,225.1351,8.6,880855.5777994791
257,225.1441,5.6,187936.34533691406
258,225.1441,8.16,202009.14717610675
259,225.1982,8.37,5894782.000203451
260,225.1982,8.51,7733822.466471354
261,226.1279,8.43,399098.65234374994
262,226.1279,8.56,636923.9615885416
263,226.146,4.61,148853.81331380206
264,226.146,4.78,236062.87532552084
265,226.2003,8.37,787048.1621093749
266,226.2003,8.52,1104020.585571289
267,226.2003,8.63,1134831.5685221353
268,226.2184,11.06,369206.15116373694
269,227.125,4.22,1560118.9104817708
270,227.125,4.36,1721924.3706054688
271,227.125,4.48,1965567.0989583333
272,227.125,8.21,697438.7985026041
273,227.1341,4.8,104375.80029296875
274,227.1341,8.38,173012.34423828125
275,227.2159,9.14,1173472.9192708333
276,227.2159,9.27,432783.892578125
277,228.0444,8.32,125196.05273437499
278,228.1174,3.94,282618.62841796875
279,228.1266,4.22,132111.72806803384
280,228.1996,8.11,142450.96423339844
281,228.2178,9.14,129431.8760986328
282,228.2635,5.24,147919.368367513
283,228.2726,4.95,18610154.952148438
284,229.0684,7.87,253338.93583170572
285,229.1233,6.51,194341.05712890622
286,229.1233,6.74,112927.14941406249
287,229.1417,3.98,432215.9606119791
288,229.1417,4.1,419546.3209635416
289,229.16,9.74,231003.3675130208
290,229.1875,7.84,20202713.596679684
291,229.1875,8.19,20328283.394042965
292,229.27,4.95,3030790.586507161
293,230.0601,6.08,585104.0584309895
294,230.1889,7.83,1594974.0826822915
295,230.1889,7.96,2014292.9868977861
296,230.1889,8.08,2189617.142903646
297,230.2442,4.67,339290.70263671875
298,230.2442,4.79,382390.61136881507
299,230.2718,4.93,188183.8400065104
300,231.1577,4.83,366247.9749348958
301,232.1678,7.78,489048.79785156244
302,232.1678,7.9,544077.7890624999
303,232.1678,8.02,562921.0165608723
304,233.1169,10.58,242009.21451822916
305,233.1169,10.7,305348.3366699219
306,233.1542,5.61,139072.90511067706
307,233.1542,7.49,455307.74267578125
308,233.1635,7.78,125144.61897786458
309,234.1355,4.54,1495285.3637695312
310,235.1397,4.53,218152.06518554688
311,235.168,6.95,178363.06400553382
312,235.168,7.13,379056.6630859375
313,235.168,7.59,403456.65120442706
314,235.168,8.82,237172.83251953125
315,235.168,10.92,252182.9161376953
316,235.1774,4.26,838802.2939453125
317,235.1774,4.93,1356250.6514485679
318,236.0727,6.12,4054975.6966145826
319,236.1199,4.57,247624.80692545572
320,236.1861,4.94,163834.0361328125
321,237.0758,6.11,441771.4433186848
322,237.0758,6.24,485362.4396158854
323,237.1516,5.57,286859.46728515625
324,237.1516,6.08,181305.99837239584
325,237.1516,6.39,156841.73897298178
326,237.1611,4.64,120951.26692708331
327,237.1706,4.79,524651.7073567709
328,237.1801,9.56,309346.26318359375
329,238.1402,5.84,192600.57975260416
330,238.1688,3.92,2683338.038330078
331,239.0947,4.54,250095.3994140625
332,239.1234,5.65,782332.6888020833
333,239.1329,4.93,271595.22509765625
334,239.1329,5.77,330435.0618489583
335,239.1329,7.0,668002.4157714844
336,239.1329,7.11,651314.0169270834
337,239.1329,7.25,668002.4157714844
338,239.1521,3.17,499004.64436848956
339,239.1712,3.89,202947.56103515625
340,239.2382,15.52,430305.1499430338
341,239.2382,15.65,486647.5726318359
342,239.2477,6.33,111107.9130859375
343,240.0145,0.69,196506.74999999997
344,240.1394,8.58,315390.69124348956
345,240.149,4.75,294993.9378255208
346,240.1778,4.23,1676132.2819417317
347,240.1778,4.36,2210196.411010742
348,240.2643,5.19,234516.8758951823
349,241.1404,4.98,418564.3861490885
350,241.1404,5.1,432639.2072753906
351,241.1404,5.26,139186.533203125
352,241.179,4.22,197285.3020426432
353,242.1747,8.06,298146.9143066406
354,242.2813,5.24,45314471.72395833
355,242.2813,5.5,142466141.43229166
356,242.291,5.34,369909581.4166666
357,242.417,5.24,48942048.809895836
358,243.087,9.0,470722.8487955729
359,243.2815,5.24,3231500.5240885415
360,243.2912,5.34,142922709.117513
361,243.4275,5.34,10437031.462239582
362,244.2859,5.23,317637.65771484375
363,244.2957,5.35,12237863.175455729
364,244.4325,5.33,419248.8753255208
365,245.1375,4.23,747067.2565104166
366,245.1375,4.37,786713.0314127603
367,245.2944,5.33,529504.3684895833
368,245.2944,5.44,550525.3199869791
369,246.1692,3.98,209857.70365397132
370,247.0076,0.62,152055.39009602863
371,247.1657,6.34,181054.67504882812
372,247.1756,8.37,348733.7043863932
373,247.1756,8.5,441817.7602539062
374,248.1067,8.2,132868.7587890625
375,249.1509,5.54,148920.01713053384
376,249.1509,6.95,141961.57202148438
377,249.1609,5.68,2575798.2013346357
378,249.1609,5.8,2439106.295084635
379,249.1609,5.99,2575798.2013346357
380,249.1708,4.9,898785.7192382812
381,250.1595,5.71,415381.2530924479
382,250.1695,4.87,164728.68587239584
383,250.1795,6.09,584841.6005045573
384,250.1795,6.22,788848.8570963541
385,251.1219,6.04,634980.6116536458
386,251.1219,6.19,652835.4986979165
387,251.1521,9.76,1140655.297322591
388,251.1521,9.92,1012660.1549479165
389,251.1521,10.05,1140655.297322591
390,251.1722,5.49,124800.56738281249
391,251.1722,5.99,508403.6862792969
392,251.1722,6.12,540467.6155598959
393,251.1722,6.52,223916.77473958328
394,251.1822,5.11,453371.3478190104
395,251.1822,5.24,2173280.093058268
396,251.1822,5.36,2284091.1258138022
397,251.1822,5.9,562321.16796875
398,251.1822,6.42,224801.0646158854
399,252.1788,4.48,386834.2337239583
400,252.1788,5.12,224566.86979166663
401,253.1491,6.76,250115.16927083334
402,253.1592,3.99,113376.5751953125
403,253.1693,7.2,208080.9720052083
404,253.1794,7.37,208920.3750406901
405,253.1794,7.56,422994.2895914713
406,253.1794,9.61,164983.0823567708
407,253.1794,9.89,181635.62109375
408,253.1896,9.71,301402.89070638025
409,253.2199,12.14,2169126.3055826817
410,253.2199,12.25,1849031.8562825518
411,253.2199,12.41,1887062.6025390623
412,253.2199,12.54,2141999.3725585933
413,253.2199,12.67,2169126.3055826817
414,254.1942,4.78,240182.1603597005
415,255.0089,6.54,153207.86214192706
416,255.0599,7.69,1119732.23046875
417,255.0599,7.81,1378186.6256510415
418,255.0599,7.94,1385231.5749511719
419,255.1517,7.49,139260.05615234375
420,255.1517,7.62,126983.00341796874
421,255.1823,10.69,1100720.5745442708
422,255.2334,12.58,507352.0135091145
423,255.2436,11.8,399460.7430419922
424,256.1743,3.36,155759.97412109378
425,256.1743,6.44,798634.655924479
426,256.1743,6.55,967185.1197102864
427,256.2666,5.45,956084.0263264973
428,256.2666,15.16,550373.2501627604
429,256.2666,15.29,570206.1987304688
430,256.2973,5.75,4989780.5419921875
431,256.2973,5.99,5233240.131022135
432,256.9646,0.61,379501.2592366536
433,256.9646,0.74,398644.392578125
434,256.9646,21.07,1347399.6825764973
435,257.1394,4.35,454467.0919596354
436,257.1599,8.78,625163.6821289061
437,257.1599,9.93,301579.5232747396
438,257.1702,6.43,239838.42757161456
439,257.1908,11.81,305688.0827229818
440,257.2319,7.08,1386755.8307291665
441,257.2319,7.21,1476392.7588297524
442,257.2319,7.34,1553676.5924479167
443,257.304,5.75,713085.3611246744
444,257.304,5.87,843886.094563802
445,258.0873,4.13,202463.66292317706
446,258.1596,9.75,588008.1319986979
447,258.1596,9.87,658993.9173177083
448,258.1596,10.0,683931.8929036458
449,258.1699,4.9,260115.5325520833
450,258.1699,6.65,175248.78369140622
451,258.1803,5.7,133350.67447916666
452,258.2113,5.86,367710.5612792969
453,258.2113,5.98,259737.06998697916
454,258.2836,4.63,8481619.919921875
455,258.2836,5.03,1740285.1891682942
456,259.1528,4.21,549243.5076497396
457,259.1528,4.75,107277.70878092447
458,259.1632,3.49,581090.9784749348
459,259.1632,9.74,181517.9309895833
460,259.1839,5.47,396494.680867513
461,259.1839,11.12,971254.2298177083
462,259.1839,11.25,1055602.0741780598
463,259.1839,11.37,1113404.0613606772
464,259.2773,5.1,157702.4026692708
465,261.2448,13.46,3921717.529012044
466,261.2448,13.73,3412571.681640625
467,261.2448,13.87,3759769.940958659
468,261.2448,14.0,3889641.127766927
469,262.2079,4.6,163942.47314453122
470,262.2499,13.73,408384.3948567709
471,262.2499,13.85,496065.84920247394
472,262.9852,0.66,3706753.527832031
473,263.1746,8.46,181760.07836914062
474,263.9864,0.62,204066.1331380208
475,264.1765,4.52,831127.6969807942
476,264.1765,4.64,820738.2307942708
477,265.1399,6.37,381118.9541829427
478,265.1399,6.52,688731.2096354167
479,265.1399,6.9,1351093.9114583333
480,265.1399,7.04,1540558.5773518877
481,265.1399,7.16,1584653.0080159502
482,265.1505,4.88,225773.1731770833
483,265.1611,4.2,117138.89131673177
484,265.1717,8.46,572665.1147054036
485,265.1929,4.73,185041.15006510416
486,265.1929,6.06,110697.4441731771
487,265.1929,6.7,102498.00390625
488,266.128,4.46,1511790.6581217446
489,266.128,5.43,343933.6859944661
490,266.1387,5.66,158389.43302408853
491,266.1387,6.45,144623.38639322916
492,266.1706,5.13,120634.98014322916
493,266.1706,6.54,297815.5373535156
494,266.1813,8.48,22489719.62186686
495,266.1813,8.96,22590513.563639324
496,266.1919,4.88,546175.8009440104
497,267.0023,0.72,120347.00809733072
498,267.1519,5.14,375086.14892578125
499,267.1626,4.66,120718.13134765625
500,267.1626,4.77,903922.3066406249
501,267.1626,5.77,124033.86197916664
502,267.1626,5.88,818745.2939046223
503,267.1733,4.5,596044.1599934895
504,267.1733,4.64,322188.90030924475
505,267.1733,11.96,1645154.5721028645
506,267.1733,12.08,1963894.9264322915
507,267.1733,12.21,2148529.3745117188
508,267.2695,16.46,297869.187906901
509,267.2695,16.58,345426.8274739583
510,268.0617,4.68,329982.3310139974
511,268.1475,3.86,726739.744140625
512,268.1475,4.11,668209.4217122396
513,268.1797,4.51,100420.03401692708
514,268.1797,11.93,251519.8186848958
515,268.1904,6.88,252603.39192708334
516,268.1904,7.72,194532.5450846354
517,268.1904,11.52,603915.6748860676
518,268.1904,11.65,565850.5665690105
519,268.1904,11.78,603915.6748860676
520,268.2119,5.9,593909.7997233073
521,268.2119,6.02,684541.0873209635
522,268.2334,10.47,160737.4814453125
523,268.2334,10.62,298257.0538736979
524,269.1361,4.59,322862.88126627606
525,269.1361,5.71,752117.1647135416
526,269.1361,5.83,767072.7360026041
527,269.1576,5.07,100630.89074707031
528,269.1684,6.3,176464.86295572916
529,269.1684,8.58,999809.1471354166
530,269.1684,8.7,1084537.2923990884
531,269.1684,8.82,1201859.840169271
532,269.1792,7.8,205208.4514973958
533,269.2007,11.47,612078.2389322916
534,269.2007,11.84,208874.53572591144
535,269.2007,12.14,360325.40889485675
536,269.2007,12.39,338451.7176513672
537,269.2438,14.72,206263.71305338544
538,269.9987,0.64,305058.70096842444
539,270.1932,3.99,355503.2231445312
540,270.204,7.58,319796.4724934895
541,271.0592,7.58,521220.0628255208
542,271.0592,7.69,619402.6162109374
543,271.1459,5.18,1970786.201171875
544,271.1568,4.99,23794113.15625
545,271.1676,9.95,627399.8544921874
546,272.1564,4.85,3866508.906982422
547,272.2,8.09,506638.5621744792
548,272.2,8.21,575665.9970703125
549,272.2,8.34,586061.0240885416
550,272.2,9.21,168027.7947591146
551,272.2326,12.2,424230.6115315755
552,272.2544,4.67,1497012.7018229165
553,272.2544,4.79,1473345.104777018
554,272.2544,4.94,1497012.7018229165
555,272.9414,21.09,227545.46793619788
556,273.1816,10.61,140276.1292317708
557,273.1816,10.82,104101.0499674479
558,273.1926,8.51,100868.1728515625
559,273.1926,8.76,538675.3657633463
560,273.1926,12.29,326911.8817138672
561,273.1926,12.4,385307.48307291674
562,273.2581,4.77,229605.82714843747
563,274.1011,5.85,1436879.8977864583
564,274.1011,5.98,1724592.2724609375
565,274.1669,4.5,104684.01953125
566,274.1669,5.19,209694.05110677084
567,274.2765,9.99,440711.360921224
568,274.2765,10.12,447331.5065104167
569,275.1116,5.85,244144.50756835938
570,275.1666,4.53,191499.05513509116
571,275.1666,5.16,645909.0800781249
572,275.1666,6.48,142703.75927734375
573,276.159,5.82,105958.40844726562
574,276.17,5.15,118838.80696614583
575,276.1811,5.54,596753.3707682291
576,276.1811,8.94,382907.5948893229
577,276.1811,10.3,3709962.4279785156
578,276.1811,10.48,4420835.616536458
579,276.1811,10.59,4666222.500813801
580,276.2474,5.45,103301.41585286458
581,276.2474,5.61,2719053.762369791
582,276.2584,5.81,320122.82275390625
583,276.2584,5.93,373016.2719726562
584,277.1106,6.12,243574.50463867188
585,277.1882,5.19,15271612.502522787
586,277.1882,8.3,8951445.848632812
587,277.1882,8.58,9062312.206380207
588,277.2104,11.32,472702.2347005208
589,277.2436,5.6,395041.7294921875
590,277.2436,5.71,450933.51794433594
591,278.0877,6.11,259947.09147135416
592,278.0877,6.24,279933.3199869791
593,278.1878,5.18,4546498.82421875
594,278.199,7.69,134203.45576985675
595,278.199,8.3,1347730.2174479165
596,278.199,8.46,1497944.3893229165
597,278.2435,5.61,802576.1449788411
598,278.2435,5.75,900602.0345052083
599,278.2657,13.48,3398277.8025716143
600,278.2657,13.73,2781304.730143229
601,278.2657,13.88,3398277.8025716143
602,279.0906,8.11,380917.36311848956
603,279.0906,8.24,449348.088704427
604,279.1464,7.33,2004281.0654296875
605,279.1464,7.45,2134750.9252929688
606,279.1576,7.51,291014.86181640625
607,279.1576,11.86,6445525.733886719
608,279.1576,12.19,6481190.488281249
609,279.1688,8.13,133103.3382161458
610,279.1688,12.38,190589.1858723958
611,279.1688,12.52,296415.30273437494
612,279.1799,5.7,509910.0106201172
613,279.1799,5.83,533329.4615885416
614,279.1911,3.88,143162.96122233072
615,279.1911,5.18,329442.5693359375
616,279.2134,8.29,788405.762125651
617,279.2134,8.44,809314.1872558594
618,279.2693,13.69,485574.29459635424
619,280.1532,6.39,202044.49320475262
620,280.1532,6.51,213927.67846679688
621,280.1532,7.33,415359.74784342444
622,280.1644,5.07,165292.49776204425
623,280.1644,11.87,1157997.8950602212
624,280.1644,12.06,1054581.505859375
625,280.1644,12.19,1192904.5013020833
626,280.2092,6.18,255713.12565104166
627,280.2652,14.78,518990.54581705725
628,281.1635,6.31,239805.90580240882
629,281.1748,7.9,898400.0821533203
630,281.1748,8.02,798907.6477864584
631,281.1748,8.14,843534.969889323
632,281.1748,8.26,898400.0821533203
633,281.1972,5.0,288551.0611979166
634,281.1972,12.16,665817.370320638
635,281.2085,4.2,252689.4386393229
636,281.2197,11.01,275806.5878499349
637,281.2535,13.9,277529.30859375
638,282.1662,4.67,777967.7656249999
639,282.1662,4.8,834943.4763997395
640,282.1888,4.21,3393371.3315429683
641,282.2227,6.66,218193.30338541666
642,282.2227,6.79,233928.48474121094
643,282.2227,6.91,107482.1944986979
644,282.2791,15.52,2265971.141357422
645,282.2791,15.64,2337196.8694661455
646,282.2791,15.76,2698090.9218749995
647,282.2791,15.88,3279685.499348958
648,282.2791,16.06,3301361.0862630205
649,283.1498,5.72,1505496.9557291665
650,283.1498,6.71,23121430.713378906
651,283.1498,7.01,23145656.38476562
652,283.1498,7.14,2874962.6510416665
653,283.1498,7.28,3565904.2122395835
654,283.1612,4.65,903713.0875651041
655,283.1612,5.19,112065.3505859375
656,283.1612,7.42,161433.26611328125
657,283.1612,7.57,429620.7903645833
658,283.1725,3.62,383499.41312662757
659,283.1725,6.14,207505.4915364583
660,283.1725,10.22,261376.54492187497
661,283.1838,8.48,128250087.42024739
662,283.1951,4.21,403476.0690104166
663,283.1951,8.18,121705.46122233072
664,283.2065,12.76,321373.98026529944
665,283.2065,13.13,107245.0186360677
666,283.2178,13.45,174747.18465169272
667,283.2291,13.73,605013.7828776041
668,283.2291,13.86,709201.7685546876
669,283.2518,8.38,2514253.364583333
670,283.2631,14.0,414547.7444661459
671,283.2858,15.5,375590.49609374994
672,283.3311,8.47,6506546.479166665
673,284.1483,7.91,319493.1106770833
674,284.1596,6.69,2657228.02734375
675,284.1596,6.85,3132738.7423502603
676,284.1596,7.08,525912.8208007812
677,284.171,8.21,336633.3039550781
678,284.1824,8.46,26723708.16910807
679,284.1824,8.92,26906784.811197914
680,284.2051,4.51,3274429.80102539
681,284.2506,8.37,477721.24804687494
682,284.2961,16.13,944989.689127604
683,284.2961,16.28,956200.111002604
684,284.2961,16.4,1044750.5836181641
685,285.1958,8.84,331488.04597981763
686,285.1958,8.96,352914.9435221354
687,285.2072,4.49,386586.07421875006
688,285.2301,3.26,435466.6988932291
689,285.2301,3.72,563265.1040039062
690,285.2643,9.14,1401086.1212158203
691,285.2643,9.27,1413612.5530598958
692,285.2643,9.39,124965.5664469401
693,286.1671,6.63,209428.6290690104
694,286.1671,6.75,296999.7288411458
695,286.1786,5.96,225706.97208658853
696,286.1786,7.41,240020.06412760416
697,286.1786,9.15,744096.8155110676
698,286.19,6.13,175517.04052734372
699,287.1417,11.52,138997.892578125
700,287.1532,4.21,244852.4993489583
701,287.1532,4.66,137280.10026041666
702,287.1762,6.55,255155.46964518225
703,287.1762,7.35,467468.2036539713
704,287.1877,4.41,150717.1188151042
705,287.1992,3.93,1206623.0589192708
706,287.1992,9.31,308317.02909342444
707,287.1992,9.66,131295.0384114583
708,287.1992,11.02,241879.7762044271
709,288.1197,6.06,1346741.6774495442
710,288.1197,6.21,1590833.403483073
711,288.1542,5.65,1370274.8895670571
712,288.1542,5.77,1671179.9790039062
713,288.1658,8.01,160776.7874348958
714,288.1888,6.2,125615.13248697916
715,288.2003,4.02,124454.63435872395
716,288.2926,4.68,523146.00179036456
717,289.124,6.07,183379.83455403644
718,289.1587,4.51,333921.99609375
719,289.1587,4.79,180667.52416992188
720,289.1703,4.35,186561.53222656247
721,289.1703,4.57,184158.42081705728
722,289.1934,8.27,345090.95979817706
723,289.1934,8.58,221993.1848958333
724,289.1934,8.91,246169.99218749997
725,289.1934,9.18,125763.538289388
726,289.1934,11.73,229718.4899088542
727,289.205,11.0,176550.1552734375
728,290.1784,9.75,4407873.03125
729,290.1784,10.01,4439964.136067708
730,291.1666,5.78,174205.43900553387
731,291.1666,6.58,461936.93570963544
732,291.1666,6.7,493297.1697591146
733,291.2016,5.46,164449.1971435547
