,m/z,rt,peak area
175,198.1515,5.19,127499.69628906249
176,198.1515,5.92,252140.0939127604
177,199.0969,10.98,115844.00545247395
178,199.1686,9.73,127095.00085449219
179,199.1686,10.11,145199.28344726562
180,200.167,6.01,813455.2034505208
181,200.199,10.07,835371.1341145831
182,200.199,11.93,718035.9215494791
183,201.0577,5.37,255576.30436197913
184,201.1864,10.72,212726.23095703122
185,202.1463,4.15,102926.28548177083
186,202.1463,5.16,309228.6713460286
187,202.1463,5.83,107792.2851969401
188,202.1786,6.13,199610.5341796875
189,203.127,6.74,148787.69848632812
190,205.0864,12.07,359768.582438151
191,206.1391,5.47,183765.60904947916
192,207.1558,5.63,487382.39550781244
193,209.1875,10.65,249027.08496093747
194,209.1875,12.9,194555.01139322913
195,210.0091,21.06,713175.0418294271
196,210.1099,4.53,148675.79850260413
197,210.1688,4.26,144034.4954427083
198,211.0955,5.42,1836501.804361979
199,211.1631,9.85,108220.33919270834
200,211.1715,9.92,272517.86669921875
201,211.1715,10.1,446154.2024739584
202,212.0603,8.5,180669.32096354166
203,212.1027,5.41,197754.22216796875
204,212.1197,3.97,235373.53662109372
205,212.1197,4.1,373830.65804036456
206,212.1621,6.86,511350.38818359363
207,212.2045,9.9,2037149.5888671873
208,212.2045,15.54,131983.91857910156
209,213.1829,10.04,256540.93534342447
210,213.2,9.89,307983.8522542318
211,214.123,9.91,171456.60546875
212,214.1829,7.01,2318119.0703125
213,214.1829,9.97,1819414.9261474607
214,214.2172,10.49,4537191.363444012
215,214.2172,11.86,147573.5889485677
216,214.9898,20.74,153386.583984375
217,214.9898,20.89,136077.1260986328
218,214.9898,21.04,390423.07316080725
219,215.0844,10.93,514565.82385253906
220,215.1274,4.22,279790.3898925781
221,215.1274,5.5,173451.80110677084
222,215.1446,8.63,218377.02144368488
223,215.1446,8.77,326707.6591796875
224,215.1446,8.91,657546.2506103514
225,215.1446,9.03,672554.0118408202
226,215.1446,9.15,825107.233235677
227,215.1704,9.97,868449.3272298176
228,215.2221,10.49,586938.6742350261
229,216.1365,9.55,312155.076171875
230,216.1365,9.78,195475.1194661458
231,216.1625,5.91,684556.0799153645
232,216.197,7.15,1001353.8655598958
233,217.1591,8.97,1823579.4709879556
234,217.1591,9.81,176729.15950520834
235,217.1591,9.94,271824.3805338541
236,218.1428,4.64,215356.0120442708
237,219.1486,7.56,164328.61755371094
238,219.1749,10.66,200378.72127278644
239,219.1924,10.4,585361.168375651
240,219.1924,10.58,432488.5390625
241,220.1678,10.38,1357959.2843424478
242,221.1209,9.71,1163462.9326985676
243,221.1209,10.53,335138.2083333333
244,221.1209,10.84,117455.15332031249
245,221.1209,11.0,338505.9442952473
246,221.174,10.38,246951.84073893228
247,222.1226,9.71,162256.39404296875
248,222.1493,9.07,330985.9180908203
249,223.1557,3.97,116660.19055175781
250,223.1646,10.06,358081.7369791667
251,223.1735,10.14,127087.08076985677
252,224.1038,9.47,1235124.2670898438
253,224.1128,9.84,215484.45532226562
254,224.1666,10.16,299563.6085205078
255,224.1845,5.64,419532.3108723958
256,224.2025,10.44,190435.09855143228
257,225.056,6.68,131869.9904378255
258,225.1101,9.5,132833.12565104166
259,225.1101,9.64,214690.39322916666
260,225.1461,8.18,3425369.7868652344
261,225.1821,9.86,139962.5009765625
262,225.1821,10.03,238417.3340250651
263,225.1821,10.52,107231.89050292969
264,226.1841,7.96,1213690.80871582
265,226.1841,16.27,288983.16678873694
266,226.2113,10.43,124057.86661783853
267,226.2203,10.05,2070788.3061523438
268,226.2203,11.08,1005655.7648111979
269,227.0634,9.36,511193.5699869791
270,227.1542,8.69,1719162.6041666665
271,227.1633,8.51,519159.6583658854
272,227.1633,9.21,361293.46337890625
273,227.1633,9.36,344445.1041666666
274,227.1906,10.44,701371.8025716145
275,227.1997,12.94,1980319.213378906
276,228.1285,5.4,235590.1546223958
277,228.1833,3.81,758276.4680989583
278,228.1833,8.7,200293.66943359375
279,228.1924,8.07,785717.4925130208
280,228.1924,8.29,2515564.3728027344
281,228.1924,9.77,927344.1686197916
282,228.1924,10.21,204573.58870442706
283,228.1924,16.06,1168318.0869140625
284,228.2289,13.78,459017.176595052
285,229.0887,9.79,816702.2524414061
286,229.1436,5.63,176298.66764322916
287,229.162,9.01,2447283.4982096353
288,229.162,9.81,754444.5988769531
289,229.1803,10.39,967018.6114908854
290,229.2262,9.83,1090946.8391927083
291,229.2262,9.96,5224301.446614583
292,230.1541,9.85,264730.4251302083
293,230.1633,9.75,194896.35335286456
294,230.1725,6.87,1876843.4698893228
295,230.2462,9.81,502540.9444580078
296,230.8917,21.01,254717.837117513
297,231.1782,6.86,236466.45255533853
298,232.1883,9.96,4164441.4072265625
299,233.0816,5.4,533052.392578125
300,233.1562,10.08,266982.3815104166
301,233.1842,10.63,112898.01652018228
302,233.1935,9.95,423496.2005208333
303,233.1935,10.55,308962.7604166666
304,234.1375,3.97,228469.85286458328
305,234.1844,9.86,217809.77913411456
306,234.1844,10.01,260067.18717447916
307,234.1844,10.38,130032.90641276039
308,235.17,9.86,531735.0775553385
309,235.17,10.52,129253.52404785156
310,235.17,10.84,3744174.7731933594
311,235.1794,9.31,149233.598836263
312,236.1692,10.77,220827.5257161458
313,236.1975,9.93,256161.8615315755
314,237.1347,9.13,843013.337239583
315,237.1347,9.63,512105.09269205725
316,237.1821,10.1,194096.2200520833
317,237.1821,10.65,493768.6461588541
318,237.1916,10.45,265728.3646647135
319,238.0375,6.82,165764.6337890625
320,238.1232,9.08,119762.74283854166
321,238.1328,9.66,101305.84663899739
322,239.0298,6.01,194616.9182128906
323,239.0298,7.32,190005.62150065103
324,239.135,7.03,175502.04752604166
325,239.1446,8.78,2323174.484049479
326,239.1446,8.91,2281344.2936197915
327,239.1446,9.07,2215830.5081380205
328,239.1446,9.21,2323174.484049479
329,239.1446,9.48,132550.05159505206
330,239.1541,9.58,185603.1263020833
331,239.1924,10.56,264570.47835286456
332,239.202,10.74,202910.38932291663
333,239.202,11.03,160250.41271972653
334,240.0646,8.37,1080202.2858072915
335,240.1991,8.5,396492.1697591146
336,241.075,8.37,155999.18929036456
337,241.1618,9.38,533519.7624511719
338,241.2004,10.65,116389.9718424479
339,241.21,10.75,281685.9895426432
340,241.2293,10.37,2061650.4009195962
341,241.2486,11.33,172167.7022705078
342,242.1574,10.18,123672.2988688151
343,242.2058,9.86,140694.66064453125
344,242.2155,10.49,207721.61979166666
345,242.2155,16.07,208661.2541097005
346,242.2155,16.26,245160.34261067706
347,243.0891,8.89,166933.92346191406
348,243.0891,9.05,595792.9804687499
349,243.0891,9.37,938925.2589518229
350,243.196,10.69,788164.4295654297
351,243.196,10.82,707775.2249348958
352,243.196,11.15,491859.8742675781
353,244.1903,7.96,5586861.455729167
354,244.1903,16.26,858479.5213623047
355,244.2001,10.42,290637.3580729166
356,244.2294,10.63,743185.7024739583
357,245.1004,8.43,105366.00374348958
358,245.1004,8.56,498506.5374348958
359,245.1004,8.73,480914.0058186848
360,245.1004,8.85,498506.5374348958
361,245.1592,9.83,119773.99023437497
362,245.1592,10.12,130688.33329264323
363,245.1592,10.88,100467.11857096353
364,245.1788,11.24,163870.2278645833
365,245.1984,7.96,597827.1835123698
366,246.2107,10.39,1413616.152018229
367,246.2107,10.75,7714643.740397135
368,246.8615,21.03,351903.6404215495
369,247.0986,8.53,200435.6223958333
370,247.1184,9.35,163741.82112630206
371,247.1283,8.18,287859.3163655599
372,247.9501,21.04,147422.61962890625
373,248.1982,10.03,110791.73860677083
374,248.1982,10.4,165309.796875
375,248.1982,10.56,1380114.5553385415
376,248.1982,10.89,324361.9083658854
377,248.1982,11.05,103584.32568359375
378,248.2081,10.78,461976.34895833326
379,248.2081,10.98,151460.09232584634
380,249.173,10.52,140874.05314127603
381,249.183,10.4,197264.4150390625
382,249.183,10.98,105763.58951822916
383,249.183,11.27,334879.0947265625
384,249.1929,9.82,302985.0221354166
385,249.1929,10.69,245100.15494791666
386,249.1929,10.87,127239.365234375
387,249.9416,21.05,204874.3653564453
388,250.1316,9.28,225162.10823567706
389,250.1316,9.48,176154.740234375
390,250.1316,9.8,134239.1064453125
391,250.1817,8.11,265136.6803385416
392,251.1341,8.95,349161.2760416666
393,251.1442,8.96,11923325.614868164
394,251.1643,10.38,1120909.3556315103
395,251.1643,10.74,789549.2804361979
396,251.1844,5.11,2173115.350097656
397,251.1844,5.39,2199964.3556315103
398,251.1944,10.56,333638.2360026041
399,252.1306,10.58,109005.52087402344
400,252.1508,9.84,1757382.9303385415
401,252.1508,10.03,1852231.7631835938
402,252.1608,6.86,237579.3431803385
403,252.1911,5.17,190251.3615722656
404,252.2012,10.55,111894.26904296875
405,253.1411,8.34,113956.0646158854
406,253.1512,9.85,619707.85546875
407,253.1512,9.97,600002.248046875
408,253.1917,10.42,758392.100423177
409,253.1917,10.63,788949.3862304688
410,253.2019,11.1,258982.23767089844
411,253.2019,12.12,168434.42818196613
412,254.1557,9.97,123991.8330078125
413,254.1964,10.5,136351.45084635416
414,254.2065,10.41,139154.53759765622
415,254.2167,12.42,736813.9186197916
416,254.2167,12.53,823325.2869466145
417,254.2472,14.26,152929.54374186197
418,255.0111,6.58,6086028.44156901
419,255.1539,9.97,214954.88354492188
420,255.1539,10.15,626981.6276041666
421,255.1641,7.89,1388118.6028645833
422,255.1947,10.65,1868226.143391927
423,255.2049,10.42,1608050.329427083
424,255.2049,12.63,128825.85412597655
425,255.2356,12.76,888438.448079427
426,255.2356,12.89,983426.6525065104
427,256.0127,6.58,797254.3292236328
428,256.1356,10.42,2064518.5358072917
429,256.1663,7.88,208623.2395833333
430,256.1765,11.03,124163.5595703125
431,256.1765,11.24,181678.06591796875
432,256.2073,10.42,413599.4160970052
433,256.238,12.75,119871.71769205728
434,256.2688,15.17,4742587.947916667
435,257.0079,6.57,808209.8462727864
436,257.1004,10.0,372958.4899088542
437,257.1416,10.42,435478.2581380208
438,257.1519,10.0,166334.61653645834
439,257.1724,10.19,273129.48148600257
440,257.2033,11.07,595009.7193196614
441,257.265,15.16,846173.4669596354
442,258.1825,9.98,464583.96679687494
443,258.2032,9.07,172498.32495117188
444,259.1136,9.06,3085672.1528727217
445,259.1136,9.4,2485119.052408854
446,259.1136,9.54,3085672.1528727217
447,259.1136,9.98,131168.73714192706
448,259.1654,10.07,149639.61995442706
449,259.1758,10.4,606552.8668619791
450,259.2069,12.53,847524.1354166666
451,259.2069,12.88,132128.62833658853
452,260.1209,9.38,106606.41906738281
453,260.225,10.74,339650.3079427083
454,260.225,11.15,2268882.3389485674
455,261.1112,10.49,362691.3782552083
456,261.1321,6.05,381734.676595052
457,261.1321,8.86,6139734.666829426
458,261.1321,9.61,5647064.9632161455
459,261.1321,9.8,6139734.666829426
460,261.1843,10.6,230160.36165364584
461,261.1948,10.75,159269.0018310547
462,261.2261,11.15,328017.7500813802
463,261.2261,11.66,621711.1988932291
464,261.9586,21.06,127686.18001302081
465,262.1368,9.6,729231.5760904946
466,262.1577,10.46,415266.2679036458
467,263.1453,9.33,2142889.534871419
468,263.1979,10.95,269255.6407877604
469,263.219,10.66,398011.6486002604
470,263.219,10.79,317009.6595052083
471,263.957,21.04,199339.56233723956
472,264.1577,10.02,196224.01171875
473,264.2,10.48,166678.480875651
474,264.2,10.89,461985.353922526
475,264.2105,10.62,115607.13435872395
476,265.0785,9.46,133587.3409830729
477,265.1846,11.14,760913.9765625
478,265.1952,10.62,198093.2430419922
479,265.2164,10.99,1308241.1289062498
480,265.2164,11.23,157047.82641601562
481,265.2164,11.36,366449.83459472656
482,266.0665,10.11,565177.4632161459
483,266.1729,7.96,767948.7530110676
484,266.2155,11.0,460871.74475097656
485,267.1649,11.85,163900.3289794922
486,267.1756,10.56,138212.08658854166
487,267.1969,10.71,344094.7757161458
488,267.1969,11.06,579781.517578125
489,267.2076,11.15,115096.72082519531
490,268.0962,10.48,1012362.4704589844
491,268.0962,10.83,414479.3977050781
492,268.0962,10.98,313438.82873535156
493,268.1713,10.51,367692.976969401
494,268.1927,6.97,144001.015625
495,268.2035,11.0,3901968.9337158203
496,268.2035,11.13,3914787.5550130205
497,268.2249,10.53,856224.0589192708
498,269.1061,10.59,432828.79878743493
499,269.1061,10.72,452502.56445312494
500,269.16,7.82,202637.02632649738
501,269.1707,9.86,6313887.295084636
502,269.1815,10.56,350214.8503417969
503,269.1923,10.69,469667.55379231763
504,269.1923,11.22,1347228.2912597656
505,269.203,10.45,228409.02311197916
506,269.203,10.91,1078921.6419270833
507,269.203,11.1,188769.52832031247
508,269.203,11.44,132641.54528808594
509,269.2138,13.16,114695.8867594401
510,270.0118,9.84,669509.6484374999
511,270.1739,9.97,818657.7177734375
512,270.1955,11.28,276478.3880208333
513,270.2063,10.45,235621.1513671875
514,270.2171,11.58,115607.40787760416
515,271.1157,9.19,1410736.222330729
516,271.1157,9.91,384253.59228515625
517,271.1482,4.82,175082.92749023435
518,271.1591,7.51,3361142.5861002603
519,271.1699,9.95,186179.2151692708
520,271.1808,10.48,266034.4576822917
521,271.1916,10.66,220639.58626302084
522,271.2025,10.83,3211125.4037272134
523,271.2025,11.12,1126025.6243489583
524,271.2025,11.32,1072805.8050130208
525,271.2025,11.44,1126025.6243489583
526,271.2133,12.06,228388.8362630208
527,271.2242,12.39,9133943.422526041
528,271.2242,12.52,12417311.591145832
529,271.2242,12.78,14189781.59391276
530,271.2242,12.98,15349794.911946613
531,271.2242,13.26,678710.8705240886
532,271.9194,21.01,429664.6095377604
533,272.1588,7.49,469431.9542236328
534,272.1697,11.66,426731.13598632807
535,272.1914,7.9,3974980.8671875005
536,272.1914,8.73,119453.43326822916
537,272.2023,10.82,292629.9397786458
538,272.2132,10.98,697434.0561523438
539,272.2132,11.1,736743.1946614583
540,272.2241,10.14,253264.9270833333
541,272.2241,10.51,1305002.4138997395
542,272.235,12.36,1679877.8671061199
543,273.1294,9.69,159746.4141438802
544,273.1294,9.82,860181.8728841145
545,273.1621,9.59,432536.1100260416
546,273.184,10.4,302280.4231770833
547,273.1949,10.7,377118.4995117187
548,273.2059,10.87,366482.2911783854
549,273.2059,12.64,323035.8868001302
550,273.2277,12.36,312612.00244140625
551,273.2386,12.75,116348.11950683592
552,274.1692,4.48,122391.65246582028
553,275.147,9.37,625534.9562174478
554,275.147,9.93,141854.37544759113
555,275.18,10.29,268098099.0423177
556,275.191,10.79,637748.8955078125
557,275.202,11.27,153702.3119303385
558,275.202,12.4,787048.7360026041
559,275.202,12.54,414080.0080973307
560,275.202,12.69,787048.7360026041
561,275.213,11.36,164836.1946614583
562,275.2791,9.29,250257.55175781247
563,275.3121,10.27,14777767.708333332
564,276.1835,10.27,52512483.32226562
565,276.1945,10.46,372757.826171875
566,276.1945,10.58,916224.5013020831
567,276.3161,10.27,1767889.7369791665
568,276.9911,6.54,244808.00455729166
569,277.1462,7.9,574165.3258463541
570,277.1795,9.73,1713718.571940104
571,277.1795,10.27,6121607.143351236
572,277.1795,10.65,556074.4171549479
573,277.1795,11.0,4566932.310872396
574,277.1906,10.39,596871.8663736979
575,277.1906,10.52,684401.9283854165
576,278.1569,6.05,640824.35550944
577,278.1791,9.73,283008.30843098956
578,278.1902,10.4,125332.08622233072
579,278.1902,10.6,125311.72294108072
580,278.1902,11.0,907287.8313802083
581,278.2125,10.8,217241.61735026044
582,278.2125,11.33,479462.090657552
583,279.093,8.13,246116.7014973958
584,279.1042,8.34,137688.8157552083
585,279.16,11.87,1143031.0690104167
586,279.16,12.07,2429161.447835286
587,279.16,12.21,2977898.0367838545
588,279.16,12.33,3114656.999430339
589,279.16,12.45,3174534.6918945312
590,279.2158,11.1,204816.29296875
591,279.227,12.79,1794980.075520833
592,279.2382,12.89,6820609.611979166
593,279.2382,13.0,11921495.083333332
594,279.3722,13.04,3262425.623046875
595,279.9203,5.56,862536.2055664061
596,280.1668,11.87,163710.4366861979
597,280.1668,12.07,370692.5703125
598,280.2116,10.33,170934.20800781247
599,280.234,12.78,11864640.515625
600,280.2452,10.66,845118.8951822916
601,280.2452,10.82,590979.6025390624
602,280.2677,12.25,125355.16861979167
603,280.2677,14.79,482590.2449544271
604,280.2677,14.9,156463.61193847656
605,281.0985,8.36,2808733.3961588535
606,281.0985,8.49,2878259.0760091143
607,281.0985,8.6,3152900.139851888
608,281.0985,8.83,1167036.4009602866
609,281.1097,9.73,103028.14770507812
610,281.2109,11.15,103990.6640625
611,281.2222,10.74,1559329.9427083333
612,281.2222,11.02,5787782.7744954415
613,281.9204,5.54,132830.03955078122
614,282.1009,8.36,401256.6546223958
615,282.2025,8.13,749635.7989908854
616,282.2364,10.71,541051.1420898438
617,282.2364,11.01,1864762.0237630205
618,282.2815,15.5,1626806.4206949873
619,282.2815,15.73,2439359.2210286455
620,283.0957,8.37,227544.05468749997
621,283.1183,6.04,146708.9276123047
622,283.1183,9.51,531899.5224609375
623,283.1183,9.67,518616.23828124994
624,283.1183,9.79,531899.5224609375
625,283.1863,10.35,273561.3079427083
626,283.1863,10.5,11375003.586588541
627,283.1863,10.65,11411401.939453125
628,283.1863,10.76,7357858.298828125
629,283.2316,11.0,422014.3678385416
630,283.2316,12.53,483018.3426106771
631,283.2656,14.24,118515.6144205729
632,283.2656,15.06,409148.08980305993
633,283.2769,15.5,294823.2731119791
634,283.2769,15.63,354214.9816080729
635,284.0257,9.87,817854.2908528646
636,284.1848,10.4,3083057.361328125
637,284.1962,10.65,1290148.5338541667
638,284.2985,16.15,5607783.118977865
639,284.9588,5.94,282385.322265625
640,285.1185,10.85,177551.2394205729
641,285.1413,9.16,215377.0838623047
642,285.1413,9.38,161398.72424316406
643,285.1413,9.92,253196.3262532552
644,285.1527,10.08,129565.88472493489
645,285.1755,12.13,878240.1800130208
646,285.1869,10.4,793340.2261555989
647,285.1983,10.65,1334884.22265625
648,285.1983,10.91,167967.75187174478
649,285.2097,11.09,373207.49055989576
650,285.2211,11.37,598035.3209635416
651,285.2211,12.81,421133.2482096354
652,285.301,16.14,1072772.0139973958
653,285.895,21.02,155695.95536295575
654,286.2154,10.56,149007.50931803384
655,286.2154,11.05,133053.60945638022
656,286.2268,10.49,180052.8759765625
657,286.2268,10.74,170661.77587890625
658,286.307,13.01,1393870.5666097004
659,286.307,13.15,1453550.7716471353
660,286.9605,5.93,261447.4444986979
661,287.1212,10.83,197848.12068684894
662,287.1787,9.73,313718.5831705729
663,287.2016,10.46,9095601.481770832
664,287.2016,10.79,1628073.037109375
665,287.2016,10.91,9095601.481770832
666,287.2016,11.03,5384080.073486328
667,287.2016,11.19,9095601.481770832
668,287.2246,12.95,2485074.3790690103
669,287.2246,13.07,3306129.0226236973
670,287.3165,13.01,174129.5725911458
671,287.8917,21.05,1658284.6269531248
672,287.8917,21.18,2294051.914632161
673,287.8917,21.3,2540433.9456380205
674,287.8917,21.42,2683305.2571207685
675,288.053,10.13,445778.14278157544
676,288.2028,10.16,133550.9718424479
677,288.2028,10.4,497270.20137532544
678,288.2028,11.28,763872.4191080729
679,288.2489,12.36,1254530.7880859375
680,288.2489,12.67,1306168.4115397134
681,288.2489,12.97,1071450.1614583333
682,288.2489,13.26,170552.76200358072
683,288.8953,21.02,137754.0511067708
684,289.2075,10.41,317611.0771484375
685,289.2075,10.99,729125.3776041666
686,289.2538,12.33,780026.2771402993
687,289.2538,12.76,189124.46313476562
688,289.2538,12.97,169223.9298502604
689,290.1576,3.9,132013.94083658853
690,290.1925,11.0,869636.3294270834
691,290.2157,10.44,326691.7112630208
692,290.2157,10.82,136949.39339192706
693,290.2157,11.09,886705.5808919271
694,291.1575,10.01,127141.68078613281
695,291.1924,11.0,3294532.2444661455
696,291.1924,14.92,129840.77669270831
697,291.2157,10.75,163844.3681640625
698,291.2274,11.34,178919.49560546872
699,291.9505,21.05,273369.9484049479
700,293.1792,10.1,338494.0870768229
701,293.2027,10.86,245684.0598958333
702,294.2013,10.12,105980.36018880208
703,295.1914,9.34,733447.0735677084
704,295.215,9.73,754174.651204427
705,295.215,10.95,177016.06506347656
706,295.3804,12.85,1661161.0774739583
707,296.1968,9.29,114417.7802734375
708,296.2086,10.47,197352.54687499997
709,296.256,11.97,186140.5087890625
710,296.256,12.19,139293.8108723958
711,296.256,12.39,546647.2033691406
712,296.2916,15.79,224042.65983072913
713,296.9441,5.56,587285.357421875
714,297.1342,9.17,136490.12524414062
715,297.1342,9.43,205906.7278645833
716,297.158,10.24,3886999.203043619
717,297.158,10.43,650790.61328125
718,297.1817,10.71,169733.72591145834
719,297.2293,11.18,175554.9521484375
720,297.2293,11.38,175715.05485026038
721,297.2293,11.5,205641.22745768225
722,298.1581,10.24,532663.0143229167
723,298.1581,10.74,103101.96520996092
724,298.17,10.4,370410.41943359375
725,298.9343,7.12,331113.4287109375
726,299.1616,9.72,546588.216796875
727,299.1616,10.52,515842.1072591145
728,299.1735,10.94,92456656.6484375
729,299.1855,11.06,791805.521484375
730,299.1855,13.44,244448.79671223956
731,299.1975,11.17,332504.6217447916
732,299.1975,11.81,232501.69877115887
733,299.1975,11.98,7873654.524739581
734,299.1975,12.13,7536620.2945963545
735,299.1975,12.35,7873654.524739581
736,299.2094,11.44,244318.02787272132
