,m/z,rt,peak area
334,319.2781,8.19,315696.4812825521
335,319.2781,8.3,348182.700398763
336,320.2117,13.55,955269.8404947915
337,320.2117,13.66,1212883.1809895833
338,320.2117,13.78,1378092.542154948
339,320.2758,14.39,304432.1416015625
340,321.2123,13.51,234542.82470703128
341,321.238,13.82,210079.9002685547
342,322.0743,7.52,146658.05932617188
343,322.1516,5.2,258664.91552734372
344,322.2934,13.9,1241302.1106770833
345,322.2934,14.01,1343239.8033854165
346,322.2934,14.14,1412016.6730143225
347,322.9903,0.63,226324.1075846354
348,323.3005,13.89,176333.6160481771
349,325.168,13.51,207318.65079752603
350,325.2071,10.36,204549.36909993488
351,325.2331,14.38,608584.4593505859
352,325.2331,14.51,719135.5276692706
353,326.2363,10.65,119151.5333658854
354,327.0071,8.8,273843.6007080078
355,327.0071,8.91,280346.18538411456
356,327.2557,13.89,136509.6331380208
357,329.0014,8.78,265977.81591796875
358,329.2778,12.23,2107899.552001953
359,329.2778,12.36,1570717.5764567053
360,329.2778,12.47,1969680.9908854165
361,329.2778,12.61,1995003.414876302
362,329.2778,12.74,2107899.552001953
363,330.2803,12.28,182689.5136311849
364,330.3332,13.65,306198.2419433594
365,331.2859,15.38,1353518.4453125
366,331.2859,15.59,26227072.271972656
367,331.2859,15.79,40995424.43229167
368,331.2859,15.99,41046750.26595052
369,331.4449,15.59,1435324.5589192708
370,332.1483,9.73,255523.51725260416
371,332.2945,15.59,5550005.3115234375
372,332.2945,15.72,6847009.984375
373,332.2945,15.84,715811.4938151041
374,332.2945,15.99,329758.521484375
375,332.3344,12.84,253748.75358072916
376,333.2929,15.59,757722.4352620442
377,333.2929,15.73,957394.9440104166
378,335.2315,9.81,226634.91471354166
379,335.2315,9.92,291944.2096354166
380,335.2315,10.58,772065.8453776042
381,335.2315,10.71,1095574.433268229
382,336.2387,10.58,181138.24466959634
383,336.306,14.64,174473.3821614583
384,337.2085,11.94,786935.7347005208
385,337.2085,12.13,1601633.6520996094
386,337.2085,12.26,2173732.5361328125
387,337.2085,12.39,2260254.6660156255
388,337.2085,12.51,212077.51009114578
389,338.2216,11.94,135270.17248535156
390,338.2216,12.13,293210.3425292969
391,338.2216,12.26,356035.92541503906
392,338.3163,14.85,278558.5402018229
393,338.3434,17.22,9313326.916666666
394,338.3434,17.38,10686580.001627604
395,338.3434,17.59,10876180.247151691
396,338.9665,0.64,561229.0247395833
397,338.9665,0.79,710478.1127115884
398,339.3463,17.21,2149296.975423177
399,339.3463,17.36,2500654.6510416665
400,339.3463,17.49,2558943.290730794
401,340.3523,17.21,220669.53287760416
402,341.3066,16.35,1169814.7565104167
403,341.3066,16.52,2899752.4293619795
404,341.3066,16.65,3565746.0458170567
405,341.3066,16.77,3857747.603800456
406,342.3046,16.52,323590.9547526041
407,342.3183,16.36,197191.3927815755
408,342.3457,16.19,462471.55501302076
409,342.3457,16.31,598445.8695882161
410,343.1546,11.64,846862.5336914061
411,343.1546,11.81,852375.8919677734
412,344.2269,4.02,930969.8516438801
413,345.2335,3.99,105723.33296712239
414,347.2277,9.84,172065.11128743488
415,348.2291,9.85,4279587.981119791
416,348.2291,9.99,4714859.026041666
417,348.2291,10.12,5235079.525878906
418,348.2291,10.23,5222092.266560872
419,348.2291,10.37,5234927.473876953
420,348.3127,15.59,24906705.965820312
421,348.3127,15.78,36409146.071614586
422,348.3127,15.94,36946493.69685873
423,348.48,15.59,1394793.4283854165
424,349.2335,9.84,912358.1975504558
425,349.2335,10.0,1016803.2913411458
426,349.2893,14.02,197148.91589355466
427,349.3173,15.59,5370367.968668619
428,349.3173,15.72,6891279.723958333
429,349.3173,15.84,7713107.86360677
430,349.3173,15.99,7830105.767089845
431,350.2267,9.85,1379291.0541992188
432,350.2267,9.98,1535704.351236979
433,350.3248,14.42,402249.744140625
434,351.2368,9.84,235429.36881510416
435,353.2233,11.61,109304.54166666666
436,353.2657,15.38,2109496.7161458335
437,353.2657,15.49,37007165.85644531
438,353.2657,15.68,30392388.852294922
439,353.2657,15.81,36009020.99218749
440,353.2657,16.03,37007165.85644531
441,354.2279,10.27,239509.40917968747
442,354.2704,15.37,403998.53511555993
443,354.2704,15.49,475521.4248860677
444,354.2704,15.68,5927876.887044271
445,354.2704,15.81,7009895.644531249
446,354.2704,15.98,7192466.397135417
447,354.2845,10.88,140184.4130859375
448,355.2779,15.59,616991.4759114584
449,355.2779,15.74,1096028.2208658855
450,355.3063,12.5,127642.43343098958
451,356.2741,5.91,124058.880859375
452,356.2883,15.59,113714.88562011719
453,357.1444,12.49,268951.5690917969
454,357.2873,15.59,318269.9180501302
455,357.3159,13.84,1274717.8343098958
456,357.3159,13.97,1702904.7659505205
457,357.3159,14.1,1713853.4962565103
458,357.3159,14.21,1991627.9360351562
459,357.3159,14.35,2117728.07430013
460,358.3177,13.82,202326.509765625
461,359.2075,6.74,121151.6603190104
462,359.3224,16.35,1203157.2369791665
463,359.3224,16.53,15143502.202799477
464,359.3224,16.65,21461303.125
465,359.3224,16.77,23316794.022786457
466,360.1858,11.62,360455.2850341797
467,360.1858,11.74,335837.3850504557
468,360.3155,16.35,266920.408203125
469,360.3155,16.52,3587364.333984375
470,360.3155,16.65,4883881.789550781
471,360.3155,16.77,5432930.6875
472,360.3155,16.9,5500707.1816813145
473,360.3299,17.22,1655846.7248128252
474,360.3299,17.37,290539.4194335938
475,360.3299,17.49,314364.14453125
476,360.3587,14.13,113741.19873046875
477,361.3258,16.53,495592.6599121093
478,361.3258,17.2,370945.22159830725
479,362.3244,11.68,157022.13850911456
480,363.3258,13.9,1421675.0755208333
481,363.3258,14.02,1618884.3964843748
482,363.3258,14.14,237875.92138671872
483,364.3299,13.88,272531.85693359375
484,366.3172,13.86,2734443.4646809897
485,366.3172,14.07,2374609.5709228516
486,366.3172,14.21,2734443.4646809897
487,366.3465,15.83,886304.01171875
488,366.3465,15.95,1388415.3691406252
489,366.3465,16.08,1547139.001993815
490,367.2856,16.07,213659.2364908854
491,367.3296,13.96,410371.1103515625
492,368.3596,16.45,359570.7415364583
493,368.4185,16.71,117796.46663411458
494,369.2152,7.01,298721.8440755208
495,369.2447,8.86,502248.7985026041
496,369.2447,8.99,616400.821126302
497,369.2447,15.59,352222.23665364576
498,369.2447,15.71,617940.6139322916
499,370.3837,17.08,934958.3335774739
500,370.3837,17.22,1189438.0157063801
501,371.1549,13.84,102812.1982421875
502,371.1697,13.24,325905.2504882813
503,371.1994,12.04,454781.6533203125
504,371.2737,13.97,292357.21289062494
505,371.3182,16.82,1356778.7005208335
506,371.3182,16.98,2091151.2799479165
507,371.3182,17.1,2201390.806966146
508,371.3776,17.08,261977.23604329425
509,372.3147,16.82,317658.8570963542
510,372.3147,16.94,417648.5745442709
511,373.1794,9.75,889868.8123372395
512,373.1794,9.87,1050172.6573893228
513,373.3138,15.57,367988.83870442706
514,373.3138,15.69,396967.3996988932
515,374.1809,9.72,159918.31730143228
516,374.3156,15.81,356255.6278076172
517,375.17,4.91,1837152.9189453125
518,375.185,5.04,143506.8662109375
519,375.3051,15.59,309824.98714192706
520,375.3051,15.71,349246.6595052083
521,376.1768,4.91,421888.534016927
522,376.3423,16.53,19398664.362874348
523,376.3423,16.68,30743130.545572914
524,377.2315,15.12,147091.2187906901
525,377.3372,14.64,263848.5572916667
526,377.3372,14.76,339936.3780924479
527,377.3523,16.52,4647049.487345377
528,377.3523,16.65,6360589.212239583
529,377.3523,16.77,684863.974609375
530,377.3523,16.9,764367.1923421223
531,378.3498,16.53,666415.682047526
532,378.3498,16.65,907199.7423502604
533,379.2589,15.59,368114.50256347656
534,379.2589,15.71,414136.5673421223
535,380.3375,14.69,285896.5536295573
536,380.3375,14.81,304203.56689453125
537,381.2971,16.35,31070897.898111977
538,381.2971,16.52,27322780.81844075
539,381.2971,16.75,31070897.898111977
540,382.3051,16.35,478759.9786376953
541,382.3051,16.52,4523874.439331055
542,382.3051,16.65,6211581.104370116
543,382.3051,16.77,6952410.140177408
544,382.3051,16.89,7041534.360555013
545,383.2543,10.36,302866.49267578125
546,383.2543,10.48,374819.02636718744
547,383.2697,11.4,636990.7283528646
548,383.2697,11.54,696944.4562174479
549,383.3003,16.53,557891.8704427083
550,383.3003,16.65,816482.2543131509
551,385.0675,8.78,232758.8008219401
552,385.314,16.53,100835.47737630208
553,387.0596,8.78,219734.33833821613
554,388.2535,4.24,1001740.9781087239
555,388.3157,14.16,100095.8868815104
556,388.3157,14.42,220659.60693359372
557,388.3467,16.82,236818.78401692706
558,391.2311,6.75,126596.2130533854
559,391.278,16.76,1996270.1718749998
560,391.3563,14.39,776778.1696370443
561,392.3124,15.59,291698.6471354166
562,393.3022,16.82,311257.138671875
563,393.3022,16.94,628121.5607096354
564,394.3576,14.41,1175228.2905273438
565,394.3576,14.53,919757.7788085936
566,394.3576,14.7,1175228.2905273438
567,395.2578,10.27,357132.36653645826
568,395.2578,10.4,374708.5392252604
569,395.3052,16.73,5826973.419189453
570,395.3052,16.91,6719528.813964844
571,396.3185,16.73,1377580.7799479165
572,396.3185,16.86,1693406.3572591145
573,396.3185,16.99,1705177.1202799478
574,396.3978,17.22,2768440.8167317705
575,396.3978,17.37,3156677.8018798823
576,396.3978,17.49,3185811.321289062
577,397.2708,15.39,138531.16178385416
578,397.2708,15.59,359432.39973958326
579,397.2708,15.71,509371.861735026
580,397.2708,16.52,358934.6663411458
581,397.2708,16.65,514801.7526448567
582,397.3979,17.2,703909.7135416665
583,397.3979,17.33,790841.0141601562
584,398.3369,14.01,1848970.5844726562
585,398.3369,14.15,1370103.7071126301
586,398.3369,14.26,1733423.450520833
587,398.3369,14.39,1901613.3664957683
588,398.3369,14.53,1910406.3540039062
589,398.9747,0.61,371231.44885253906
590,399.3419,14.02,380738.3899739583
591,399.3579,15.39,111181.90576171875
592,399.3739,15.21,719711.4303385416
593,399.3739,15.34,853633.201578776
594,401.2152,11.26,228565.23356119788
595,401.2152,11.63,2672746.556640625
596,401.2152,11.88,522537.6953938802
597,401.2152,12.0,625496.2575276692
598,401.2152,12.14,682582.7034505208
599,401.3436,16.51,206619.55240885416
600,402.2114,11.62,652983.1546223958
601,402.2114,11.77,560913.7438151042
602,402.3401,16.52,759255.4409179688
603,402.3401,16.68,1200451.393595378
604,403.3392,16.51,195049.19344075522
605,404.373,17.27,230263.25687662757
606,407.2298,16.57,151599.1963297526
607,407.2949,16.53,297750.58121744794
608,407.2949,16.65,335152.2786458333
609,407.3438,13.96,837049.2086588541
610,407.3438,14.08,1012420.1046549479
611,408.3553,13.96,182378.7052408854
612,409.3365,17.33,134159.1240234375
613,410.3529,14.02,1772344.6344401038
614,410.3529,14.14,1832922.2363281245
615,410.3529,14.28,2098426.9385172524
616,410.3693,14.84,196767.59619140622
617,411.306,13.08,135167.50174967447
618,411.3389,14.08,143548.10921223956
619,411.3553,14.03,287262.63720703125
620,413.2684,16.76,400492.6742757162
621,413.2684,16.88,460293.97753906256
622,413.2684,17.0,202612.44738769528
623,414.958,0.62,638381.7834472656
624,415.207,10.14,1101841.436686198
625,415.2236,10.27,235592.19112141925
626,415.2236,10.41,243452.9171549479
627,415.2734,11.68,1047224.146484375
628,415.2734,11.86,1066272.8932291667
629,415.3067,14.02,230056.99544270834
630,416.188,10.48,836638.4085286458
631,416.188,10.62,912624.0869954426
632,416.188,11.06,563269.1860351562
633,416.188,11.18,132501.98433430988
634,416.2213,10.13,269848.2841796875
635,417.1881,10.48,202821.1544596354
636,417.1881,11.05,145452.7207438151
637,417.2882,16.73,888062.6920979817
638,417.2882,16.86,1100023.232747396
639,418.2909,16.73,179729.3860677083
640,419.2792,12.49,135158.6572265625
641,420.3203,17.27,969437.100097656
642,420.3203,17.38,873660.7698567708
643,420.3203,17.5,877696.6794026692
644,420.3203,17.61,969437.100097656
645,420.3539,16.52,163115.73242187497
646,421.3639,14.68,124446.50732421874
647,424.3577,14.74,293350.7643636068
648,425.3093,16.52,238809.97753906247
649,427.407,16.25,284546.79064941406
650,429.2573,15.56,206718.8468424479
651,429.2917,12.25,4186274.5638020826
652,429.2917,12.54,3286868.3079427085
653,429.2917,12.7,3551492.3870442705
654,429.2917,12.82,4112650.1999918623
655,429.2917,12.96,4186274.5638020826
656,430.2887,12.51,767925.1678059895
657,430.2887,12.71,830452.5043945311
658,430.3748,16.81,380895.6507161458
659,431.2882,12.48,255501.6751302083
660,432.238,10.14,1941538.7569580078
661,432.238,10.28,2152925.207478841
662,432.238,10.4,2455222.7010091143
663,433.242,10.13,496853.0192057292
664,433.242,10.26,549018.4546712239
665,433.2766,4.43,135531.14444986978
666,433.3286,17.53,1159999.0917154949
667,433.3286,17.65,1096039.5631510415
668,433.3286,17.76,1243659.7856852212
669,433.3286,17.88,1266576.5572916665
670,434.3351,17.53,225626.7980143229
671,435.2742,15.57,814428.1761067709
672,435.2742,15.7,838718.3651123047
673,435.2742,15.82,867216.6189778645
674,435.2916,14.24,100755.01334635416
675,435.2916,15.18,165565.25337727863
676,435.2916,15.31,202074.5576985677
677,435.3613,14.47,104879.41927083333
678,437.1936,10.12,190603.1494140625
679,438.3844,14.5,683402.4077148438
680,438.3844,14.69,675628.6989746094
681,438.3844,14.8,683402.4077148438
682,438.3844,15.06,226196.29878743488
683,441.3049,17.22,867626.9444986978
684,441.3049,17.34,755520.6801757811
685,441.3049,17.46,851548.1184895833
686,441.3049,17.59,867626.9444986978
687,444.3159,13.25,811569.365234375
688,444.3159,13.42,849282.357421875
689,444.387,16.13,6994375.9742838545
690,444.387,16.52,7456967.436848957
691,444.387,16.79,363649.7129720052
692,444.387,17.04,221794.1038411458
693,445.3123,13.23,218059.8478190104
694,445.3835,16.12,887778.1070963541
695,445.3835,16.25,1878152.4810384114
696,447.3475,17.72,1684191.8800455728
697,447.3475,17.85,1381167.3479817708
698,447.3475,17.98,1546632.6753336587
699,447.3475,18.12,1684191.8800455728
700,448.3507,17.81,393261.4582926432
701,450.3457,16.77,1303437.8522135415
702,450.3457,16.89,1782368.1187337239
703,450.3457,17.02,1819562.4217122395
704,450.3457,17.15,1903172.199625651
705,451.3376,16.74,188691.31774902344
706,451.3737,14.0,234826.88199869788
707,453.364,16.73,8815760.877319334
708,453.364,16.89,10147976.702636719
709,454.3625,16.73,2603281.6757812505
710,454.3625,16.86,2898945.851074218
711,454.3625,16.99,2955810.1950683594
712,454.3807,14.07,823452.6197102864
713,454.3807,14.19,875586.8344319661
714,455.3632,14.11,164451.75358072916
715,457.3163,13.9,1000333.6702880859
716,457.3163,14.02,1044397.0911458334
717,458.3235,13.91,247148.7374674479
718,458.3235,14.04,270635.3287760416
719,458.3418,14.22,376004.7854817708
720,458.3418,14.34,414021.155476888
721,460.2156,16.93,144296.5997721354
722,463.3001,16.35,114670.86702473958
723,463.3001,16.51,656963.1154785156
724,463.3001,16.68,917346.8735351561
725,463.3557,16.99,182489.26363118488
726,465.2872,16.58,168430.0750325521
727,468.387,14.78,199218.5485026042
728,469.3247,17.76,470365.39501953113
729,473.2646,10.13,19647631.835774742
730,473.2646,10.29,19644704.40962728
731,473.2646,10.42,22245817.32499186
732,473.2646,10.58,22572692.73372395
