,m/z,rt,peak area
212,221.1389,3.95,342869.34379069007
213,221.1389,7.0,879643.2169596355
214,221.1566,7.15,179202.04854329425
215,221.1566,7.31,112757.35640462239
216,221.1566,10.25,115337.60583496094
217,221.1654,6.69,384678.3739013672
218,221.1654,8.36,1562396.4101562495
219,221.1654,8.51,1820951.8909912107
220,221.1654,8.64,134519.9505208333
221,222.0074,0.62,106190.4005533854
222,222.114,5.12,252521.87341308594
223,222.1673,8.35,191012.4973958333
224,223.1202,8.02,245542.9944661458
225,223.1292,5.07,202437.62760416666
226,223.1559,4.27,3051704.2445475254
227,224.131,8.54,1104736.4921875
228,224.131,8.75,1315431.4392089844
229,224.131,8.86,1361301.0202636719
230,224.1579,4.27,293322.8092447916
231,224.1848,5.69,169018.54085286456
232,225.0473,6.79,100727.13134765625
233,225.0473,7.46,168553.76700846353
234,225.1373,8.52,122247.98583984375
235,225.1373,8.64,112150.81624348958
236,225.1464,5.95,119262.3839518229
237,225.1464,8.26,343446.7635498047
238,225.1914,8.95,137271.75915527344
239,225.2004,8.46,6325310.854166667
240,225.2004,8.58,6759076.256510417
241,226.1211,8.3,4401599.37141927
242,226.1211,8.53,4748510.805908203
243,226.1482,4.86,236757.336710612
244,226.1663,3.69,178005.80338541663
245,226.2025,8.46,982730.4677734374
246,226.2025,8.58,1016904.2024739583
247,226.2206,11.16,300629.42578125
248,227.0637,9.74,158472.36165364584
249,227.1182,6.22,260809.89404296872
250,227.1273,4.27,1280842.1354166665
251,227.1273,4.4,1724879.739827474
252,227.1273,8.29,560459.6399739583
253,227.209,9.24,2053720.537109375
254,227.209,9.4,2221897.3741048174
255,227.209,9.54,2466391.3522135415
256,228.0467,8.41,224111.7872721354
257,228.1288,4.23,120981.48177083333
258,228.1562,5.14,116119.39697265624
259,228.1927,8.18,382959.7550455729
260,228.1927,8.29,399745.76306152344
261,228.1927,16.3,179779.48730468747
262,228.2657,4.96,21111110.17692057
263,229.0706,7.97,178355.41768391925
264,229.1256,6.63,187198.54138183594
265,229.1256,6.8,122051.04231770833
266,229.1439,4.02,432510.52620442706
267,229.1623,9.84,219873.9915364583
268,229.1898,7.91,14584849.4921875
269,229.1898,8.11,1856713.3346354167
270,229.1898,8.34,236447.8619791667
271,229.1989,5.5,552906.627766927
272,229.1989,5.62,583171.715657552
273,229.2723,4.96,3472316.417317708
274,229.2723,5.08,3545831.081705729
275,230.0623,6.13,941676.1243489583
276,230.0623,6.26,991478.8325195311
277,230.1728,6.42,142559.1133626302
278,230.1912,7.91,1671665.9740804036
279,230.1912,8.05,1782436.0292968748
280,230.1912,8.17,139406.38671875
281,230.2464,4.69,406156.23323567706
282,230.2741,4.96,214409.5478922526
283,231.0583,0.8,123417.91097005208
284,231.123,6.66,211303.4697672526
285,231.16,4.92,330599.1809895833
286,232.17,7.86,530846.0559895833
287,232.2351,6.17,443441.7312011719
288,232.2351,6.3,540972.0904947916
289,233.1099,10.51,460196.9840494791
290,233.1565,7.57,380606.12019856775
291,234.1378,4.59,1691706.8723958333
292,234.1378,4.73,1733911.1158854167
293,234.194,4.65,277924.36995442706
294,235.142,4.6,206333.79520670575
295,235.1797,4.28,813826.9724934895
296,235.1797,4.41,872707.7142333984
297,235.1797,4.96,1560224.5091145833
298,235.1797,5.08,1599274.0927734375
299,236.075,6.19,5494818.952473957
300,236.075,6.36,6030009.908284505
301,236.075,6.49,6162153.106567383
302,236.1128,4.64,330448.5657552083
303,236.1978,6.06,122191.31624348958
304,237.0781,6.2,735544.2776692708
305,237.0781,6.32,742521.8379313151
306,237.154,5.6,168727.27197265625
307,237.1635,4.7,116563.13802083333
308,237.1729,4.82,638936.2425130209
309,238.0759,6.19,237691.7657877604
310,238.1426,5.9,323271.79296875
311,238.1616,3.96,3367860.280029297
312,239.1257,5.69,734795.1767578124
313,239.1257,5.83,1003539.6626790364
314,239.1353,5.06,108993.966796875
315,239.1353,7.06,164671.806640625
316,239.164,5.75,237511.893758138
317,239.2405,15.59,508151.6049397786
318,239.2405,15.71,551260.3520100911
319,239.2501,6.35,166833.02490234375
320,240.0169,0.61,378260.22648111975
321,240.0169,0.76,407377.0954589843
322,240.1417,8.68,223339.05411783853
323,240.1514,4.77,264367.7408854166
324,240.1802,4.28,2821027.2021484375
325,240.2667,5.12,282839.9432373047
326,240.2667,5.27,530796.7912597656
327,241.0271,6.18,237421.05623372397
328,241.1332,7.63,172105.19970703125
329,241.1428,4.98,275180.46858723956
330,241.1621,10.02,115968.07466634113
331,241.1814,4.27,216026.09147135416
332,242.1771,8.14,412678.1860351562
333,242.1771,8.27,436036.5354817708
334,242.2837,5.25,120662572.22574869
335,242.2837,5.39,409963736.6315104
336,242.4194,5.25,51630334.86393229
337,243.1185,3.95,471712.72542317706
338,243.138,7.68,149527.1193440755
339,243.138,7.8,291515.2991536458
340,243.138,7.97,146820.24279785156
341,243.1477,8.34,124483.13920084634
342,243.2839,5.35,47958996.541666664
343,243.2839,5.68,2193921.905598958
344,243.4202,5.35,3147371.2031249995
345,244.2297,5.24,312673.2076822916
346,244.2883,5.25,3340810.762288411
347,244.2883,5.37,8885470.609130858
348,244.2883,5.71,8930692.118367514
349,245.1399,4.28,622564.4469401042
350,245.2968,5.33,378854.0732421875
351,245.2968,5.45,499000.5338541666
352,246.1716,4.03,239877.35791015625
353,247.1484,6.04,110632.36263020833
354,247.1582,6.46,122792.96525065103
355,247.178,8.46,344276.0608317057
356,248.1091,8.29,122142.34130859374
357,249.1534,5.12,125067.9132486979
358,249.1534,5.25,103866.01106770833
359,249.1534,5.64,127523.10026041666
360,249.1534,6.04,211817.4970703125
361,249.1534,7.03,132611.3155924479
362,249.1633,5.82,1799598.5859375
363,249.1633,5.96,1966953.6360677083
364,249.1733,4.91,989013.4671223958
365,249.1833,11.34,287144.8333333333
366,249.1833,11.45,450587.28739420563
367,249.1833,11.67,113810.12381998697
368,250.162,5.76,328337.67464192706
369,250.172,4.92,157312.5164794922
370,250.182,6.07,552932.6036783854
371,251.1445,9.9,352397.44921875
372,251.1445,10.03,445315.32747395826
373,251.1545,10.12,187309.55957031247
374,251.1746,5.53,149557.73559570312
375,251.1746,6.57,177915.30411783856
376,251.1847,5.16,3197381.825561523
377,251.1847,5.37,3489285.899820964
378,251.1847,5.96,642397.0611979166
379,251.1847,6.5,363694.27522786456
380,252.1813,4.54,490496.4812825521
381,252.1914,5.24,315086.547281901
382,253.1617,4.05,139426.51546223956
383,253.1718,6.37,109784.71598307292
384,253.1718,6.62,118716.89412434897
385,253.1718,10.68,154803.86189778644
386,253.1921,9.81,331299.95117187494
387,253.2123,12.77,192505.89941406247
388,253.2123,13.11,116818.98474121092
389,254.1967,4.83,326503.3629557291
390,254.217,12.28,185456.24300130206
391,255.0114,6.63,373396.65576171863
392,255.0624,7.77,1410635.5974527993
393,255.0624,7.91,1548115.1272786455
394,255.1542,7.58,177237.37744140625
395,255.1848,10.64,310190.7266845703
396,255.1848,10.93,292593.75451660156
397,255.1848,11.33,499282.41247558594
398,255.2359,12.67,570992.6071777344
399,255.2359,12.81,758391.4237467448
400,255.2359,13.0,131953.64420572916
401,255.2461,11.88,461470.4778238932
402,255.2461,12.0,481101.23030598956
403,256.0642,7.77,144602.05126953125
404,256.1769,3.44,137737.5032552083
405,256.1769,6.44,571165.501953125
406,256.1769,6.57,708074.4078776042
407,256.2999,5.76,4771692.39453125
408,256.2999,5.89,5486626.369791665
409,256.2999,6.04,5983222.119140625
410,256.9671,21.07,275028.1474609375
411,257.1007,10.28,176240.46988932294
412,257.1419,4.44,364448.9583333333
413,257.1419,4.59,381722.9903564453
414,257.1625,8.86,199917.3308919271
415,257.1625,9.22,116348.2316080729
416,257.1625,9.79,1714446.3033854165
417,257.1625,9.92,2100657.208211263
418,257.1625,10.04,2461679.3245442715
419,257.1727,6.43,181336.19974772134
420,257.1933,11.58,128515.9187825521
421,257.1933,11.82,519805.4313964843
422,257.2345,7.09,2153800.0865478516
423,257.2345,7.25,2111123.9003906245
424,257.2345,7.36,1981456.4471842446
425,257.2345,7.51,2153800.0865478516
426,257.2653,5.47,170177.0177815755
427,257.3065,5.76,873761.2923177084
428,257.3065,5.88,983952.7524007161
429,258.0899,4.14,208936.0208333333
430,258.1622,9.8,287368.2646077474
431,258.1622,9.92,331631.6223958333
432,258.1725,4.96,290602.9111328125
433,258.1725,6.71,232624.49442545575
434,258.1828,5.82,140220.3134765625
435,258.2138,5.92,763308.9664713541
436,258.2138,6.05,796991.4286702473
437,258.2345,7.15,131258.54541015625
438,258.2758,4.65,9280132.754720055
439,258.2758,5.05,2538299.4484049478
440,258.2758,5.19,2623346.3766276045
441,259.1554,4.26,484017.59566243493
442,259.1658,3.56,653396.6277669271
443,259.1658,3.68,605546.1471354166
444,259.1658,3.81,653396.6277669271
445,259.1658,9.78,117706.26318359375
446,259.1761,5.53,105191.85302734375
447,259.1761,7.31,136611.3017578125
448,259.1761,7.89,260798.21870930988
449,259.2798,4.64,1542911.6370442705
450,259.2798,4.85,1595007.129313151
451,259.2798,5.05,390458.6364746094
452,260.1524,4.23,110219.83544921874
453,260.1837,11.21,105235.5489908854
454,261.2474,13.54,375088.22420247394
455,261.2474,13.8,3207835.8522135415
456,261.2474,13.92,3601344.1005859375
457,261.2474,14.05,3796458.404947916
458,261.2474,14.17,304722.3465169271
459,262.1476,6.47,119131.37919108072
460,263.1772,8.57,186090.693359375
461,263.989,0.62,126461.86417643228
462,264.1791,4.55,1085383.405110677
463,265.1319,6.52,1124776.4716796875
464,265.1319,6.96,909793.396484375
465,265.1531,4.93,146551.05546061197
466,265.1743,8.53,137378.84090169272
467,265.1955,6.12,187335.90506998697
468,265.1955,6.28,162320.41072591144
469,266.1306,4.45,1610688.275472005
470,266.1306,4.58,1652393.8113606768
471,266.1306,5.42,288270.4865722656
472,266.1306,5.69,208242.16129557294
473,266.1413,6.51,197742.78609212238
474,266.1732,6.61,412897.6647135416
475,266.1839,8.55,9239105.178385416
476,266.1839,8.86,1028824.8268229166
477,266.1839,8.98,481282.21614583326
478,266.1945,4.92,523705.6201171874
479,266.1945,5.04,639438.2200520833
480,267.2721,16.53,368108.06917317706
481,268.0644,4.73,426489.6896158854
482,268.1502,3.97,147870.1301269531
483,268.1502,4.1,227556.4825032552
484,268.1823,4.54,119466.59155273436
485,268.1823,12.04,235140.48111979166
486,268.1931,6.97,245371.8111979167
487,268.1931,7.79,247870.61100260416
488,268.1931,11.58,686811.6215820312
489,268.1931,11.73,570970.2432861328
490,268.1931,11.84,686811.6215820312
491,268.2038,6.06,120350.08532714844
492,268.2038,6.18,176113.25150553384
493,268.2145,5.96,777095.3118489583
494,268.236,10.54,539859.9938151041
495,268.236,10.66,599958.5463867188
496,268.9988,0.64,5118779.278157552
497,269.1388,4.61,298964.60595703125
498,269.1388,5.77,352732.3619791667
499,269.1711,6.36,258744.9500325521
500,269.1711,8.66,673766.0152994791
501,269.1711,8.79,1226146.2322998047
502,269.1818,7.85,122130.86816406249
503,269.1926,12.02,215144.0157063802
504,269.1926,12.24,143954.89477539062
505,269.2034,9.58,139329.79683430988
506,269.2034,11.58,843328.8626302083
507,269.2034,11.71,782171.9016520181
508,269.2034,11.83,843328.8626302083
509,269.2464,14.78,269469.55659993493
510,269.2464,15.06,172676.96077473956
511,270.0014,0.64,334859.3463541666
512,270.2066,7.5,109264.52018229166
513,270.2066,7.68,279748.9348958334
514,270.2066,7.81,454582.2399088542
515,270.2066,8.82,136895.2228597005
516,271.0618,7.66,633468.7774251301
517,271.0618,7.78,665371.2763671874
518,271.1486,4.91,30448036.40966797
519,271.1486,5.03,30305133.530110672
520,271.1486,5.3,30448036.40966797
521,271.1594,6.86,187932.60054524738
522,271.1703,10.05,513581.9970703125
523,271.1703,10.17,670996.2631835936
524,271.1811,7.51,231251.2874348958
525,271.1811,8.24,223906.618367513
526,271.1811,8.58,174718.97444661456
527,271.1811,9.04,218419.8790690104
528,271.1811,10.46,278592.8001302083
529,271.3005,5.03,1408318.7552083333
530,272.1591,4.91,3901879.5924479165
531,272.1591,5.03,3885246.7041015625
532,272.1591,5.24,3901879.5924479165
533,272.2027,8.08,523675.39241536456
534,272.2027,8.21,552707.1429036459
535,272.2027,9.3,168212.65946451822
536,272.2353,12.25,282165.83154296875
537,272.2571,4.69,1790974.4038492837
538,272.2571,14.88,230933.72326660156
539,273.1843,10.59,473670.6722005209
540,273.1843,12.28,305382.0751953125
541,273.1953,8.86,202752.35123697916
542,273.1953,9.1,176985.0149739583
543,273.2608,4.79,262166.4322916666
544,274.1038,5.92,1728243.6446126301
545,274.1038,6.09,1821918.9384765625
546,274.1695,4.55,103103.82763671875
547,274.1695,5.12,256671.1340332031
548,274.1695,6.57,106262.62076822916
549,274.2792,9.96,416005.39099121094
550,275.1693,5.83,128252.89567057292
551,275.1693,6.57,138164.32682291666
552,275.1693,6.82,113877.77270507812
553,275.1693,7.25,175106.07779947916
554,275.1693,8.31,169824.74088541666
555,276.1727,5.7,137114.3518880208
556,276.2501,5.46,196655.5909016927
557,276.2501,5.62,2665034.876953125
558,276.2501,5.84,191420.66569010416
559,277.1022,6.19,408119.3704427084
560,277.1687,8.23,107709.64192708331
561,277.1798,5.54,206450.13126627606
562,277.1798,10.38,438374.6771647135
563,277.1909,5.21,26391807.05859375
564,277.1909,8.38,8294727.666666666
565,277.202,7.62,2880107.7558593745
566,277.202,7.78,3224865.7105305986
567,277.202,7.9,3493141.09383138
568,277.202,9.09,126617.99007161458
569,277.202,11.25,182504.8343098958
570,277.2131,11.51,181665.9222005208
571,277.2464,5.62,464400.6025390625
572,277.3351,5.21,1452929.5009765625
573,278.0905,6.19,466093.8255208333
574,278.1795,6.48,126510.27119954425
575,278.1906,5.21,4926172.032877604
576,278.1906,8.38,1484196.6061197915
577,278.1906,8.5,1498719.7840169268
578,278.2017,7.62,503871.9045410156
579,278.2017,7.75,526136.3655598959
580,278.2462,5.63,867336.7284749348
581,278.2685,13.55,4286240.081868489
582,278.2685,13.7,4308757.0390625
583,278.2685,13.89,3725947.316080729
584,278.2685,14.02,4286240.081868489
585,278.2685,14.22,4308757.0390625
586,279.0934,8.18,523261.4410807291
587,279.0934,8.3,562107.6854248047
588,279.1492,7.4,1831202.1907552083
589,279.1492,7.81,213485.4064127604
590,279.1715,8.24,212893.3310546875
591,279.1827,5.71,303449.78027343744
592,279.1827,5.83,380054.0741780599
593,279.1827,5.96,167797.5107828776
594,279.1939,3.93,316947.2071940104
595,279.1939,5.21,553814.9817708333
596,279.1939,11.36,103144.53100585938
597,279.205,7.73,146689.5517578125
598,279.2162,8.36,922910.1419270834
599,279.272,13.8,491982.47021484375
600,279.272,13.93,545045.1156819661
601,280.1559,7.4,356792.44482421875
602,280.1671,5.12,216660.93505859375
603,280.1671,11.94,468890.1207682292
604,280.1671,12.13,1121545.3795572915
605,280.1671,12.27,1333299.5654296875
606,280.2119,5.86,188991.89469401044
607,280.2119,6.25,346060.35286458326
608,280.268,14.81,526918.548828125
609,281.1663,6.35,152688.7849934896
610,281.1663,8.06,393989.9825846354
611,281.1775,8.2,134857.0888671875
612,281.1888,4.9,123663.96761067706
613,281.1888,12.1,103155.9453125
614,281.2,12.3,600659.1677652994
615,281.2113,4.28,362427.3577473958
616,281.2225,11.09,239033.43937174478
617,281.245,13.84,880566.1260986327
618,281.245,13.98,1119274.267252604
619,281.245,14.2,125686.4658203125
620,282.1577,4.68,794201.6028645833
621,282.169,4.75,176576.7218424479
622,282.169,4.87,223668.23876953125
623,282.1803,7.73,139957.2646484375
624,282.1916,4.26,4352628.5542806
625,282.1916,4.43,4365865.513549805
626,282.1916,5.19,267019.3848470052
627,282.2254,6.7,429824.2063802083
628,282.2254,6.83,514373.051188151
629,282.2254,6.98,193907.14469401038
630,282.2819,15.56,1570385.4400634766
631,282.2819,15.68,1847520.5444742837
632,282.2819,15.81,2217696.6495768228
633,282.2819,15.93,2464629.190714518
634,283.1526,5.77,837282.7916666665
635,283.1526,6.76,11129927.838541664
636,283.1526,6.94,12975830.091796873
637,283.1526,7.06,14737626.943522137
638,283.1526,7.31,14854762.446940105
639,283.164,4.63,681563.4020182291
640,283.164,5.03,188165.27604166666
641,283.164,7.51,231673.55948893228
642,283.164,7.73,109217.55501302083
643,283.1753,3.73,193209.10489908856
644,283.1753,6.17,259482.8948567708
645,283.1753,8.03,103045.66752115884
646,283.1866,8.55,123783289.31380208
647,283.1866,8.82,144505515.8492838
648,283.1979,4.25,485870.037109375
649,283.1979,8.25,243782.13431803384
650,283.1979,8.37,303559.4488932292
651,283.2093,12.65,525408.7542317708
652,283.2093,13.08,600673.3841145833
653,283.2206,13.52,167499.06050618488
654,283.2206,13.8,459285.86641438794
655,283.2546,8.46,3997588.2395833326
656,283.2659,14.06,480682.73339843744
657,283.2659,14.19,600478.2179361979
658,283.2772,15.58,306664.78011067706
659,283.2772,15.7,311017.1873779297
660,283.3339,8.55,8711653.778645834
661,283.3339,8.82,9024935.897786457
662,284.1397,4.31,770435.3369140624
663,284.1397,4.43,792614.8018798828
664,284.1397,4.56,218712.8176269531
665,284.1511,6.75,1069273.25390625
666,284.1624,6.87,274385.32421875
667,284.1624,6.99,529595.7124023438
668,284.1624,7.16,232559.7721354167
669,284.1738,8.29,521214.8059895833
670,284.1852,5.26,187777.41402180988
671,284.1852,6.08,294478.0946044922
672,284.1852,8.55,24049103.45251465
673,284.1852,8.69,24052622.34700521
674,284.1852,8.82,29273647.404907227
675,284.2079,4.54,3665897.6497395835
676,284.2079,4.66,4279980.164388021
677,284.2534,8.46,783936.1640625
678,284.2647,11.15,129069.86783854166
679,284.2989,16.19,887103.4205729166
680,284.2989,16.35,1646503.9521484375
681,284.2989,16.46,1653647.159342448
682,284.333,8.55,688178.6692708333
683,285.1872,8.54,2169182.0919189453
684,285.1872,8.66,2605916.188802083
685,285.1872,8.79,3485844.7185465493
686,285.1872,10.75,183345.9514973958
687,285.1872,11.1,168843.13834635416
688,285.1986,4.61,144616.1876627604
689,285.21,4.55,452917.68058268225
690,285.2215,13.53,115605.33032226562
691,285.2329,3.34,502282.7975260416
692,285.2329,3.49,506240.27050781244
693,285.2329,3.76,583827.9696044922
694,285.2671,9.24,1667134.928100586
695,285.2671,9.38,1866843.4431152344
696,285.3013,16.19,169334.6769205729
697,286.1699,6.7,278119.6977539062
698,286.1699,6.82,351657.802734375
699,286.1814,9.23,535590.4319661459
700,286.1814,9.37,103547.03059895833
701,286.1928,6.1,309955.2875976562
702,286.1928,8.53,295841.6175130208
703,286.2043,8.97,131030.89973958333
704,287.1216,8.02,160508.47660319007
705,287.1446,4.64,166193.91634114584
706,287.1446,11.6,208518.3782552083
707,287.179,6.63,317617.35835774743
708,287.179,6.83,179718.74707031253
709,287.179,7.46,152659.81315104166
710,287.1905,4.44,137142.5546875
711,287.1905,4.62,109049.349609375
712,287.202,9.28,388107.3635253906
713,287.202,9.63,284119.94991048175
714,287.202,11.09,144932.38525390622
715,287.2135,9.85,171722.13647460938
716,287.2594,15.06,110661.06998697916
717,288.1225,6.13,1390404.8999837236
718,288.1225,6.25,1720831.9264322915
719,288.1571,5.73,443315.6841634114
720,288.1571,5.84,485228.8092447916
721,288.1686,8.12,139208.3235677083
722,288.1917,6.18,137593.3262125651
723,288.2032,4.1,154334.80338541666
724,288.2493,12.22,420507.6525472005
725,288.2493,12.45,621462.3500976562
726,288.2493,12.6,625358.1481119791
727,288.2493,12.81,259949.2727864583
728,289.1616,4.54,475731.59798177076
729,289.1616,5.67,285534.99796549475
730,290.1812,9.85,3975947.6222330723
731,290.1812,9.99,4742836.016438802
732,290.1812,10.11,5332546.924967448
733,290.1812,10.23,5343331.716878256
734,290.1812,10.35,5358401.9208984375
