,m/z,rt,peak area
512,385.3454,15.76,407391.10876464844
513,387.0601,8.78,228348.05786132812
514,388.2541,4.23,610385.7879638672
515,388.3473,16.81,132255.552734375
516,389.2181,7.21,2176801.8138427734
517,389.2181,7.33,2263084.9837646484
518,389.2181,7.55,361060.9186197916
519,389.2181,7.66,353221.4504394531
520,389.2337,7.37,206705.0664876302
521,389.2493,13.96,122871.57063802083
522,390.2158,7.2,353375.0913085937
523,390.2158,7.32,407890.35302734363
524,391.2317,6.76,42369550.58170571
525,391.2317,6.98,48252312.41748047
526,391.2786,16.75,2338012.373046875
527,391.2786,16.89,1600711.1251627603
528,391.2786,17.02,1725675.3690592446
529,391.4038,6.76,1840768.8697916665
530,392.2345,6.76,7902188.083333332
531,392.2345,6.98,8979619.584920248
532,392.2815,16.76,567267.8438720703
533,393.2399,6.76,1104892.7698567708
534,393.2399,6.89,1352813.3879394531
535,393.2399,7.01,1426063.6998291016
536,393.3028,16.81,184129.28006998697
537,393.3028,16.94,330998.04268391925
538,394.3425,15.56,245458.51310221353
539,395.2584,10.26,272445.0662027995
540,395.2584,10.37,283173.6637369792
541,395.3058,10.89,360690.9584554036
542,395.3058,16.72,340343.8255208333
543,396.2557,5.93,254504.5244140625
544,396.3983,17.22,835013.6888020833
545,396.3983,17.34,1321319.9404296875
546,396.3983,17.47,1382869.3895670571
547,397.3985,17.22,242628.53499348953
548,398.2737,6.29,132348.1995442708
549,398.3374,14.0,1644982.932454427
550,398.3374,14.12,1247111.876953125
551,398.3374,14.24,1414048.6380208333
552,398.3374,14.36,1744025.123535156
553,399.2467,6.32,131098.59375
554,399.2467,12.75,3711521.375
555,399.3425,14.07,211772.5391438802
556,399.3585,15.33,325939.8354492187
557,399.3585,15.44,374775.1954752603
558,399.3745,15.21,720490.5172526041
559,400.254,12.76,602816.3792317708
560,400.254,12.89,730001.1564534504
561,401.2158,11.63,888785.2199707031
562,401.2158,11.75,667803.7141927083
563,401.2158,11.87,888785.2199707031
564,401.2479,8.61,271853.4235026041
565,401.2479,8.75,335000.42041015625
566,401.2479,10.42,130160.06131998697
567,401.3442,17.38,119507.46582031249
568,405.2156,6.45,276401.23030598956
569,405.248,7.74,318808.99202473956
570,407.2304,6.19,539355.2364908854
571,407.2304,6.3,594937.1769205729
572,407.2304,16.58,131390.5901692708
573,410.3699,14.84,161172.1212565104
574,411.2737,5.63,108875.76708984375
575,412.3938,15.61,320340.7501627604
576,413.2194,6.76,2285983.575520833
577,413.2194,6.88,2501860.0593261714
578,413.2194,7.0,2812073.7490641274
579,413.269,16.76,363673.3102213541
580,413.269,16.89,460694.52425130206
581,413.3682,16.55,400726.7897135416
582,413.3682,16.68,426526.0348307291
583,413.3848,15.57,112282.50386555989
584,414.2123,6.74,397195.98372395826
585,414.3283,11.75,196950.4405924479
586,414.3283,11.88,712528.7089436849
587,414.3283,12.0,403644.43526204425
588,414.3283,12.12,712528.7089436849
589,414.3283,14.13,166779.0586751302
590,415.2741,11.65,182333.44498697916
591,419.2295,7.64,135055.50317382812
592,419.2798,12.48,184971.99576822913
593,419.3469,11.74,141644.27872721356
594,420.3209,17.21,1847105.9489746094
595,420.3209,17.34,1744698.9807942708
596,420.3209,17.57,1792222.8121744792
597,420.3209,17.68,1847105.9489746094
598,421.2466,7.21,10029981.943969727
599,421.2466,7.42,11163618.376017252
600,421.2466,7.57,11286201.157226562
601,422.2419,7.2,1729217.9348958333
602,422.2419,7.32,1935499.6593424478
603,422.2419,7.45,2156478.110188802
604,423.2565,9.5,1024627.5875651041
605,423.2565,9.64,1156210.64453125
606,424.2565,9.52,254664.28006998697
607,427.2708,11.26,104944.84891764323
608,427.4076,16.26,298525.0718587239
609,429.2923,12.51,953061.8411458333
610,429.2923,12.64,1163876.626993815
611,429.2923,12.79,1389884.2765299478
612,429.361,17.0,157319.25195312497
613,430.2894,12.51,233031.50032552084
614,430.3754,16.81,165778.4573567708
615,430.3754,16.92,255015.06945800778
616,432.2387,10.13,178918.51806640622
617,432.2732,4.41,396532.2021484375
618,433.2773,10.31,563268.8754475911
619,433.2773,10.51,610390.8862711589
620,433.3292,17.49,1652743.6593424478
621,433.3292,17.6,1569793.5369466145
622,433.3292,17.79,1737383.1587727864
623,433.3292,17.91,1766320.3375651042
624,434.3357,17.5,393880.32332356763
625,435.2749,5.77,970245.8077799478
626,435.2749,15.58,130719.07214355469
627,436.2684,5.78,147579.4134114583
628,440.3181,7.95,936015.5872395831
629,440.3181,8.07,878074.7998046875
630,440.3181,8.21,912628.0940755208
631,441.3055,17.23,1532435.6787109375
632,441.3055,17.35,1405330.2773437498
633,441.3055,17.48,1315709.0419108074
634,441.3055,17.59,1488568.6542968748
635,441.3055,17.73,1532435.6787109375
636,442.3305,8.33,2082677.635742187
637,442.3305,8.46,1797833.4781901038
638,442.3305,8.71,1995475.9222005205
639,442.3305,8.85,2082677.635742187
640,443.3047,13.27,1005612.98046875
641,443.3047,13.38,1080315.8710937498
642,443.3047,13.5,1404563.5220133464
643,443.3402,8.41,431961.4202473958
644,444.3166,13.24,269669.4587402344
645,445.3842,16.12,746306.493367513
646,445.3842,16.25,2012092.0854085283
647,445.3842,16.39,1773867.2111409502
648,445.3842,16.5,2012092.0854085283
649,447.3482,17.71,2023952.2478841147
650,447.3482,17.86,1621935.4537760415
651,447.3482,18.02,1857704.6708984375
652,447.3482,18.14,2023952.2478841147
653,448.3513,17.76,479089.5388183594
654,448.3513,17.9,453455.04980468756
655,448.3513,18.02,479089.5388183594
656,449.2849,6.76,2538397.7905273438
657,449.2849,6.97,3034837.411539714
658,450.2924,6.75,385331.2958984375
659,450.2924,6.88,468257.5989583333
660,450.3464,16.76,1153024.7694905598
661,450.3464,16.89,1781754.1855468748
662,450.3464,17.07,1834210.457845052
663,451.248,7.4,223082.0625
664,451.248,7.65,1034297.3284505208
665,451.248,7.78,1127813.6188151042
666,451.3382,16.76,150664.7170003255
667,451.3563,16.07,199998.26546223956
668,452.2599,7.65,172138.04264322916
669,453.3647,16.73,520544.7893473307
670,455.3092,17.54,321850.6869710286
671,455.3457,14.14,145724.83337402344
672,456.312,7.3,377710.383992513
673,457.2987,12.76,7074804.936197916
674,457.2987,12.92,7930582.208170572
675,457.317,13.92,509433.6490885416
676,457.317,14.04,594323.5818684895
677,458.3058,12.76,1498055.73828125
678,458.3058,12.9,1774233.2670898438
679,458.3058,13.01,1803983.3269042969
680,458.3425,14.22,398184.82759602857
681,458.3425,14.37,423382.0124104817
682,459.3152,12.76,236876.08911132812
683,463.3564,16.96,147882.62353515625
684,465.2879,16.58,125470.96256510417
685,469.3253,13.03,248464.58964029944
686,469.3253,17.81,586259.0512695312
687,469.3253,17.93,562529.4560546875
688,469.3253,18.06,591763.0372314453
689,471.2818,9.67,123916.98168945312
690,473.2653,10.14,2309296.427734375
691,473.2653,10.26,2654170.8406575513
692,473.2653,10.38,3034632.748575846
693,474.2696,10.12,593224.6756998696
694,474.2696,10.24,724086.065266927
695,474.3645,16.71,134094.3350830078
696,475.2951,15.01,1714267.0455729165
697,475.2951,15.16,2359123.8203125
698,475.2951,15.28,2451362.239827474
699,475.3332,13.44,152221.62760416666
700,476.3038,4.59,396370.8209635416
701,476.3038,15.02,507907.607421875
702,476.3038,15.15,634393.9213053385
703,477.2955,13.15,135494.3917643229
704,478.3659,17.18,914003.8083496094
705,478.3659,17.69,133717.1953125
706,478.385,17.38,1819743.0159505208
707,479.2852,7.2,841132.0104166666
708,479.3811,17.29,729886.5528971356
709,479.3811,17.42,657921.2394205729
710,479.3811,17.54,729886.5528971356
711,480.3023,7.19,147163.44417317706
712,483.3474,17.38,202532.0734049479
713,483.4634,17.05,109610.70654296875
714,489.3194,17.07,364603.154296875
715,489.3194,17.2,578825.7569986979
716,490.3186,17.07,105997.12451171875
717,491.3788,17.52,2650242.6538899736
718,491.3788,17.73,2834339.126953125
719,491.3788,17.84,3064424.415690104
720,491.3788,17.96,3089047.258748372
721,492.3231,15.02,4311493.911214192
722,492.3231,15.14,4490275.716389973
723,492.3231,15.25,5186552.340983072
724,492.3231,15.38,5342698.854329428
725,492.3231,15.51,5500873.628987631
726,492.3822,17.44,987120.6678873696
727,492.3822,17.57,858705.0366210938
728,492.3822,17.7,938302.1749267577
729,492.3822,17.83,987120.6678873696
730,493.3285,15.02,1119744.5093587239
731,493.3285,15.18,1596141.6538085938
732,493.4074,17.68,279671.43465169263
733,494.3161,17.51,396629.0270182292
734,494.3161,17.63,414429.42879231763
