,m/z,rt,sn,score,peak area
555,276.1727,5.7,0.523,1,137114.3518880208
556,276.2501,5.46,2.045,3,196655.5909016927
557,276.2501,5.62,0.0,1,2665034.876953125
558,276.2501,5.84,2.696,3,191420.66569010416
559,277.1022,6.19,2.938,2,408119.3704427084
560,277.1687,8.23,1.051,2,107709.64192708331
561,277.1798,5.54,0.874,1,206450.13126627606
562,277.1798,10.38,2.888,3,438374.6771647135
563,277.1909,5.21,164.9,1,26391807.05859375
564,277.1909,8.38,16.299,2,8294727.666666666
565,277.202,7.62,7.724,3,2880107.7558593745
566,277.202,7.78,1.958,3,3224865.7105305986
567,277.202,7.9,1.208,1,3493141.09383138
568,277.202,9.09,0.828,2,126617.99007161458
569,277.202,11.25,0.909,3,182504.8343098958
570,277.2131,11.51,0.971,3,181665.9222005208
571,277.2464,5.62,0.0,1,464400.6025390625
572,277.3351,5.21,0.0,3,1452929.5009765625
573,278.0905,6.19,0.0,2,466093.8255208333
574,278.1795,6.48,1.828,2,126510.27119954425
575,278.1906,5.21,0.0,3,4926172.032877604
576,278.1906,8.38,11.896,2,1484196.6061197915
577,278.1906,8.5,2.126,3,1498719.7840169268
578,278.2017,7.62,5.375,2,503871.9045410156
579,278.2017,7.75,1.13,3,526136.3655598959
580,278.2462,5.63,8.848,2,867336.7284749348
581,278.2685,13.55,1.815,3,4286240.081868489
582,278.2685,13.7,0.0,2,4308757.0390625
583,278.2685,13.89,2.511,2,3725947.316080729
584,278.2685,14.02,2.295,2,4286240.081868489
585,278.2685,14.22,0.0,3,4308757.0390625
586,279.0934,8.18,5.599,3,523261.4410807291
587,279.0934,8.3,0.0,3,562107.6854248047
588,279.1492,7.4,6.473,1,1831202.1907552083
589,279.1492,7.81,1.08,2,213485.4064127604
590,279.1715,8.24,0.0,3,212893.3310546875
591,279.1827,5.71,2.771,1,303449.78027343744
592,279.1827,5.83,1.052,3,380054.0741780599
593,279.1827,5.96,1.194,1,167797.5107828776
594,279.1939,3.93,0.0,2,316947.2071940104
595,279.1939,5.21,0.0,3,553814.9817708333
596,279.1939,11.36,1.165,3,103144.53100585938
597,279.205,7.73,0.488,2,146689.5517578125
598,279.2162,8.36,4.465,1,922910.1419270834
599,279.272,13.8,5.276,1,491982.47021484375
600,279.272,13.93,0.0,2,545045.1156819661
601,280.1559,7.4,4.377,3,356792.44482421875
602,280.1671,5.12,3.08,3,216660.93505859375
603,280.1671,11.94,3.628,3,468890.1207682292
604,280.1671,12.13,3.668,3,1121545.3795572915
605,280.1671,12.27,1.659,2,1333299.5654296875
606,280.2119,5.86,0.808,2,188991.89469401044
607,280.2119,6.25,3.05,2,346060.35286458326
608,280.268,14.81,1.266,1,526918.548828125
609,281.1663,6.35,0.947,3,152688.7849934896
610,281.1663,8.06,0.742,1,393989.9825846354
611,281.1775,8.2,0.844,3,134857.0888671875
612,281.1888,4.9,0.446,2,123663.96761067706
613,281.1888,12.1,0.916,1,103155.9453125
614,281.2,12.3,0.959,3,600659.1677652994
615,281.2113,4.28,3.096,3,362427.3577473958
616,281.2225,11.09,2.007,3,239033.43937174478
617,281.245,13.84,3.115,1,880566.1260986327
618,281.245,13.98,1.568,2,1119274.267252604
619,281.245,14.2,1.148,3,125686.4658203125
620,282.1577,4.68,4.026,2,794201.6028645833
621,282.169,4.75,0.835,3,176576.7218424479
622,282.169,4.87,0.3,1,223668.23876953125
623,282.1803,7.73,0.0,2,139957.2646484375
624,282.1916,4.26,50.797,3,4352628.5542806
625,282.1916,4.43,1.547,3,4365865.513549805
626,282.1916,5.19,2.307,2,267019.3848470052
627,282.2254,6.7,5.035,3,429824.2063802083
628,282.2254,6.83,1.163,3,514373.051188151
629,282.2254,6.98,2.432,2,193907.14469401038
630,282.2819,15.56,3.078,2,1570385.4400634766
631,282.2819,15.68,2.097,3,1847520.5444742837
632,282.2819,15.81,1.7,1,2217696.6495768228
633,282.2819,15.93,1.87,1,2464629.190714518
634,283.1526,5.77,3.837,2,837282.7916666665
635,283.1526,6.76,7.516,3,11129927.838541664
636,283.1526,6.94,0.977,3,12975830.091796873
637,283.1526,7.06,3.722,1,14737626.943522137
638,283.1526,7.31,1.781,1,14854762.446940105
639,283.164,4.63,0.629,1,681563.4020182291
640,283.164,5.03,0.912,1,188165.27604166666
641,283.164,7.51,1.018,3,231673.55948893228
642,283.164,7.73,0.906,3,109217.55501302083
643,283.1753,3.73,0.0,1,193209.10489908856
644,283.1753,6.17,1.123,3,259482.8948567708
645,283.1753,8.03,0.973,2,103045.66752115884
646,283.1866,8.55,5.916,3,123783289.31380208
647,283.1866,8.82,41.565,3,144505515.8492838
648,283.1979,4.25,0.0,1,485870.037109375
649,283.1979,8.25,2.458,3,243782.13431803384
650,283.1979,8.37,0.895,3,303559.4488932292
651,283.2093,12.65,0.593,3,525408.7542317708
652,283.2093,13.08,1.012,1,600673.3841145833
653,283.2206,13.52,1.213,1,167499.06050618488
654,283.2206,13.8,2.214,1,459285.86641438794
655,283.2546,8.46,0.0,1,3997588.2395833326
656,283.2659,14.06,1.804,3,480682.73339843744
657,283.2659,14.19,1.404,2,600478.2179361979
658,283.2772,15.58,0.826,2,306664.78011067706
659,283.2772,15.7,0.591,2,311017.1873779297
660,283.3339,8.55,7.549,3,8711653.778645834
661,283.3339,8.82,0.0,1,9024935.897786457
662,284.1397,4.31,4.802,1,770435.3369140624
663,284.1397,4.43,0.57,2,792614.8018798828
664,284.1397,4.56,1.235,2,218712.8176269531
665,284.1511,6.75,2.445,3,1069273.25390625
666,284.1624,6.87,0.668,1,274385.32421875
667,284.1624,6.99,0.318,3,529595.7124023438
668,284.1624,7.16,0.795,1,232559.7721354167
669,284.1738,8.29,6.283,1,521214.8059895833
670,284.1852,5.26,2.084,2,187777.41402180988
671,284.1852,6.08,2.241,3,294478.0946044922
672,284.1852,8.55,5.628,3,24049103.45251465
673,284.1852,8.69,2.612,1,24052622.34700521
674,284.1852,8.82,17.933,3,29273647.404907227
675,284.2079,4.54,5.425,2,3665897.6497395835
676,284.2079,4.66,0.0,1,4279980.164388021
677,284.2534,8.46,0.0,3,783936.1640625
678,284.2647,11.15,0.0,1,129069.86783854166
679,284.2989,16.19,2.024,2,887103.4205729166
680,284.2989,16.35,2.651,3,1646503.9521484375
681,284.2989,16.46,1.591,2,1653647.159342448
682,284.333,8.55,1.774,2,688178.6692708333
683,285.1872,8.54,2.214,1,2169182.0919189453
684,285.1872,8.66,2.224,1,2605916.188802083
685,285.1872,8.79,1.698,2,3485844.7185465493
686,285.1872,10.75,0.944,2,183345.9514973958
687,285.1872,11.1,1.031,3,168843.13834635416
688,285.1986,4.61,0.0,2,144616.1876627604
689,285.21,4.55,0.0,2,452917.68058268225
690,285.2215,13.53,1.233,2,115605.33032226562
691,285.2329,3.34,2.798,1,502282.7975260416
692,285.2329,3.49,1.206,1,506240.27050781244
693,285.2329,3.76,0.0,1,583827.9696044922
694,285.2671,9.24,7.443,1,1667134.928100586
695,285.2671,9.38,2.272,2,1866843.4431152344
696,285.3013,16.19,2.111,1,169334.6769205729
697,286.1699,6.7,3.078,3,278119.6977539062
698,286.1699,6.82,0.0,2,351657.802734375
699,286.1814,9.23,3.776,3,535590.4319661459
700,286.1814,9.37,0.772,1,103547.03059895833
701,286.1928,6.1,0.857,3,309955.2875976562
702,286.1928,8.53,1.85,1,295841.6175130208
703,286.2043,8.97,1.349,3,131030.89973958333
704,287.1216,8.02,1.425,3,160508.47660319007
705,287.1446,4.64,1.223,2,166193.91634114584
706,287.1446,11.6,0.0,1,208518.3782552083
707,287.179,6.63,0.0,2,317617.35835774743
708,287.179,6.83,1.066,3,179718.74707031253
709,287.179,7.46,1.015,1,152659.81315104166
710,287.1905,4.44,0.641,1,137142.5546875
711,287.1905,4.62,0.914,3,109049.349609375
712,287.202,9.28,1.505,1,388107.3635253906
713,287.202,9.63,0.0,1,284119.94991048175
714,287.202,11.09,1.732,2,144932.38525390622
715,287.2135,9.85,1.343,3,171722.13647460938
716,287.2594,15.06,0.0,1,110661.06998697916
717,288.1225,6.13,9.12,1,1390404.8999837236
718,288.1225,6.25,0.0,1,1720831.9264322915
719,288.1571,5.73,0.438,2,443315.6841634114
720,288.1571,5.84,0.1,1,485228.8092447916
721,288.1686,8.12,0.0,1,139208.3235677083
722,288.1917,6.18,1.231,3,137593.3262125651
723,288.2032,4.1,1.829,1,154334.80338541666
724,288.2493,12.22,0.528,3,420507.6525472005
725,288.2493,12.45,0.913,3,621462.3500976562
726,288.2493,12.6,0.557,2,625358.1481119791
727,288.2493,12.81,1.053,2,259949.2727864583
728,289.1616,4.54,3.561,1,475731.59798177076
729,289.1616,5.67,0.0,2,285534.99796549475
730,290.1812,9.85,5.249,3,3975947.6222330723
731,290.1812,9.99,2.243,2,4742836.016438802
732,290.1812,10.11,2.396,2,5332546.924967448
733,290.1812,10.23,2.375,3,5343331.716878256
734,290.1812,10.35,1.38,1,5358401.9208984375
735,291.1928,7.68,1.915,1,177867.50309244794
736,291.1928,7.8,1.1,3,219471.69140625
737,291.1928,9.95,0.79,3,237242.866414388
738,291.1928,10.07,0.479,1,365213.63273111975
739,291.2044,5.49,2.396,2,189502.35123697916
740,291.2044,7.63,0.0,1,208870.51953124997
741,291.2044,11.19,0.735,3,206274.12674967447
742,291.2044,11.31,0.398,1,217235.81815592447
743,292.1845,8.41,0.888,2,165783.05843098956
744,292.1845,9.93,0.608,3,222830.0419921875
745,292.1845,10.07,0.214,1,379105.9274088542
746,293.1796,5.51,0.889,1,940253.0598958333
747,293.1796,6.56,0.794,2,159655.35990397134
748,293.1913,5.23,0.0,2,169830.85498046872
749,293.1913,6.33,0.999,1,250363.77339680988
750,293.1913,7.84,3.128,2,907025.3798828124
751,293.1913,8.04,1.428,2,1076179.0157877603
752,293.1913,10.0,1.101,3,110136.75260416666
753,293.203,12.6,0.909,2,332934.21573893225
754,293.203,12.8,0.955,3,361834.906656901
755,293.203,13.05,0.839,3,225596.06331380206
756,293.2148,8.98,0.806,1,139292.82096354166
757,294.1663,7.54,6.956,3,878247.5102945963
758,294.1898,5.2,1.315,2,126389.32177734374
759,294.1898,7.83,0.0,1,113994.20084635416
760,294.2016,6.77,4.591,1,980275.986328125
761,294.2016,6.89,1.929,2,1182174.1428629556
762,294.2016,7.01,1.04,2,1216110.768391927
763,294.2134,10.7,0.593,1,165444.35441080725
764,294.2134,10.82,0.655,1,267704.7005208333
765,294.2134,11.63,1.805,3,349674.8264567057
766,294.2252,7.35,0.0,1,253226.54663085932
767,294.2252,9.02,0.0,3,152078.0382486979
768,295.18,8.81,1.432,2,109195.23274739583
769,295.1918,5.89,1.033,2,393450.1575520834
770,295.1918,6.32,0.953,2,201412.72916666666
771,295.1918,6.52,1.027,1,271170.73181152344
772,295.1918,6.84,1.521,1,228906.66825358072
773,295.1918,9.09,1.042,2,159880.31079101562
774,295.2036,5.48,0.761,2,570064.55859375
775,295.2036,6.22,2.488,3,286342.5705566406
776,295.2036,6.77,0.0,2,226484.2158203125
777,295.2154,10.58,2.718,3,254345.77994791666
778,295.2154,10.69,1.041,2,328696.1206461588
779,295.2154,12.76,0.905,1,1381198.7587890625
780,296.1379,3.81,6.888,2,783482.8437906901
781,296.1379,3.94,0.0,2,812461.8268229166
782,296.1379,4.09,0.0,1,231634.21720377603
783,296.1971,5.91,3.593,3,470427.6908365885
784,296.1971,6.02,1.598,3,559004.4186604817
785,296.209,4.78,11.98,2,3156402.3312174473
786,296.209,4.91,0.0,3,3197362.9609374995
787,296.209,7.25,4.553,1,816011.3212890625
788,296.2445,7.85,0.0,3,222462.87711588544
789,297.0751,9.11,4.768,2,397850.6131184895
790,297.1464,3.78,0.0,3,129161.482421875
791,297.1583,10.38,4.033,1,1574387.84765625
792,297.1583,10.52,0.0,2,1738412.2327473958
793,297.1702,4.95,2.318,2,409646.9440104166
794,297.1702,5.11,1.834,2,414235.2220865885
795,297.1702,8.92,2.086,1,153929.9513753255
796,297.1702,10.59,1.999,2,418503.8870442709
797,297.1821,4.48,0.976,3,132504.2138671875
798,297.194,5.79,0.794,1,148021.33231608072
799,297.194,9.29,0.867,2,182830.35107421875
800,297.194,9.92,2.279,2,297452.7526041667
801,297.194,11.86,1.102,1,1026459.9946289061
802,297.194,11.98,2.438,1,1001746.7702636718
803,297.2059,4.78,0.0,1,434304.61271158856
804,297.2059,7.25,2.049,1,268473.8203125
805,297.2059,11.67,0.393,2,150421.4920654297
806,297.2059,12.1,1.654,3,212983.27124023438
807,297.2178,11.12,1.836,3,250104.0865885417
808,297.2178,11.25,1.364,1,392367.38981119794
809,297.2297,11.04,0.0,2,403131.4134928385
810,297.2297,13.39,1.082,1,1246501.1388346353
811,297.2297,13.55,1.876,1,1209306.7295328777
812,297.2297,13.66,1.675,3,1246501.1388346353
813,298.1584,4.64,0.0,2,197690.08744303384
814,298.1704,10.35,1.375,3,202808.23714192706
815,298.2062,7.25,1.469,3,185096.9318033854
816,298.2062,11.9,0.697,1,132844.10221354166
817,298.2181,5.03,7.873,1,1770535.6502685547
818,298.3493,8.36,4.122,2,276273.5625
819,298.3493,15.13,14.862,2,7604403.243489582
820,298.3493,15.32,2.23,3,7926904.187174479
821,298.3493,15.46,2.727,1,8179544.403076172
822,299.15,5.4,0.0,2,153032.08919270834
823,299.1859,5.79,1.049,3,101072.8771158854
824,299.1859,8.99,0.901,1,481889.5314127604
825,299.1859,9.42,1.121,3,183170.6271565755
826,299.1859,9.54,0.941,3,276406.4938151041
827,299.1859,11.14,0.674,1,326589.1119791667
828,299.1978,9.68,0.997,1,168375.48518880206
829,299.1978,10.47,1.271,2,105268.73193359375
830,299.1978,11.55,0.998,2,108005.43294270833
831,299.2098,9.85,0.979,2,597623.0504557291
832,299.3534,15.12,4.396,1,1354317.6983235674
833,299.3534,15.28,2.118,3,1642498.4933268228
834,300.2048,3.77,6.339,3,717892.6455485027
835,300.2648,13.84,2.029,1,234105.49857584634
836,300.2648,13.95,0.914,1,257544.8397216797
837,301.167,4.77,0.0,1,209906.76236979163
838,301.167,5.13,1.229,1,779444.9275716145
839,301.167,5.25,0.18,1,786814.6167399087
840,301.179,4.6,1.136,3,118922.71691894531
841,301.179,9.45,1.388,2,228497.79850260416
842,301.2152,10.66,0.754,2,173916.4025065104
843,302.1927,4.8,1.043,2,349314.4778645833
844,302.1927,7.03,0.0,2,104428.93391927083
845,302.3015,12.01,0.0,3,209105.23779296875
846,303.1855,4.91,1.632,3,403881.00325520826
847,303.1855,5.24,0.779,2,188881.583984375
848,303.1855,5.7,2.188,3,192741.59224446616
849,303.1855,13.53,2.01,3,130712.41662597656
850,303.1976,8.97,0.819,2,460565.07373046863
851,303.1976,9.39,1.019,2,262230.46846516925
852,304.1572,4.56,0.0,2,259392.27543131507
853,304.1815,5.03,8.286,2,1712993.7970784502
854,304.1815,5.16,2.865,3,1857406.9202067056
855,304.1815,6.7,0.0,2,141625.94498697916
856,304.1815,7.04,0.744,2,144717.37744140625
857,304.3032,11.17,2.347,3,149200.84619140625
858,305.1686,8.54,3.37,2,1301552.9967447915
859,305.1686,8.66,0.0,1,1419889.1223958333
860,305.1809,5.03,2.379,1,266720.1201171875
861,305.1809,5.15,0.0,2,411885.24316406244
862,305.1809,5.8,0.903,1,235612.48860677078
863,305.2053,6.49,1.586,1,165158.79516601562
864,305.2053,9.18,0.99,3,379378.9613850912
865,305.2053,9.51,0.787,2,163470.39127604166
866,305.2053,9.99,1.046,3,115514.1603190104
867,305.2175,6.4,0.0,3,660265.0611979166
868,305.2663,13.69,2.951,1,8014427.3850911455
869,305.2663,13.89,8.485,2,6467978.8844401045
870,305.2663,14.02,2.026,2,6959865.091634114
871,305.2663,14.14,4.086,2,8014427.3850911455
872,305.2663,14.33,2.274,1,8024529.844848633
873,306.159,7.22,0.0,1,2941566.9757486973
874,306.159,7.39,0.0,2,2957802.1393229165
875,306.159,10.31,4.66,2,624865.6782226561
876,306.1712,7.39,1.889,3,392373.2670084635
877,306.1712,8.54,0.0,3,266586.97770182294
878,306.1712,8.65,0.0,1,272266.24686686194
879,306.2202,7.53,1.045,2,114057.60937499997
880,306.2692,13.9,5.526,3,938002.1541341145
881,306.2692,14.02,1.544,3,1141562.7732747395
882,307.1894,4.87,0.0,2,303863.2897135417
883,307.214,4.92,0.0,2,202751.263671875
884,307.214,5.83,8.074,3,6187607.051269531
885,307.214,5.99,2.153,1,6211794.360026042
886,307.214,6.12,1.261,2,6448739.8531901045
887,307.214,13.49,0.825,3,235843.02677408856
888,307.2262,9.65,1.005,1,127255.25069173177
889,307.2262,10.92,1.274,3,280450.99267578125
890,307.2385,10.29,0.919,3,111490.9248046875
891,308.1739,8.82,2.258,3,637342.9971516926
892,308.1863,8.95,0.768,1,136515.23604329425
893,308.1863,9.06,0.358,1,218435.11519368488
894,308.1986,5.59,1.358,2,114706.1280924479
895,308.2109,5.66,0.974,1,1356693.1446940105
896,308.2109,5.79,3.124,2,1259417.5724283855
897,308.2109,5.97,2.013,2,1264978.5563151042
898,308.2109,6.1,0.871,1,1356693.1446940105
899,308.2109,6.93,1.264,3,338176.6608072917
900,308.2972,15.83,3.047,3,881262.4183349609
901,308.2972,15.94,2.292,1,1184559.513346354
902,308.2972,16.07,0.0,3,1377955.453125
903,309.1864,6.82,1.415,2,121172.41373697916
904,309.1988,7.58,1.298,1,166720.2687174479
905,309.1988,7.95,1.05,3,141804.85611979166
906,309.1988,8.14,0.885,2,117730.68164062499
907,309.1988,9.9,2.635,3,1152364.4583333333
908,309.1988,10.07,1.834,1,1232562.2416178384
909,309.2235,5.98,1.017,1,6781624.713216146
910,309.2235,6.18,6.335,2,6446536.531250001
911,309.2235,6.41,1.851,1,6733410.2477213545
912,309.2235,6.53,0.839,1,6781624.713216146
913,309.2359,5.22,1.322,3,229160.77929687497
914,309.2359,12.08,1.179,2,125625.5216471354
915,309.2977,15.83,2.753,1,182423.69189453122
916,310.1525,3.91,1.032,3,200494.16072591144
917,310.1525,4.05,0.537,1,3564782.5779622393
918,310.1649,4.52,0.77,2,114372.44303385416
919,310.2022,5.84,1.573,1,148659.65804036456
920,310.2022,9.91,0.908,3,115058.13834635416
921,310.2146,6.83,1.162,1,206735.04931640625
922,310.2146,10.66,2.276,1,155613.27115885416
923,310.227,6.09,1.898,3,1202335.7996419272
924,310.227,6.22,2.053,3,916658.9820963541
925,310.227,6.33,2.134,3,1202335.7996419272
926,310.2394,12.86,3.131,2,477351.3238932292
927,310.2394,12.98,1.711,2,649037.2060546874
928,310.3139,16.45,3.213,2,489420.92252604157
929,310.3139,16.57,0.0,3,607195.6560872395
930,311.159,4.17,0.517,3,402803.2841796875
931,311.159,4.4,2.564,3,296346.2677408854
932,311.1839,4.98,0.891,1,131137.47705078125
933,311.1839,6.42,1.905,3,354281.6002604167
934,311.1964,4.64,0.558,2,156850.6630859375
935,311.1964,4.8,0.964,3,198976.46451822916
936,311.1964,5.22,0.857,1,110921.412109375
937,311.1964,8.83,1.669,1,247551.6602783203
938,311.2088,8.94,0.989,3,162294.01102701822
939,311.2088,11.82,1.706,3,123065.86214192708
940,311.2337,6.41,0.941,2,193573.21256510416
941,311.2337,7.7,1.69,2,250400.22819010416
942,311.2462,14.17,0.964,2,760493.2427164713
943,311.2711,13.43,2.964,3,371885.80114746094
944,312.2063,7.15,2.018,2,158299.4200032552
945,312.2188,5.88,1.908,3,180575.38574218753
946,312.2188,6.44,1.044,3,171454.392578125
947,312.2313,5.6,0.84,3,602145.8707275391
948,312.2313,5.81,0.82,2,170315.20589192706
949,312.2313,6.32,1.739,2,315229.60099283856
950,312.2437,6.22,0.0,2,949977.861002604
951,312.3312,17.08,12.358,1,1473970.5524088542
952,312.3312,17.21,0.0,2,1588060.0670572915
953,313.1192,7.77,7.534,3,1357539.5279947917
954,313.1192,7.91,2.035,3,1518885.9743652344
955,313.1443,12.04,2.824,2,355537.81233723956
956,313.1819,4.2,1.697,2,132230.95572916666
957,313.1819,4.39,1.704,3,187690.999226888
958,313.1944,4.88,1.355,2,177317.64945475262
959,313.1944,8.22,1.075,1,125541.06705729166
960,313.1944,8.35,0.847,3,118499.7784830729
961,313.2069,7.58,1.627,1,179402.2112630208
962,313.2194,10.51,0.801,3,217867.1790364583
963,313.232,10.82,0.884,3,121730.54976399739
964,313.232,10.94,0.844,3,509150.4332682292
965,313.232,11.39,0.974,3,481298.9532877604
966,313.257,8.26,2.078,1,151948.37190755206
967,313.2696,15.39,5.92,1,879707.1442057292
968,313.2696,15.5,0.083,1,1528701.2109375
969,313.2696,15.68,0.249,1,675346.1347656249
970,313.2696,15.84,0.911,3,192835.94873046875
971,313.2946,11.87,3.744,1,341064.8409830729
972,313.2946,11.99,0.0,3,371620.27030436194
973,313.3322,17.08,4.326,2,257386.38468424475
974,314.1228,7.77,0.0,3,191162.6007486979
975,314.2108,4.36,0.0,1,367369.0652669271
976,314.2108,4.48,0.0,2,377048.4560546875
977,314.2233,4.33,0.0,2,769284.6106770834
978,314.2736,15.6,2.578,2,286069.97021484375
979,315.1674,8.03,0.0,1,647099.9054361979
980,315.1674,10.28,1.106,1,126352.66381835936
981,315.1926,4.4,1.315,2,439487.2500813802
982,315.1926,4.57,1.911,3,433721.86474609375
983,315.1926,4.71,1.01,3,439487.2500813802
984,315.1926,6.43,0.824,2,124453.93119303384
985,315.1926,9.81,0.967,2,208923.6608072917
986,315.2052,8.86,0.819,3,638379.9343668619
987,315.2052,9.35,0.908,3,150270.49723307288
988,315.2052,9.52,0.963,3,114369.76245117188
989,315.2304,11.6,0.914,2,281471.970703125
990,315.2304,12.01,1.089,1,130974.56526692708
991,315.2304,12.13,0.917,2,254550.2345377604
992,315.243,11.9,1.005,2,162436.2550455729
993,316.1396,4.18,3.106,2,176146.3030598958
994,316.1775,5.7,2.168,2,1145023.296875
995,316.1775,5.82,1.577,3,1478729.8560384114
996,316.1775,8.03,0.0,2,128853.29833984374
997,316.1902,5.9,0.84,3,298826.5595703125
998,317.1275,4.91,0.0,1,609858.5753580729
999,317.2036,10.19,0.992,1,156349.4142252604
1000,317.2036,10.42,1.011,3,110264.79618326822
1001,317.2163,10.57,0.866,3,160398.7659505208
1002,318.2712,8.18,2.603,2,407489.1145833333
1003,318.2712,8.29,1.301,1,413996.8830566406
1004,319.1763,7.06,2.129,2,468120.84407552076
1005,319.1891,4.56,1.166,2,102086.4181315104
1006,319.2019,7.35,1.604,1,309219.92024739576
1007,319.2019,7.47,1.11,2,598085.0015869141
1008,319.2019,9.65,0.0,1,130403.91080729166
1009,319.2146,9.75,0.952,2,127041.34452311197
1010,319.2274,9.87,1.179,1,713889.2221679688
1011,319.2274,11.16,1.06,3,269121.0992838542
1012,319.2912,13.8,0.0,1,215950.5162760417
1013,320.1993,6.47,1.896,2,246326.8168945312
1014,320.1993,6.6,1.119,2,281874.01220703125
1015,320.1993,7.6,1.276,2,176215.3626302083
1016,320.1993,8.01,2.0,2,153339.92944335938
1017,320.2121,13.52,3.301,3,651619.5729166666
1018,320.2121,13.64,2.361,1,944184.041829427
1019,320.2121,13.75,1.475,1,1080737.8190104165
1020,320.2377,10.34,2.055,3,322739.1024169922
1021,320.2762,14.37,2.228,2,169134.35904947916
1022,321.187,5.14,1.059,2,109406.68277994792
1023,321.187,7.16,1.675,1,161811.169921875
1024,321.1999,5.61,0.816,3,106564.98478190103
1025,321.1999,6.4,0.876,3,257759.1846923828
1026,321.1999,6.98,0.903,3,181493.74694824216
1027,321.1999,9.81,0.0,2,149377.16748046875
1028,321.2127,9.57,0.912,1,265172.495320638
1029,321.2127,9.88,1.113,2,121659.37137858072
1030,321.2256,10.21,1.036,3,176048.1902669271
1031,321.2256,10.79,0.948,1,158320.94791666666
1032,321.2256,13.58,1.498,2,117357.40372721353
1033,322.0232,0.62,0.0,3,190235.2625732422
1034,322.2938,13.7,5.6,1,21607967.56778971
1035,322.2938,13.89,13.96,3,18995244.174316406
1036,322.2938,14.14,7.287,1,21607967.56778971
1037,323.1974,4.85,0.735,2,341443.8624674479
1038,323.1974,5.63,1.066,1,540806.228515625
1039,323.1974,6.53,0.834,2,167762.8712972005
1040,323.2104,5.51,0.953,2,124682.73079427081
1041,323.2104,8.78,0.916,2,354820.54524739576
1042,323.2104,9.07,1.726,3,447078.2875976562
1043,323.2104,9.19,0.976,3,491974.79850260407
1044,323.2104,9.36,1.045,3,123054.17622884113
1045,323.2233,7.63,0.97,1,145006.8349609375
1046,323.2233,10.74,0.913,1,127074.87878417969
1047,323.2362,7.35,1.002,3,139759.70491536456
1048,323.2492,14.45,0.892,3,485197.07958984375
1049,323.3009,13.69,0.565,2,3525649.3697916665
1050,323.3009,13.9,8.359,1,3388086.034505208
1051,323.3009,14.03,1.352,2,3525649.3697916665
1052,324.1814,4.45,0.0,1,278457.95524088544
1053,324.1814,4.87,1.211,2,147292.0569254557
1054,324.1814,4.99,0.44,1,192023.0682373047
1055,324.2333,5.79,7.751,3,3467820.0525716147
1056,324.2333,6.03,0.969,3,3493730.4928385424
1057,324.2333,6.5,2.321,1,217660.74088541666
1058,324.2982,13.9,4.954,2,355513.1529134115
1059,326.1845,7.39,3.185,2,506768.5774739583
1060,326.1976,7.46,2.025,1,153583.86816406247
1061,326.1976,7.57,1.248,1,226063.16910807294
1062,326.2106,5.09,1.318,1,208082.57080078122
1063,326.2106,5.22,0.538,3,329625.4759114583
1064,326.2106,7.99,1.108,2,842246.2119140625
1065,326.2106,8.33,1.237,2,554189.6790364584
1066,326.2106,8.49,0.542,1,190346.60546875003
1067,326.2367,12.09,0.637,3,107453.82877604166
1068,326.3803,13.48,0.0,1,343581.0159505208
1069,327.0075,8.79,3.761,1,1447359.66796875
1070,327.0075,8.95,2.029,3,1644741.4345703125
1071,327.0075,9.07,1.268,1,1786575.2275390625
1072,327.1907,4.34,0.0,3,207500.48185221356
1073,327.1907,4.67,0.857,1,193707.93717447913
1074,327.2038,4.83,1.061,1,185346.23409016925
1075,327.2038,5.05,1.679,1,340307.2902832031
1076,327.2038,5.21,0.472,2,140869.666015625
1077,327.2038,5.53,0.924,1,142947.7745768229
1078,327.23,5.94,1.005,2,348924.8092447916
1079,327.23,6.32,1.366,1,265750.8629557291
1080,327.2431,6.1,0.98,1,194912.1240234375
1081,327.2431,6.23,1.05,3,210374.52018229166
1082,327.2431,11.53,1.083,1,2483426.7695312505
1083,327.2561,13.89,7.041,3,2306782.774739583
1084,327.2561,14.03,2.031,1,2970248.957682291
1085,327.2561,14.16,1.137,3,3062447.732421875
1086,327.2823,15.62,0.0,2,108065.99153645833
1087,328.2,4.24,0.0,2,104561.33675130208
1088,328.2262,4.62,0.0,2,152867.1408284505
1089,328.2262,10.18,0.0,1,106539.49511718749
1090,328.2394,4.76,3.314,3,1903099.2882486978
1091,328.2525,13.88,4.378,3,383085.92777506507
1092,329.0017,0.62,0.0,1,124909.96598307292
1093,329.0017,8.79,4.61,1,1469040.6899007158
1094,329.0017,8.93,3.055,2,1649580.372884115
1095,329.0017,9.07,1.124,3,1685865.6391601562
1096,329.2124,11.05,0.902,2,158521.46744791666
1097,329.265,12.74,1.277,1,550002.0646158854
1098,329.2782,12.32,1.601,3,1280389.8894042969
1099,329.2782,12.43,1.761,3,1706193.673095703
1100,329.2782,12.56,0.0,2,2100608.5475260415
1101,330.2015,5.76,1.054,3,148787.1453857422
1102,330.2279,10.05,1.535,1,106017.55114746094
1103,330.2411,9.1,0.0,2,112970.23571777344
1104,330.2543,8.09,0.0,1,236744.0891927083
1105,330.2807,12.28,1.131,3,230686.33268229166
1106,330.3336,13.64,0.0,1,182090.63871256507
1107,331.0081,8.76,0.0,2,445439.1800537109
1108,331.1803,5.08,6.403,3,1054833.4377441406
1109,331.1803,5.2,1.649,1,1082751.0553385417
