,m/z,rt,sn,score,peak area
556,399.3585,15.33,2.054,1,325939.8354492187
557,399.3585,15.44,1.482,2,374775.1954752603
558,399.3745,15.21,0.0,3,720490.5172526041
559,400.254,12.76,4.085,1,602816.3792317708
560,400.254,12.89,0.0,2,730001.1564534504
561,401.2158,11.63,1.55,3,888785.2199707031
562,401.2158,11.75,2.28,1,667803.7141927083
563,401.2158,11.87,1.519,1,888785.2199707031
564,401.2479,8.61,2.414,3,271853.4235026041
565,401.2479,8.75,1.153,2,335000.42041015625
566,401.2479,10.42,1.275,3,130160.06131998697
567,401.3442,17.38,0.0,1,119507.46582031249
568,405.2156,6.45,0.0,3,276401.23030598956
569,405.248,7.74,3.432,3,318808.99202473956
570,407.2304,6.19,4.537,3,539355.2364908854
571,407.2304,6.3,1.049,1,594937.1769205729
572,407.2304,16.58,2.275,3,131390.5901692708
573,410.3699,14.84,1.775,3,161172.1212565104
574,411.2737,5.63,0.0,2,108875.76708984375
575,412.3938,15.61,4.097,2,320340.7501627604
576,413.2194,6.76,6.721,1,2285983.575520833
577,413.2194,6.88,2.359,2,2501860.0593261714
578,413.2194,7.0,1.851,3,2812073.7490641274
579,413.269,16.76,3.094,2,363673.3102213541
580,413.269,16.89,0.581,2,460694.52425130206
581,413.3682,16.55,2.912,2,400726.7897135416
582,413.3682,16.68,1.399,3,426526.0348307291
583,413.3848,15.57,0.972,3,112282.50386555989
584,414.2123,6.74,0.0,3,397195.98372395826
585,414.3283,11.75,1.74,2,196950.4405924479
586,414.3283,11.88,0.948,1,712528.7089436849
587,414.3283,12.0,1.939,3,403644.43526204425
588,414.3283,12.12,1.012,1,712528.7089436849
589,414.3283,14.13,1.25,3,166779.0586751302
590,415.2741,11.65,1.204,3,182333.44498697916
591,419.2295,7.64,0.0,2,135055.50317382812
592,419.2798,12.48,2.411,1,184971.99576822913
593,419.3469,11.74,2.164,1,141644.27872721356
594,420.3209,17.21,1.29,3,1847105.9489746094
595,420.3209,17.34,3.494,1,1744698.9807942708
596,420.3209,17.57,2.265,2,1792222.8121744792
597,420.3209,17.68,1.592,3,1847105.9489746094
598,421.2466,7.21,15.358,1,10029981.943969727
599,421.2466,7.42,2.839,3,11163618.376017252
600,421.2466,7.57,0.0,2,11286201.157226562
601,422.2419,7.2,5.976,1,1729217.9348958333
602,422.2419,7.32,2.241,1,1935499.6593424478
603,422.2419,7.45,1.393,2,2156478.110188802
604,423.2565,9.5,6.629,2,1024627.5875651041
605,423.2565,9.64,1.833,2,1156210.64453125
606,424.2565,9.52,0.0,3,254664.28006998697
607,427.2708,11.26,0.0,3,104944.84891764323
608,427.4076,16.26,3.18,2,298525.0718587239
609,429.2923,12.51,2.099,2,953061.8411458333
610,429.2923,12.64,2.736,3,1163876.626993815
611,429.2923,12.79,1.25,2,1389884.2765299478
612,429.361,17.0,0.759,2,157319.25195312497
613,430.2894,12.51,0.0,1,233031.50032552084
614,430.3754,16.81,1.782,3,165778.4573567708
615,430.3754,16.92,0.0,2,255015.06945800778
616,432.2387,10.13,0.0,2,178918.51806640622
617,432.2732,4.41,2.425,2,396532.2021484375
618,433.2773,10.31,2.593,2,563268.8754475911
619,433.2773,10.51,1.484,3,610390.8862711589
620,433.3292,17.49,2.183,1,1652743.6593424478
621,433.3292,17.6,3.325,1,1569793.5369466145
622,433.3292,17.79,2.026,2,1737383.1587727864
623,433.3292,17.91,0.0,1,1766320.3375651042
624,434.3357,17.5,0.0,2,393880.32332356763
625,435.2749,5.77,8.449,2,970245.8077799478
626,435.2749,15.58,1.685,3,130719.07214355469
627,436.2684,5.78,2.283,2,147579.4134114583
628,440.3181,7.95,0.0,3,936015.5872395831
629,440.3181,8.07,2.952,3,878074.7998046875
630,440.3181,8.21,2.111,1,912628.0940755208
631,441.3055,17.23,0.0,2,1532435.6787109375
632,441.3055,17.35,2.414,1,1405330.2773437498
633,441.3055,17.48,2.306,2,1315709.0419108074
634,441.3055,17.59,2.402,1,1488568.6542968748
635,441.3055,17.73,0.0,1,1532435.6787109375
636,442.3305,8.33,1.196,3,2082677.635742187
637,442.3305,8.46,2.182,1,1797833.4781901038
638,442.3305,8.71,2.124,2,1995475.9222005205
639,442.3305,8.85,1.278,3,2082677.635742187
640,443.3047,13.27,2.811,2,1005612.98046875
641,443.3047,13.38,2.068,1,1080315.8710937498
642,443.3047,13.5,1.583,3,1404563.5220133464
643,443.3402,8.41,1.059,1,431961.4202473958
644,444.3166,13.24,1.616,2,269669.4587402344
645,445.3842,16.12,3.777,2,746306.493367513
646,445.3842,16.25,2.215,3,2012092.0854085283
647,445.3842,16.39,2.038,1,1773867.2111409502
648,445.3842,16.5,1.764,1,2012092.0854085283
649,447.3482,17.71,1.426,2,2023952.2478841147
650,447.3482,17.86,2.661,3,1621935.4537760415
651,447.3482,18.02,2.009,2,1857704.6708984375
652,447.3482,18.14,1.518,1,2023952.2478841147
653,448.3513,17.76,0.0,2,479089.5388183594
654,448.3513,17.9,1.901,2,453455.04980468756
655,448.3513,18.02,0.0,3,479089.5388183594
656,449.2849,6.76,7.043,2,2538397.7905273438
657,449.2849,6.97,0.0,2,3034837.411539714
658,450.2924,6.75,2.39,3,385331.2958984375
659,450.2924,6.88,1.324,2,468257.5989583333
660,450.3464,16.76,3.653,3,1153024.7694905598
661,450.3464,16.89,2.737,1,1781754.1855468748
662,450.3464,17.07,1.603,3,1834210.457845052
663,451.248,7.4,3.097,2,223082.0625
664,451.248,7.65,6.996,2,1034297.3284505208
665,451.248,7.78,1.718,3,1127813.6188151042
666,451.3382,16.76,2.304,2,150664.7170003255
667,451.3563,16.07,0.0,2,199998.26546223956
668,452.2599,7.65,0.0,2,172138.04264322916
669,453.3647,16.73,0.0,3,520544.7893473307
670,455.3092,17.54,1.355,3,321850.6869710286
671,455.3457,14.14,1.135,2,145724.83337402344
672,456.312,7.3,0.0,2,377710.383992513
673,457.2987,12.76,12.776,2,7074804.936197916
674,457.2987,12.92,3.245,2,7930582.208170572
675,457.317,13.92,2.031,1,509433.6490885416
676,457.317,14.04,1.618,1,594323.5818684895
677,458.3058,12.76,9.782,3,1498055.73828125
678,458.3058,12.9,2.015,3,1774233.2670898438
679,458.3058,13.01,1.442,1,1803983.3269042969
680,458.3425,14.22,2.417,1,398184.82759602857
681,458.3425,14.37,1.013,2,423382.0124104817
682,459.3152,12.76,2.882,1,236876.08911132812
683,463.3564,16.96,0.822,3,147882.62353515625
684,465.2879,16.58,0.0,2,125470.96256510417
685,469.3253,13.03,1.369,2,248464.58964029944
686,469.3253,17.81,1.811,3,586259.0512695312
687,469.3253,17.93,1.966,3,562529.4560546875
688,469.3253,18.06,0.873,3,591763.0372314453
689,471.2818,9.67,0.0,3,123916.98168945312
690,473.2653,10.14,6.086,2,2309296.427734375
691,473.2653,10.26,3.388,3,2654170.8406575513
692,473.2653,10.38,1.455,2,3034632.748575846
693,474.2696,10.12,3.519,1,593224.6756998696
694,474.2696,10.24,0.0,2,724086.065266927
695,474.3645,16.71,0.0,2,134094.3350830078
696,475.2951,15.01,3.867,2,1714267.0455729165
697,475.2951,15.16,2.207,2,2359123.8203125
698,475.2951,15.28,2.062,3,2451362.239827474
699,475.3332,13.44,1.784,2,152221.62760416666
700,476.3038,4.59,5.014,3,396370.8209635416
701,476.3038,15.02,3.626,3,507907.607421875
702,476.3038,15.15,1.449,1,634393.9213053385
703,477.2955,13.15,0.0,1,135494.3917643229
704,478.3659,17.18,1.351,1,914003.8083496094
705,478.3659,17.69,0.868,3,133717.1953125
706,478.385,17.38,1.766,2,1819743.0159505208
707,479.2852,7.2,4.34,3,841132.0104166666
708,479.3811,17.29,1.413,3,729886.5528971356
709,479.3811,17.42,2.393,1,657921.2394205729
710,479.3811,17.54,1.38,3,729886.5528971356
711,480.3023,7.19,1.811,3,147163.44417317706
712,483.3474,17.38,3.547,1,202532.0734049479
713,483.4634,17.05,0.0,2,109610.70654296875
714,489.3194,17.07,2.601,1,364603.154296875
715,489.3194,17.2,1.197,2,578825.7569986979
716,490.3186,17.07,0.0,1,105997.12451171875
717,491.3788,17.52,2.384,3,2650242.6538899736
718,491.3788,17.73,2.578,1,2834339.126953125
719,491.3788,17.84,1.981,1,3064424.415690104
720,491.3788,17.96,1.379,1,3089047.258748372
721,492.3231,15.02,7.905,1,4311493.911214192
722,492.3231,15.14,1.996,1,4490275.716389973
723,492.3231,15.25,2.957,1,5186552.340983072
724,492.3231,15.38,1.763,3,5342698.854329428
725,492.3231,15.51,1.34,2,5500873.628987631
726,492.3822,17.44,1.31,1,987120.6678873696
727,492.3822,17.57,2.353,1,858705.0366210938
728,492.3822,17.7,1.97,3,938302.1749267577
729,492.3822,17.83,1.27,1,987120.6678873696
730,493.3285,15.02,4.041,3,1119744.5093587239
731,493.3285,15.18,2.074,1,1596141.6538085938
732,493.4074,17.68,0.0,1,279671.43465169263
733,494.3161,17.51,4.69,2,396629.0270182292
734,494.3161,17.63,1.256,1,414429.42879231763
735,494.3359,15.02,0.0,1,170612.69193522134
736,497.2909,15.1,0.574,3,126622.55261230469
737,498.2864,15.02,0.0,1,127839.81046549478
738,498.3063,12.01,2.16,2,146998.158203125
739,498.3661,9.13,1.065,3,736756.880493164
740,498.3661,9.25,2.46,1,696625.4737548828
741,498.3661,9.37,2.293,1,736756.880493164
742,499.264,10.14,3.304,3,239045.84529622394
743,500.3836,9.48,1.54,3,2110038.580647786
744,500.3836,9.6,2.085,1,1804559.2420654295
745,500.3836,9.73,2.223,3,1795642.2216796875
746,500.3836,9.85,2.134,1,2004878.8806966143
747,500.3836,9.99,1.43,3,2110038.580647786
748,501.3853,9.56,1.321,3,465057.26123046875
749,501.3853,9.68,2.269,3,453955.0432942708
750,501.3853,9.79,1.458,3,465057.26123046875
751,502.369,14.21,0.0,2,483758.53548177076
752,504.3017,4.63,0.0,2,152409.98486328125
753,505.3922,17.69,0.293,2,2748894.897135417
754,506.3432,17.07,2.867,2,200281.61909993488
755,506.404,17.74,1.755,3,1023124.614095052
756,506.404,17.87,2.772,3,934060.3739013671
757,506.404,17.99,2.623,3,999669.174235026
758,509.3088,7.63,0.0,1,108243.8633219401
759,510.4101,14.5,0.0,2,401076.80175781244
760,511.391,5.06,0.0,2,123194.20100911456
761,513.3585,13.16,0.0,2,350456.4783528646
762,514.3657,8.4,1.22,1,502832.7849934896
763,514.3862,11.16,1.081,2,104960.61397298177
764,519.2649,15.01,0.0,3,141832.8076985677
765,519.4103,17.38,11.706,1,2157873.8219401045
766,519.4103,17.53,0.0,2,2378705.196044922
767,519.4103,17.97,0.0,3,238763.6780598958
768,520.3253,4.72,0.0,3,280987.7522786458
769,520.4294,17.38,3.459,3,539651.1513671875
770,521.4295,17.61,0.0,2,178336.37939453125
771,522.5988,18.05,0.0,2,155002.52787272134
772,531.4099,18.12,8.121,3,1786686.8707682288
773,531.4099,18.26,2.802,2,2098554.3434244785
774,531.4099,18.4,1.118,1,2114200.9125976562
775,532.4099,18.11,3.829,2,494657.70735677076
776,532.4099,18.25,1.076,3,611476.3061523439
777,533.3478,15.02,10.211,3,1841131.7623697917
778,533.3478,15.19,0.0,3,2143839.1295572915
779,533.3478,16.07,2.424,3,179040.15388997394
780,533.4118,18.11,2.501,3,145623.9893391927
781,534.3514,15.02,5.965,1,632160.5100504558
782,534.3514,15.14,1.772,1,686547.9995524088
783,535.3569,17.64,0.737,3,189895.87223307288
784,536.3428,17.52,2.709,3,229519.4759114583
785,537.3951,19.57,2.345,1,228682.08980305988
786,537.3951,19.68,0.0,2,277812.973836263
787,537.5456,19.39,3.721,3,3229819.8509114585
788,537.5456,19.51,1.42,3,3495891.5423177085
789,538.5355,19.38,2.55,1,989827.6876627604
790,538.5355,19.5,2.144,2,1675195.658528646
791,538.5355,19.61,2.384,1,1771420.6349283853
792,538.5355,19.75,0.0,2,1787892.3309733071
793,539.3331,12.01,0.0,1,230905.76806640625
794,539.5273,18.1,2.964,3,310328.79064941406
795,539.5273,18.23,0.0,1,386911.93644205725
796,539.5489,19.39,2.277,3,185191.67740885416
797,540.3264,12.98,0.43,3,164119.2420247396
798,543.578,5.36,0.0,3,296918.2027994791
799,546.3901,14.31,1.115,1,225602.2735595703
800,547.3745,16.41,1.753,3,114829.78483072916
801,547.3745,17.07,6.564,2,2832745.371744791
802,547.3745,17.24,2.43,2,3304864.5901692705
803,547.3745,17.37,2.009,1,3598002.316853841
804,547.3745,17.49,1.485,3,3664029.7792968755
805,548.3606,17.07,4.39,1,828469.5413411458
806,549.3705,17.06,0.0,3,118553.15791829427
807,550.6245,18.49,0.0,2,500330.97131347656
808,551.3959,16.91,0.0,3,365795.89318847656
809,551.6385,18.48,0.0,3,167861.6202799479
810,553.3844,18.11,5.743,2,1052541.6580810547
811,553.3844,18.25,0.0,1,1237321.2517089844
812,554.3814,10.0,0.0,2,239595.26627604166
813,554.4036,18.11,3.564,3,285613.06091308594
814,556.403,10.22,1.066,1,589682.535970052
815,556.403,10.33,2.411,3,577737.5284830728
816,556.403,10.46,1.771,1,589682.535970052
817,556.403,18.09,4.685,1,262193.8302815755
818,557.3831,13.23,0.0,3,234255.72298177084
819,559.3933,15.96,3.011,2,292061.7088216145
820,559.3933,16.08,0.0,2,314184.56937662757
821,559.4156,10.56,0.0,2,468799.59423828125
822,559.5275,19.39,2.712,3,1379421.0755208333
823,559.5275,19.51,1.251,1,1448278.4113769531
824,559.5275,19.65,1.0,1,369861.9137369791
825,559.5275,19.76,0.62,3,391784.0631510416
826,560.3786,13.32,1.576,1,383256.66760253906
827,560.5131,19.39,2.402,3,466758.0762532552
828,560.5131,19.52,0.0,1,862485.8520507812
829,561.4556,17.72,1.588,2,125468.01118977863
830,564.3601,4.86,0.0,3,198591.97294108072
831,564.4278,18.1,3.807,1,504164.8593749999
832,564.4278,18.22,0.0,1,658647.1492513021
833,565.3542,8.54,1.833,1,3299115.705647786
834,565.3542,8.76,0.0,2,5568312.088460287
835,566.3501,8.54,0.0,3,2098363.831380208
836,566.5767,20.31,3.742,1,1760514.8463541665
837,566.5767,20.45,2.119,1,2181132.926554362
838,566.5767,20.56,0.0,1,2595127.039713541
839,566.5767,20.68,0.0,1,2607508.8301188145
840,567.3704,8.64,0.845,3,138690.98225911456
841,567.552,18.67,6.5,3,1229095.4127604165
842,567.552,18.79,2.176,2,1407944.184529622
843,567.552,18.9,2.041,2,1490345.0133870442
844,567.5747,20.3,2.688,1,352679.45914713544
845,567.5747,20.43,1.3,1,399402.97705078125
846,568.5518,18.67,2.704,2,377379.4790852865
847,568.5518,18.79,0.0,3,454823.3872070312
848,570.374,9.26,0.899,1,172863.46736653644
849,572.4081,9.42,1.349,2,576769.5807698567
850,572.431,12.03,1.016,3,117334.28963216145
851,573.4623,19.57,2.248,1,892233.6898193359
852,573.4623,19.7,2.319,3,1540704.1032307944
853,573.4623,19.83,0.0,1,1629690.7236328125
854,573.4623,19.94,0.0,1,1632485.0244140625
855,574.4725,19.55,2.265,3,371104.0272216797
856,574.4725,19.68,0.0,1,450409.17659505206
857,575.3923,17.94,4.736,3,940062.4339192709
858,576.4059,17.94,0.0,3,308477.30615234375
859,581.3378,12.9,2.804,3,531732.9501953125
860,581.3378,13.02,1.253,3,657395.471110026
861,581.3378,13.15,0.63,2,154298.41552734375
862,582.3385,12.88,0.0,3,169438.0950927734
863,587.5561,20.31,4.986,1,4050392.708658854
864,587.5561,20.44,2.061,2,4357662.739257812
865,587.5561,20.56,3.104,3,5183493.5879313145
866,587.5561,20.77,2.352,1,5211536.576822916
867,587.5561,20.89,1.502,2,5264441.860555012
868,588.544,20.31,2.757,3,1154436.1289876301
869,588.544,20.44,2.008,1,1656467.96875
870,588.544,20.57,0.0,2,1966052.8334960938
871,589.4628,18.11,5.459,1,4460406.528564453
872,589.4628,18.25,3.783,1,5340730.8623046875
873,589.4628,18.38,2.229,1,5394056.765625
874,589.4628,18.5,1.743,2,5883115.122558594
875,589.5572,20.3,2.069,1,215428.5882161458
876,590.4303,14.26,1.035,2,385002.8746744792
877,590.4303,14.39,2.115,3,373482.51416015625
878,591.4231,18.19,1.189,2,432861.86743164057
879,592.3464,4.89,0.0,3,153914.32682291666
880,592.4175,15.02,7.048,1,3265511.0611979165
881,593.4135,15.02,4.23,3,547412.2171223959
882,593.4135,15.15,1.349,1,651791.6236979166
883,593.5797,18.99,1.838,1,141189.9044596354
884,593.6035,17.81,2.374,2,1150015.6286621094
885,593.6035,17.93,1.857,1,1416024.4150390623
886,593.6035,18.05,1.741,3,1767490.914876302
887,593.6035,18.17,1.584,1,1915093.7111002603
888,594.6015,17.78,2.279,2,489687.3610026042
889,594.6015,17.91,1.702,3,524705.6876627604
890,595.5775,17.43,0.816,3,164460.7549641927
891,595.5775,17.55,0.94,2,158640.77384440103
892,595.6013,17.76,0.94,1,389265.6969401041
893,595.6013,19.39,1.45,2,5397398.5
894,596.6027,19.39,3.224,1,3773213.45703125
895,596.6027,19.55,0.769,3,2083239.657552083
896,596.6027,19.78,0.686,2,395115.650390625
897,596.6027,20.32,0.842,2,304183.0514322916
898,596.6027,20.86,0.931,2,150160.31787109375
899,597.6058,19.37,1.927,3,567868.037109375
900,597.6058,19.56,0.775,3,163465.08854166666
901,597.6058,19.7,0.991,1,141091.55940755206
902,603.5152,20.31,2.04,3,182948.95251464844
903,604.409,13.38,0.0,1,337683.3116048177
904,605.4495,18.1,5.404,1,1140907.1355794268
905,605.4495,18.22,0.0,1,1466427.6752115889
906,606.4675,18.1,3.749,3,344028.9487711588
907,606.4675,18.22,1.025,2,412983.1320800781
908,607.39,19.26,0.0,2,104648.42635091145
909,608.3869,4.98,0.0,3,123697.00789388019
910,609.6049,19.79,0.0,1,176359.86197916663
911,614.452,11.19,0.0,2,391395.69921874994
912,615.5836,17.77,2.092,1,815525.8404947915
913,615.5836,17.92,1.763,3,909761.6329345703
914,615.5836,18.05,1.371,2,1173283.0751953123
915,616.4707,11.4,0.756,2,1621924.335611979
916,616.4707,11.54,2.222,1,1451165.943766276
917,616.4707,11.66,2.974,2,1606423.5006510415
918,616.4707,11.8,1.193,1,1621924.335611979
919,616.594,17.84,1.001,2,125388.62915039062
920,617.4578,11.47,0.0,1,463501.9345703125
921,617.4578,11.6,2.116,1,451704.1712239583
922,617.4578,11.72,0.0,3,463501.9345703125
923,621.5962,19.77,1.226,2,358940.26546223956
924,624.6119,20.01,0.917,1,119223.79866536458
925,624.6119,20.13,0.17,2,113531.22892252603
926,625.3869,18.38,1.949,3,318884.54593912757
927,625.3869,18.5,1.664,1,335554.9264322916
928,625.6371,20.31,3.202,3,1973184.0678304036
929,625.6371,20.44,1.931,3,2416073.6197916665
930,625.6371,20.64,1.006,1,198494.72094726562
931,625.6371,20.77,0.811,3,172355.4749348958
932,626.6389,20.31,2.206,3,224640.05289713544
933,628.421,10.05,1.174,3,440996.0110677083
934,630.4352,10.35,1.272,1,505145.01249186194
935,634.4574,14.33,0.0,2,237483.76359049475
936,634.5336,19.57,0.0,1,133240.8916015625
937,642.3992,18.39,0.0,2,311332.17138671875
938,644.4839,18.4,3.56,1,489578.4888916015
939,644.4839,18.53,1.464,1,657796.7557779946
940,645.361,17.67,1.49,3,468165.8125
941,645.361,17.81,2.068,2,457172.25472005206
942,645.4385,13.44,1.529,3,131061.7598063151
943,645.4901,18.39,0.0,3,199981.98746744788
944,647.4553,18.72,1.392,1,259624.7667643229
945,648.4402,13.45,0.0,2,205750.83288574216
946,651.6383,18.6,0.818,2,130317.52652994792
947,652.6556,17.78,2.477,3,2365816.4223632812
948,652.6556,17.91,2.002,2,2554939.4272460938
949,652.6556,18.03,1.924,3,2978378.1391601562
950,652.6556,18.16,1.769,1,3510317.259399414
951,652.6556,18.31,2.211,1,3593026.342122396
952,653.6484,17.79,2.393,3,484038.5627848307
953,653.6484,17.92,1.469,2,588141.1149088541
954,664.6691,19.27,0.0,2,1455616.1406249998
955,665.4405,18.37,1.589,2,468714.37980143225
956,665.4405,18.5,1.378,1,344153.8678385416
957,665.6801,19.27,2.671,3,290473.79296875
958,666.4527,18.37,1.744,1,179336.07910156247
959,666.4527,18.5,1.379,2,148249.00646972656
960,666.4527,19.49,0.937,2,175302.7823079427
961,672.4778,12.04,0.877,3,119377.93668619792
962,674.4982,12.19,1.379,3,1314694.432047526
963,674.4982,12.3,2.622,2,1181591.170247396
964,674.4982,12.45,2.295,3,1241390.2965494795
965,674.4982,12.57,1.279,2,1314694.432047526
966,675.4972,12.23,0.585,3,214545.84379069012
967,675.4972,12.39,0.91,1,149990.37548828125
968,678.4758,14.38,0.0,2,132635.94498697916
969,682.4769,19.27,4.28,3,2923990.8623860674
970,682.4769,19.42,2.445,1,3818678.951416015
971,682.4769,19.54,2.326,2,3887521.618164062
972,682.4769,19.67,1.314,1,4079341.4179687495
973,682.4769,19.78,0.828,1,167258.43619791663
974,683.4331,18.38,3.154,1,1745905.4073893228
975,683.4331,18.56,4.223,1,2154539.231486003
976,683.4877,19.28,2.306,3,345202.7542317708
977,683.4877,19.4,1.494,1,450173.74743652344
978,684.4453,18.38,2.396,1,689568.830485026
979,684.4453,18.52,2.193,2,850221.788289388
980,686.4742,10.97,0.0,1,231836.5001220703
981,688.4816,11.19,1.097,2,352987.7151692709
982,701.4069,19.24,0.0,3,617435.3798828125
983,701.4069,19.35,0.0,2,622218.3302408855
984,708.5127,19.27,2.294,3,1410265.8843180337
985,708.5127,19.39,3.152,1,2190319.614868164
986,708.5127,19.57,2.108,3,2207778.0584716797
987,708.5127,19.7,1.424,1,2506435.847859701
988,709.5053,19.26,2.214,3,668713.9342447916
989,709.5053,19.39,2.712,2,1017346.6522216797
990,711.4947,17.8,0.0,3,323643.0807291666
991,721.7275,19.28,2.176,3,9120707.729166668
992,721.7275,19.42,0.0,1,13631139.950520834
993,722.7386,19.27,2.235,2,4436547.145833333
994,722.7386,19.42,1.222,2,5466288.7431640625
995,723.7511,19.38,0.769,3,240065.2224934896
996,725.5192,19.24,1.946,1,531942.925455729
997,725.5192,19.35,1.88,3,536387.7137858071
998,727.6116,15.6,0.0,3,660786.6645914713
999,728.6019,15.59,0.0,1,260331.92301432294
1000,732.5469,12.87,0.0,1,855077.8162434895
1001,732.5469,13.0,2.249,3,740470.9518229166
1002,732.5469,13.13,2.216,2,844048.2010091145
1003,733.5438,12.92,0.0,1,254540.7132161458
1004,735.63,18.82,1.11,2,816992.6622721355
1005,736.5427,19.25,1.943,1,630169.0875651041
1006,736.5427,19.38,2.283,3,971907.0758463539
1007,736.5427,19.51,2.033,3,993509.1640624999
1008,736.6311,18.89,1.049,3,380854.9359944661
1009,737.5451,19.25,2.014,1,304246.9364827473
1010,737.5451,19.38,1.242,3,315186.63106282544
1011,739.4947,19.61,0.0,3,126507.4845377604
1012,739.5243,18.31,0.0,2,178041.9435628255
1013,757.6387,18.61,1.358,3,600551.2899576823
1014,757.6387,18.73,2.331,2,538333.0861002604
1015,757.6387,18.86,1.045,2,600551.2899576823
1016,758.4877,16.19,0.0,3,175008.7529296875
1017,758.6394,18.64,0.968,3,207060.313273112
1018,764.5493,18.59,1.137,1,1786642.1682942705
1019,764.5493,19.34,1.007,3,273009.62190755206
1020,764.6716,16.92,0.889,2,180259.81722005206
1021,764.6716,17.1,0.943,1,113946.72200520833
1022,764.6716,17.29,1.12,2,606854.4973144531
1023,764.6716,20.69,1.134,1,314923.2041015625
1024,765.5591,19.0,0.946,1,184539.64208984375
1025,767.4293,19.25,2.025,1,1222010.991048177
1026,767.4293,19.38,2.18,1,1341046.361328125
1027,767.4293,19.5,2.196,2,1372073.6516927083
1028,767.4293,19.63,1.465,3,1417503.5448811848
1029,768.443,19.25,1.863,1,588296.5078124999
1030,768.443,19.38,0.0,3,621799.4448242188
1031,783.496,19.26,0.0,1,102231.60656738281
1032,783.6527,16.53,0.0,3,437176.34179687494
1033,790.5792,13.5,0.0,3,589979.8208821614
1034,790.5792,13.63,2.096,1,552863.7557373047
1035,790.5792,13.75,0.0,1,589979.8208821614
1036,791.5917,13.52,0.971,3,139369.30131022137
1037,799.5152,16.2,5.303,2,840018.7700602213
1038,799.5152,16.33,0.0,2,1017795.2221679686
1039,800.5072,16.2,3.681,3,362131.1215413411
1040,800.5072,16.32,1.07,1,422516.40071614576
1041,934.641,17.27,0.0,2,200528.2190755208
1042,939.5888,17.27,0.0,2,108556.93522135416
1043,975.6672,17.26,4.978,1,414874.6282145183
1044,975.6672,17.38,0.0,2,470340.73144531244
1045,976.6434,17.59,5.512,1,545396.713704427
1046,976.6434,17.72,0.0,1,607101.4397786458
1047,976.6824,17.26,0.0,3,252602.65836588538
1048,977.6596,17.59,5.339,2,345367.10257975257
1049,981.6173,17.59,0.0,3,308816.89355468744
1050,982.5993,17.59,2.688,1,169855.9278971354
1051,997.5688,17.59,3.004,1,225542.5009765625
1052,998.5669,17.58,1.876,1,122152.04760742188
1053,1017.6799,17.59,0.0,1,2063960.3540039062
1054,1018.6981,17.59,5.342,2,1168661.552734375
1055,1019.6765,17.59,4.936,1,410297.37491861975
1056,1063.6694,17.7,0.0,3,137798.38053385416
1057,1096.0623,19.38,0.0,1,306076.9589436848
1058,1152.1192,20.31,0.0,2,476883.1715494791
1059,1154.1025,20.3,0.0,3,108458.89420572916
1060,1194.828,18.45,6.053,3,1119615.562174479
1061,1194.828,18.57,2.392,2,1277451.029785156
1062,1195.8321,18.45,6.919,1,938180.7698567709
1063,1195.8321,18.57,0.0,2,1012823.3874918618
1064,1196.837,18.45,4.829,1,356072.96268717444
1065,1199.7608,18.45,3.864,2,640092.1873372396
1066,1199.7608,18.57,0.0,2,752529.9023437499
1067,1200.0007,19.38,7.201,1,1067957.4556477864
1068,1200.0007,19.5,1.395,3,1115889.5152994788
1069,1200.769,18.45,4.288,3,527931.7452392578
1070,1200.769,18.57,0.0,2,583102.2945963541
1071,1201.778,18.45,2.631,3,179833.575398763
1072,1201.9703,19.37,0.0,2,345387.09842936194
1073,1215.7509,18.45,2.447,3,475436.0638020833
1074,1215.7509,18.57,0.0,2,561514.3749186198
1075,1217.7463,18.44,0.0,3,177503.54866536456
1076,1221.9425,19.45,0.458,2,213410.30411783856
1077,1222.9693,19.38,5.223,3,759596.7369791666
1078,1222.9693,19.51,0.0,1,842147.3459065754
1079,1223.9481,19.37,2.86,2,224601.5677083333
1080,1235.8532,18.45,21.595,2,2074905.7761230464
1081,1235.8532,18.66,1.128,3,2079921.723144531
1082,1236.8423,18.45,4.935,3,1504243.0514322915
1083,1236.8423,18.57,0.0,2,1700352.4830729165
1084,1237.8321,18.45,4.684,3,641189.4179280598
1085,1237.8321,18.57,0.0,3,706651.8899739583
1086,1238.8723,18.45,0.0,2,158628.04150390625
1087,1325.885,19.28,10.573,1,1720598.1053466797
1088,1325.885,19.43,2.029,1,1897035.165323893
1089,1325.885,19.55,0.0,3,1918999.3678385415
1090,1326.8931,19.27,12.4,2,1692490.4532877603
1091,1326.8931,19.44,0.0,2,1796689.4650065103
1092,1327.9019,19.27,5.407,2,685724.2244466145
1093,1327.9019,19.39,0.0,3,740344.6843261719
1094,1328.9114,19.26,2.518,1,164389.4853515625
1095,1342.9114,19.27,11.25,2,9910394.761067707
1096,1342.9114,19.46,0.0,3,10900648.137369793
1097,1343.9324,19.27,11.307,1,9389265.401367186
1098,1343.9324,19.46,0.0,3,10347497.188476564
1099,1344.9541,19.28,1.54,3,2498450.0084635415
1100,1344.9541,19.4,0.17,3,1899988.9420572915
1101,1344.9541,19.51,0.077,2,2097032.8388671875
1102,1345.9228,19.27,8.907,2,1390364.2983398438
1103,1345.9228,19.41,1.98,1,1545854.0096028647
1104,1345.9228,19.53,1.074,1,1558168.1590983071
1105,1346.9461,19.27,3.015,3,234524.3302408854
1106,1347.8623,19.28,3.07,1,3247314.811848958
