,m/z,rt,sn,score,peak area
557,382.3053,16.78,2.826,3,6312141.4163411455
558,382.3053,16.9,0.0,2,6396485.7854817705
559,383.2546,10.36,2.136,2,202137.86507161456
560,383.2699,11.4,3.645,3,674315.9666748046
561,383.2699,11.53,1.823,1,887830.0229492186
562,383.3006,16.53,3.631,3,598369.6766764323
563,383.3006,16.65,1.531,1,697032.523844401
564,385.0678,8.78,1.221,2,134443.76363118488
565,385.3452,15.66,0.0,2,236328.88362630203
566,387.0599,8.79,0.0,3,194827.45011393225
567,388.2538,4.24,0.0,3,1270193.2266438801
568,388.347,16.82,1.93,2,237341.92338053384
569,388.347,16.94,1.34,2,332720.5655110677
570,391.2783,16.75,2.273,2,2290900.8400878906
571,391.2783,16.94,0.732,3,805049.4264322917
572,391.3566,14.41,0.926,3,557841.2301432291
573,391.3566,14.98,1.268,1,341316.1145833334
574,391.3566,15.11,2.142,1,336211.6614583334
575,392.2813,16.76,2.613,3,527382.0013020833
576,392.3127,15.58,2.595,1,280377.42171223956
577,393.3025,16.81,1.449,2,328270.8591308594
578,393.3025,16.95,1.753,3,631310.3474934895
579,394.3422,15.55,0.0,1,161776.576578776
580,394.3579,14.52,1.312,3,765575.4697265625
581,394.3579,15.01,1.288,2,514940.6954752604
582,394.3579,15.15,2.152,2,460710.99678548175
583,394.3579,15.34,1.443,1,134500.86881510416
584,395.2265,4.99,0.84,1,172142.1181640625
585,395.2581,10.26,1.958,2,335687.93375651044
586,395.3055,16.73,11.254,2,6099659.534505208
587,395.3055,16.91,0.0,1,6834451.399536133
588,396.3188,16.73,10.096,2,1505566.3256429033
589,396.3188,16.85,2.319,2,1702101.400105794
590,396.3188,16.97,0.0,3,1714001.714599609
591,396.3981,17.21,5.454,2,1555912.1789550781
592,396.3981,17.39,0.0,2,2062954.7255859377
593,397.2393,5.14,0.892,3,130406.77408854166
594,397.2711,15.38,0.0,2,114144.28580729166
595,397.2711,15.59,3.123,1,385875.4755859375
596,397.2711,15.73,1.23,2,445032.666015625
597,397.2711,16.53,3.132,3,392826.5059814453
598,397.2711,16.65,0.0,2,457827.15901692706
599,397.3982,17.22,4.271,3,447988.02050781244
600,397.3982,17.35,0.0,3,486565.4036458333
601,398.3372,13.96,0.978,3,1906639.9265136716
602,398.3372,14.08,1.947,2,1432217.158203125
603,398.3372,14.21,2.14,2,1535710.35546875
604,398.3372,14.34,2.095,3,1803083.7467854815
605,398.3372,14.45,1.709,3,1906639.9265136716
606,398.975,0.62,0.0,2,380285.71923828125
607,399.3422,14.03,1.097,1,353053.5551757812
608,399.3582,15.34,0.841,1,309636.13378906244
609,399.3742,15.21,2.715,1,672297.2341308594
610,400.3818,15.14,1.448,2,334971.0732421875
611,401.2155,11.61,1.325,3,1123278.491861979
612,401.2155,11.73,2.636,1,819426.0586751301
613,401.2155,11.84,1.894,1,1061709.9264322917
614,401.2155,11.97,0.999,3,1123278.491861979
615,401.3439,16.52,2.302,3,199209.04475911456
616,402.2117,11.7,0.0,2,164409.06591796875
617,402.3404,16.53,4.599,1,893825.6092936198
618,402.3404,16.65,2.147,2,1011165.3936360676
619,402.3404,16.77,0.0,2,1110173.226888021
620,403.3395,16.52,0.0,3,193665.50439453128
621,404.3733,17.26,0.0,2,259051.44042968747
622,405.2477,8.26,1.684,3,110857.49800618489
623,405.2477,9.52,1.429,3,105871.34847005208
624,407.2301,4.96,0.939,1,144052.12744140622
625,407.2301,5.12,1.051,3,165662.41861979166
626,407.2301,16.57,0.0,1,159491.52408854166
627,407.2464,5.73,0.953,2,181291.32938639325
628,407.2464,6.02,0.0,2,109145.96679687499
629,407.2464,6.25,1.08,1,143851.392578125
630,407.2464,6.45,0.96,3,172872.75732421872
631,407.2952,16.53,2.709,3,278850.85428873694
632,408.3719,15.63,0.0,2,193037.79085286456
633,409.2386,5.04,1.041,2,313605.6437174479
634,409.2549,5.69,1.101,1,210863.09204101562
635,410.3532,14.0,2.341,2,203633.58394368488
636,411.2405,5.1,0.972,3,116595.3107096354
637,411.3063,13.08,0.0,3,102979.3087158203
638,413.2687,16.75,2.752,3,409877.9013671875
639,413.2687,16.87,1.471,1,778603.6222330729
640,413.3679,16.56,0.0,1,202345.3909505208
641,414.9583,0.62,0.0,1,389646.13008626294
642,415.2073,10.14,5.887,3,1392778.2596028645
643,415.2073,10.26,1.155,2,1451013.3379720051
644,415.2738,11.7,3.015,2,876896.7923177083
645,415.2738,11.82,2.059,3,886025.8488769531
646,416.1883,10.49,1.166,3,605149.1578776041
647,416.1883,10.6,0.217,1,715599.2526041665
648,416.2216,10.13,3.999,2,331944.47928873694
649,417.1884,10.47,0.0,1,197791.44514973956
650,417.1884,11.05,0.0,1,141486.65555826822
651,417.2885,16.73,7.923,2,842076.4557291666
652,417.2885,16.85,0.0,3,1089892.0340169268
653,418.2912,16.73,0.0,3,175842.22823079425
654,419.2795,12.5,0.0,1,133526.5234375
655,420.3206,17.23,0.0,2,1065623.4302571616
656,420.3206,17.35,1.953,1,934860.1866861979
657,420.3206,17.48,1.882,3,951554.9314371744
658,420.3206,17.6,0.0,1,1065623.4302571616
659,420.3542,16.53,0.0,3,142933.76806640625
660,421.2294,4.99,0.967,2,371795.8530273438
661,423.2392,4.99,1.008,2,365387.29492187494
662,423.2562,5.56,1.081,2,126801.96032714844
663,424.358,14.46,1.407,1,264108.111328125
664,424.358,14.72,2.374,1,214080.00882975262
665,425.2416,5.02,0.988,2,201331.99576822916
666,425.3096,16.52,2.297,3,193976.79715983072
667,429.2576,15.56,1.467,1,189950.35632324222
668,429.292,12.27,1.104,1,3356622.8608398438
669,429.292,12.52,4.517,2,2714333.612141927
670,429.292,12.7,1.959,1,2937665.8241373696
671,429.292,12.82,1.724,3,3263091.552408854
672,429.292,12.94,1.836,2,3356622.8608398438
673,430.2891,12.49,2.288,3,587720.0688476562
674,430.2891,12.61,1.971,3,608647.6304931641
675,430.3751,16.82,2.035,1,284952.44335937494
676,430.3751,16.94,1.308,3,424978.02311197907
677,432.2383,10.13,8.06,1,2466449.0384114585
678,432.2383,10.3,2.184,3,2712799.7635091143
679,432.2383,10.41,1.655,3,3013994.2455647783
680,432.2729,4.43,1.586,1,694814.6074218749
681,432.2729,4.54,0.137,2,190110.4015299479
682,433.2423,10.14,3.848,2,572138.2565104166
683,433.2423,10.26,0.0,2,678988.2749023438
684,433.2769,4.42,2.842,3,192467.17427571613
685,433.3289,17.51,2.464,2,1271060.1185302734
686,433.3289,17.63,2.984,2,1165528.6497395833
687,433.3289,17.75,2.203,1,1271060.1185302734
688,433.3289,17.88,1.264,3,1282699.3392333984
689,434.3354,17.53,1.291,2,232317.6370442708
690,435.2746,15.56,1.833,3,624142.489095052
691,435.2746,15.69,1.859,1,742488.2612304688
692,435.2746,15.81,1.622,2,788621.0666910808
693,437.194,10.12,0.0,2,240993.997273763
694,438.3847,14.5,0.885,2,527819.690266927
695,438.3847,15.08,2.341,1,568667.1743164062
696,438.3847,15.24,1.432,3,592188.1979166666
697,438.3847,15.35,1.232,1,142583.78446451822
698,439.2448,4.98,0.935,1,277007.39774576825
699,441.3052,17.28,0.0,2,913265.649617513
700,441.3052,17.4,2.133,3,833999.1678059895
701,441.3052,17.52,2.182,1,884557.0571289062
702,441.3052,17.66,0.0,3,913265.649617513
703,443.3044,13.02,1.235,1,3408214.215820312
704,443.3044,13.25,5.568,2,2886935.8276367188
705,443.3044,13.46,2.097,2,3218341.531901041
706,443.3044,13.6,2.027,3,3373636.4057617183
707,443.3044,13.71,1.113,2,3408214.215820312
708,444.3163,13.29,0.912,2,383666.5725911459
709,444.3163,13.43,0.407,1,466517.3129882812
710,445.3126,13.23,1.177,3,140381.0626627604
711,445.3839,16.12,3.897,3,763782.5445963541
712,445.3839,16.24,2.075,1,1713415.3099772134
713,445.3839,16.38,1.932,1,1635979.0641276038
714,447.3478,17.75,2.083,3,1687868.9799804683
715,447.3478,17.87,2.763,3,1433364.837239583
716,447.3478,17.99,2.423,3,1553789.4778645833
717,447.3478,18.12,1.259,3,1698163.579101562
718,448.351,17.78,1.182,3,366246.78613281244
719,450.3461,16.77,3.524,1,1339631.0330403647
720,450.3461,16.89,2.872,1,1878108.2178955078
721,450.3461,17.01,2.212,1,1918271.439127604
722,450.3461,17.13,1.012,1,1955663.6814778645
723,451.3379,16.76,1.942,3,155112.9774169922
724,451.356,16.08,0.0,2,182252.626953125
725,452.35,16.73,0.0,3,116926.34033203125
726,452.3862,15.66,0.717,2,107441.82861328125
727,453.3644,16.73,9.536,2,8791826.471354168
728,453.3644,16.89,0.0,1,10117534.270955406
729,454.3629,16.73,10.533,2,2556528.4726155596
730,454.3629,16.86,2.577,1,2871821.6478271484
731,454.3629,17.02,0.0,1,2935114.948893229
732,455.3636,16.73,3.305,2,321177.50146484375
733,457.2069,7.81,0.0,1,109060.1277669271
734,457.2984,16.54,0.973,1,109130.99556477864
735,457.3166,13.9,2.687,1,901652.3992513021
736,457.3166,14.03,2.413,3,1006200.9414062501
737,457.3349,14.18,0.958,2,137520.64115397134
738,458.3238,13.91,1.696,1,195388.18017578122
739,458.3422,14.17,1.035,3,405823.7292480469
740,460.216,16.93,0.0,1,161198.63468424478
741,460.2712,10.14,0.0,2,126928.96472167969
742,463.3005,16.34,0.0,3,107669.95393880206
743,463.3005,16.52,2.427,2,593820.1798909504
744,463.3005,16.65,1.989,3,801927.8237304688
745,463.3005,16.78,1.346,2,824821.1720377604
746,463.3561,16.96,0.781,2,118616.14408365884
747,465.2876,16.57,0.0,3,150714.89701334632
748,468.3873,14.47,0.0,2,277187.1064453125
749,468.3873,14.77,2.046,3,159358.47737630206
750,469.325,17.78,0.831,2,406164.5472005209
751,472.4138,15.01,0.0,3,119811.3974609375
752,473.2649,10.14,9.478,1,23916750.76302083
753,473.2649,10.42,5.024,3,27509701.208333336
754,473.2649,10.82,6.105,1,28477160.387288406
755,473.3785,16.42,0.0,3,185962.8388671875
756,474.2693,10.14,9.675,3,7095083.598795572
757,474.2693,10.33,1.816,3,7149147.827962239
758,474.2693,10.46,4.928,3,8114930.551920573
759,474.2693,10.66,2.055,1,8115768.712361654
760,474.2693,10.8,2.059,3,193044.17704264322
761,475.2758,10.14,4.44,1,1111916.1822916667
762,475.2758,10.26,2.146,1,1284738.6442871091
763,475.2758,10.39,1.455,3,1469270.3708902993
764,475.2948,15.02,5.903,3,2119920.5748697915
765,475.2948,15.16,2.518,1,2575935.4791666665
766,475.2948,15.29,2.162,2,2646153.607991536
767,475.2948,15.41,0.0,1,2676306.2475585938
768,476.3035,4.6,0.0,2,892497.1194254557
769,476.3035,15.01,2.992,3,542218.71484375
770,476.3035,15.14,1.635,2,693845.9300537108
771,477.3143,4.59,0.0,1,170333.71244303384
772,477.3716,17.3,2.207,2,5615640.833414713
773,477.3716,17.47,2.715,1,6103590.7932942705
774,477.3716,17.62,2.708,3,6631423.132486979
775,477.3716,17.74,1.972,2,6932609.7425130205
776,477.3716,17.87,1.81,1,7454660.421712239
777,478.3655,17.19,0.0,1,538008.3753255208
778,478.3847,17.38,2.115,2,1199912.4049479165
779,478.3847,17.53,0.704,1,385391.2300618489
780,479.3807,17.28,0.319,3,145220.3388671875
781,479.3807,17.42,0.665,3,171113.74495442706
782,479.3807,17.53,0.303,2,219864.03552246094
783,482.4006,14.54,0.931,3,435173.0436197916
784,482.4006,15.11,2.173,2,598850.0173339844
785,482.4006,15.28,1.116,3,621368.603922526
786,482.4006,15.39,1.131,3,109919.25223795572
787,483.3471,17.37,0.0,1,185422.34342447916
788,483.4631,17.04,0.0,1,126483.1720377604
789,487.3657,16.06,0.0,1,122345.1769205729
790,489.319,17.07,3.938,2,601383.7415364583
791,489.319,17.22,0.0,2,827395.605061849
792,490.3182,17.07,0.0,1,172267.43680826825
793,491.3784,17.43,1.439,3,2110533.6017252603
794,491.3784,17.56,2.114,1,1742397.8229166667
795,491.3784,17.7,2.252,3,1857344.2013346353
796,491.3784,17.82,1.864,2,2110533.6017252603
797,492.3819,17.46,0.979,2,635725.5211588541
798,493.3281,15.01,6.221,1,1319657.2402343748
799,493.3281,15.18,2.091,2,1599393.7470296223
800,493.3281,15.3,0.0,1,1613898.607421875
801,493.4071,17.68,3.975,2,237686.23144531247
802,494.3157,17.52,0.0,3,198893.27587890625
803,494.3355,15.0,2.028,3,174978.97648111978
804,496.4161,15.66,0.0,2,240719.9461669922
805,498.2661,10.14,3.18,3,418238.1449788411
806,498.2661,10.26,1.431,2,464495.9068196614
807,498.2861,15.01,0.0,3,133910.9484049479
808,498.306,12.01,0.0,1,134600.25944010416
809,499.2636,10.13,3.159,3,1952603.1100260415
810,499.2636,10.28,2.188,3,2410212.8486328125
811,499.2636,10.41,0.0,2,2888695.2709960933
812,500.2631,10.13,3.687,3,576850.0900065103
813,500.2631,10.25,1.917,3,638071.272623698
814,502.3686,14.23,0.0,2,437321.43538411456
815,505.3918,17.88,0.949,1,1120727.4309895833
816,506.3428,17.07,3.104,1,285623.8092447916
817,506.4036,17.73,0.0,2,811718.467610677
818,506.4036,17.86,2.315,1,689392.4733479817
819,506.4036,17.98,0.0,1,811718.467610677
820,512.4144,14.51,1.114,1,259368.43509928387
821,512.4144,14.77,0.0,3,108135.29622395833
822,515.395,16.7,0.0,3,176546.0841471354
823,517.2744,10.13,0.0,2,256137.98404947916
824,519.2646,15.01,0.0,3,133400.0712890625
825,519.41,17.38,10.329,1,1798805.8209635415
826,519.41,17.51,2.242,1,2005326.2233072915
827,519.41,17.63,0.0,3,2049427.2612304685
828,519.41,18.0,1.004,3,126274.8544921875
829,519.5346,5.32,0.0,3,1803381.3072509766
830,520.3249,4.73,0.0,2,599663.3533528645
831,520.429,17.38,4.605,3,526438.3014322916
832,520.5331,5.32,0.0,3,602027.8216145834
833,521.4292,17.6,0.0,1,165873.62076822916
834,521.5334,5.32,0.0,3,635332.3369140626
835,522.5357,5.32,0.0,3,178665.12740071613
836,522.5984,18.06,0.0,3,148300.44405110675
837,526.4378,14.6,1.12,2,338558.0832519531
838,526.4378,15.13,2.369,1,534913.2418619791
839,526.4378,15.28,1.626,1,562379.8344726562
840,529.5635,5.35,0.0,2,404048.88065592444
841,531.4096,18.12,7.528,2,1679710.8185221355
842,531.4096,18.28,2.443,1,1890264.4503580725
843,531.4096,18.39,1.112,2,1910271.1225992837
844,532.4095,18.12,5.155,1,493003.5191243489
845,532.4095,18.25,1.084,3,530416.1997884114
846,533.4114,18.11,2.149,3,145283.38793945312
847,534.351,15.01,5.348,2,755628.2395019531
848,534.351,15.13,2.004,1,858760.9970703125
849,535.3565,15.01,0.0,1,118785.93013509113
850,535.3565,17.58,0.416,1,143355.8810221354
851,536.3424,17.52,0.0,3,115808.9728190104
852,537.3947,19.58,2.1,3,183878.46480305988
853,537.5452,19.38,2.304,2,2464111.6708984375
854,537.5452,19.54,1.186,3,3369656.694010417
855,537.5452,19.66,0.913,1,748866.0576171875
856,538.5351,19.39,2.399,2,875122.431640625
857,538.5351,19.54,2.156,1,1597266.6783854167
858,538.5351,19.65,2.228,1,1637016.4939778643
859,539.3328,12.01,2.253,3,233741.38053385416
860,539.5269,18.09,2.607,3,278652.5247395833
861,539.5269,18.23,1.097,3,342173.1343587239
862,539.5485,19.38,2.044,1,169362.51509602863
863,540.326,12.9,2.887,3,294973.87516276044
864,540.326,13.01,1.144,1,301544.2271321615
865,540.4557,15.73,1.036,3,109303.08154296874
866,543.5777,5.35,118.419,3,32513889.11971028
867,543.7734,5.35,0.0,2,1729018.1979166665
868,544.5787,5.35,115.112,1,12397518.864908854
869,545.5817,5.35,0.0,1,2659434.229614258
870,546.5646,5.32,10.404,1,1518696.3646240234
871,546.5646,5.52,0.0,3,1537555.716796875
872,547.3741,16.41,2.196,2,244938.05419921872
873,547.3741,17.07,5.825,3,3197471.2897135415
874,547.3741,17.23,3.27,2,3961820.055989582
875,547.3741,17.39,1.943,2,4254363.722005208
876,547.3741,17.51,1.564,3,4427372.619954427
877,547.5712,5.32,1.177,2,315022.6326904297
878,548.3602,17.08,0.961,2,536205.6888020833
879,549.3701,17.06,2.254,2,149588.0772705078
880,550.6241,18.49,3.895,2,531602.6526692708
881,550.6241,18.62,0.0,3,612426.2039388021
882,551.3955,16.92,1.712,2,361955.0078125
883,551.5058,20.49,1.797,1,175247.72143554688
884,551.6381,18.48,0.0,3,212507.02600097656
885,553.384,18.12,4.496,3,809172.3160807291
886,553.384,18.25,2.341,1,1089394.2967936196
887,555.3353,16.05,1.382,3,207243.4152018229
888,556.4026,18.09,0.0,2,131288.19702148438
889,556.4471,14.54,0.978,2,189258.1217447917
890,559.3929,15.95,2.075,1,274558.7649332682
891,559.3929,16.08,0.0,1,349482.4641927083
892,559.5271,19.38,2.025,2,1125499.6248372395
893,559.5271,19.5,1.392,1,1330010.7506510417
894,559.5271,19.63,0.824,1,659261.0169270833
895,559.5271,19.76,0.746,1,146573.54154459634
896,559.5719,5.33,0.0,2,3796497.3720703125
897,560.5127,19.37,1.667,2,403107.361328125
898,560.5127,19.56,0.722,2,282339.5703125
899,560.58,5.33,0.0,3,1378289.8631998696
900,561.5899,5.33,0.0,1,266147.7623697916
901,564.3597,4.87,6.216,3,470932.69026692706
902,564.4274,18.1,3.53,3,470757.2024739583
903,564.4274,18.24,0.945,3,560399.2040201824
904,565.5574,20.62,0.856,3,442500.47656249994
905,565.5574,20.75,0.946,2,282584.6085611979
906,565.5574,20.88,0.547,2,174035.32963053384
907,566.5763,20.31,3.203,1,1604025.9251302083
908,566.5763,20.43,2.269,1,2056380.9425455728
909,566.5763,20.54,2.115,1,2471740.792317708
910,566.5763,20.68,1.96,2,2510752.647379557
911,566.5763,20.8,0.0,2,2519220.577473958
912,567.5516,18.67,5.883,3,1199416.5221761065
913,567.5516,18.8,0.0,3,1402616.3279622395
914,567.5743,20.3,2.714,3,379265.11718750006
915,568.5514,18.71,0.678,2,177913.29541015625
916,570.4649,14.63,1.062,1,253497.12064615887
917,570.4649,15.14,0.0,2,421345.7068684895
918,573.4619,19.58,2.058,2,675050.680094401
919,573.4619,19.7,1.761,3,998071.7291666666
920,573.4619,19.86,0.912,3,150500.2060546875
921,574.4721,19.56,2.05,3,277640.2825520833
922,574.4721,19.69,1.328,1,294464.0595703125
923,581.3374,12.9,2.166,2,667285.1302083333
924,581.3374,13.02,1.729,3,1065696.9905598958
925,581.3374,13.18,1.005,1,145705.31815592447
926,582.3381,12.9,2.388,2,217608.18037923175
927,586.546,20.52,0.0,3,311754.08211263025
928,586.546,20.64,0.0,2,318727.3336588541
929,587.4382,18.39,0.0,1,113774.30175781247
930,587.5557,20.32,3.092,2,3289925.7158203125
931,587.5557,20.44,2.007,1,4092123.911783854
932,587.5557,20.58,2.707,3,4840436.011474609
933,587.5557,20.7,2.084,2,4851361.798502604
934,587.5557,20.84,0.0,3,4970004.413655599
935,588.5436,20.31,2.116,1,966257.7614339192
936,588.5436,20.43,2.144,2,1495283.845662435
937,588.5436,20.57,2.063,1,1837427.7749023435
938,588.5436,20.69,0.0,3,1848807.2327473955
939,589.4624,18.12,6.044,3,4129076.0260416665
940,589.4624,18.28,4.467,3,5039836.698567708
941,589.4624,18.47,1.602,3,5402216.715006511
942,589.5567,20.28,1.436,3,177431.2288411458
943,590.4299,14.33,2.233,1,267004.6501464844
944,590.4299,14.46,1.156,3,295197.74397786456
945,591.4226,18.2,1.246,3,228436.60937499997
946,591.4226,18.33,0.91,2,173393.16861979166
947,591.4936,20.51,1.946,1,354805.8821614583
948,591.4936,20.63,0.0,1,442285.84895833326
949,593.4131,15.02,4.307,1,685354.416422526
950,593.4131,15.14,1.695,2,808971.8346354165
951,593.4131,15.37,0.0,1,117399.28686523436
952,593.5793,18.99,0.0,1,126922.40901692706
953,593.603,17.82,2.234,3,1115326.0817464192
954,593.603,17.95,1.856,1,1458441.6562093096
955,593.603,18.07,1.676,2,1659968.5593261719
956,593.603,18.2,1.207,3,1788359.9322916665
957,593.603,18.36,0.92,3,103607.10864257812
958,594.6011,17.75,1.627,2,527426.9641927084
959,595.577,16.88,0.623,2,111656.60323079425
960,595.577,19.0,0.925,2,281378.55745442706
961,595.6009,17.76,0.897,2,368176.68359375006
962,595.6009,17.93,0.906,2,178613.6266276042
963,595.6009,19.39,1.397,2,4099134.604166666
964,597.5576,5.32,0.0,3,262259.378133138
965,597.6054,19.39,1.362,1,355014.0007324219
966,597.6054,19.64,1.067,3,147843.8037109375
967,603.5148,20.29,1.375,3,143508.16451009113
968,605.4491,18.09,5.215,2,1016448.4100748698
969,605.4491,18.23,2.662,3,1266042.758138021
970,605.4491,18.35,0.0,1,1276877.987467448
971,605.5944,5.33,0.0,3,174379.94995117188
972,606.467,18.09,0.0,1,362104.12101236975
973,606.467,18.23,0.0,1,368121.43636067706
974,607.3896,19.26,0.0,2,142467.0755208333
975,608.3865,4.98,0.0,1,308699.41886393225
976,609.6044,19.8,0.0,2,134422.05053710938
977,614.4762,14.68,1.089,1,185294.7941080729
978,614.4762,15.17,0.0,3,268203.298828125
979,614.5745,18.14,2.103,1,381928.1084798177
980,615.5832,17.76,1.999,3,1148741.2229817708
981,615.5832,17.91,1.827,1,796514.1553955078
982,615.5832,18.02,1.618,2,1281884.4373372395
983,615.5832,18.15,2.023,2,1271352.197265625
984,615.5832,18.29,1.299,1,1281884.4373372395
985,616.4702,11.5,1.226,2,179059.70682779944
986,616.5936,17.83,1.028,1,100110.64794921875
987,617.4327,14.49,0.0,1,141043.93619791666
988,619.5355,18.12,1.244,2,354957.59541829425
989,621.5957,19.78,1.441,1,287003.34765625
990,625.3864,18.39,2.09,2,323095.31233723956
991,625.6366,20.31,2.888,3,1704873.763671875
992,625.6366,20.44,2.193,3,2213396.3330078125
993,625.6366,20.56,1.202,3,2443961.3808593745
994,626.6384,20.29,1.666,2,191364.87906901044
995,634.457,14.33,0.0,3,217094.87434895834
996,638.6071,18.34,2.431,3,187950.26163736978
997,642.3988,18.4,0.0,2,300410.486328125
998,644.4835,18.39,4.047,2,605176.524251302
999,644.4835,18.53,1.588,2,782974.2687174479
1000,645.3605,17.71,0.0,2,430796.8085530599
1001,645.4896,18.39,3.881,1,264160.5954589844
1002,647.4549,18.7,1.03,2,348896.65218098956
1003,651.6639,17.78,1.14,3,2525860.7109374995
1004,652.4203,5.09,0.0,2,218258.41145833334
1005,653.6479,17.74,1.489,3,461519.2474772135
1006,653.6479,17.86,1.923,1,433948.6599934895
1007,653.6479,17.98,0.992,3,461519.2474772135
1008,658.5028,15.17,0.0,1,145994.34342447916
1009,664.6686,19.27,0.0,2,1400738.9501953125
1010,665.44,18.36,1.635,1,349118.1966145833
1011,665.6796,19.27,2.283,3,280448.1847330729
1012,666.4523,18.36,1.382,3,156403.3439127604
1013,666.4523,18.48,0.981,2,178453.71028645834
1014,667.5995,19.84,0.392,3,151084.9326171875
1015,668.2942,18.29,0.0,2,222728.4609375
1016,670.4629,17.8,10.428,3,711789.4204101562
1017,671.4828,17.79,4.091,2,266079.8264973958
1018,671.5365,19.89,1.033,3,504430.7506510416
1019,674.4977,12.26,1.223,2,169713.6949869792
1020,678.4753,14.38,0.0,3,146755.15580240884
1021,682.4765,19.27,1.015,2,890978.3092447916
1022,682.4765,19.4,0.316,3,2708323.112141927
1023,682.4765,19.53,0.203,1,2764997.7607421875
1024,682.4765,19.64,0.089,2,3028528.3686523438
1025,682.4765,19.76,0.051,2,3089031.9514973955
1026,683.4326,18.39,2.697,1,1547301.224934896
1027,683.4326,18.53,2.832,3,1913897.0813802083
1028,683.4326,18.65,0.0,1,2013198.6306559243
1029,683.4872,19.27,2.366,3,345825.1110026041
1030,683.4872,19.4,1.303,3,465473.2713623047
1031,683.5419,15.6,5.16,1,459660.17179361975
1032,684.4448,18.39,3.23,2,731264.4384765624
1033,684.4448,18.53,2.062,3,792956.9889729817
1034,684.5543,15.59,0.0,1,163521.56599934894
1035,685.5682,15.59,0.0,3,629172.4552815756
1036,686.5835,15.59,0.0,1,2964498.1287434893
1037,687.4354,19.24,2.281,2,2151887.58992513
1038,687.4354,19.37,2.327,2,2204798.984375
1039,687.4354,19.49,2.128,3,2273907.166585286
1040,687.4354,19.61,2.034,1,2462254.63289388
1041,687.4354,19.73,1.255,2,2623268.930338541
1042,687.4629,19.89,0.909,3,185027.81787109375
1043,687.4629,20.05,0.805,3,210828.85807291663
1044,687.5729,15.59,0.0,3,1137615.647298177
1045,688.4536,19.24,0.0,3,136788.6819661458
1046,688.4811,18.18,0.0,1,322053.0940348307
1047,688.5913,15.59,2.365,3,198165.35514322916
1048,690.522,15.59,0.0,1,363634.1469726562
1049,692.5412,15.6,7.219,2,675069.5374348958
1050,692.5966,20.7,0.0,3,643702.020345052
1051,693.5392,15.6,0.0,1,134565.70703125
1052,693.5946,20.76,0.0,2,286105.9191894531
1053,694.6219,18.75,0.931,3,1644027.6194661455
1054,694.6219,18.9,2.021,3,1427986.4609375
1055,694.6219,19.01,2.068,1,1310662.0045572915
1056,694.6219,19.13,2.313,2,1418612.930460612
1057,694.6219,19.25,1.562,1,1644027.6194661455
1058,695.6229,18.83,0.859,3,639091.0006510415
1059,696.4302,5.2,0.0,3,132148.39534505206
1060,698.4947,18.31,0.0,1,440027.5517171224
1061,699.5012,18.3,0.0,3,178642.1643880208
1062,699.5852,18.87,0.866,3,232567.8953450521
1063,701.4064,19.24,2.144,1,580919.514485677
1064,701.4345,18.59,1.054,2,206836.83662923175
1065,708.5122,19.27,2.199,1,1308796.7304687498
1066,708.5122,19.39,3.149,3,2040561.9111328123
1067,708.5122,19.52,2.409,1,2050616.2858072915
1068,708.5122,19.64,1.67,2,2256093.521891276
1069,708.6256,19.99,1.008,3,1305604.4134114583
1070,709.5048,19.32,0.843,2,368625.6975911459
1071,709.5048,19.46,0.913,2,150296.02604166666
1072,709.6183,19.84,1.293,2,994743.9485677083
1073,709.6183,19.98,2.985,3,968965.2897949219
1074,709.6183,20.17,2.187,3,984265.4028320311
1075,709.6183,20.29,1.062,2,994743.9485677083
1076,711.4941,17.58,5.311,1,606053.6440429688
1077,711.4941,17.8,13.394,1,4460537.084635416
1078,711.4941,17.94,4.371,1,4802378.101277669
1079,712.4909,17.58,3.762,3,228805.15323893228
1080,712.4909,17.81,12.84,3,2041902.368815104
1081,712.4909,17.94,0.0,3,2195481.9892578125
1082,717.5245,15.6,0.0,2,144147.75146484375
1083,717.5532,5.35,0.0,1,140621.64811197916
1084,721.727,19.27,2.536,1,10919164.61393229
1085,721.727,19.48,1.299,2,12845270.614583332
1086,722.7381,19.27,1.906,3,3805737.091145834
1087,723.8664,19.31,0.869,1,172022.6300455729
1088,725.5187,19.26,2.221,2,405513.71561686194
1089,725.5187,19.41,1.411,1,529244.1736653645
1090,726.5932,15.59,24.21,2,4652556.878987629
1091,726.5932,15.79,2.454,3,4836232.660644531
1092,726.5932,15.93,0.0,3,4850039.6891276045
1093,727.6111,15.39,0.0,2,628211.6138102213
1094,727.6111,15.59,21.605,3,20829738.622395836
1095,727.6111,15.83,0.0,3,21887877.700805664
1096,728.6013,15.39,0.0,3,251401.83561197913
1097,728.6013,15.6,24.045,3,8930948.04659017
1098,728.6013,15.78,0.0,2,9371883.772257488
1099,730.615,15.6,4.275,3,333447.9475097656
1100,733.6313,20.62,1.221,3,3212034.5081380205
1101,734.6297,20.68,0.0,3,1636379.5632324219
1102,735.6295,18.66,1.013,1,4723953.615722655
1103,735.6295,19.29,0.536,2,1363701.240234375
1104,735.6295,20.05,0.903,1,122675.19873046875
1105,735.6295,20.65,1.076,2,660343.9873046874
1106,736.5422,19.26,2.067,2,597057.4086914062
1107,736.5422,19.37,2.426,3,885851.1424967446
1108,736.5422,19.5,1.725,3,893617.730957031
1109,736.6306,18.68,0.174,1,617573.4996744791
