,m/z,rt,sn,score,peak area
555,398.337,14.26,2.035,2,1732756.9686686196
556,398.337,14.39,1.888,1,1920851.2460530598
557,398.337,14.51,1.287,1,1953877.0437825522
558,398.4008,17.2,0.0,1,132303.9306640625
559,399.3421,14.02,0.869,1,366617.119140625
560,399.358,15.42,0.859,3,178303.99593098956
561,399.374,15.21,3.175,3,809622.1627604165
562,399.374,15.34,1.765,2,849312.5311686198
563,400.3657,15.2,2.411,3,211714.44091796875
564,401.2153,11.61,1.792,2,1382256.2335611978
565,401.2153,11.74,3.014,2,1057629.6483154297
566,401.2153,11.87,1.744,3,1382256.2335611978
567,401.2153,11.99,1.219,1,1440591.1166992185
568,401.3437,16.51,0.0,2,180757.4583333333
569,402.2116,11.71,2.025,3,186598.48697916663
570,402.3403,16.51,2.371,1,721739.9122314453
571,402.3403,16.64,2.137,2,989746.5735677084
572,402.3403,16.75,1.059,1,1082674.3358561196
573,403.3393,16.51,0.0,1,170816.36283365884
574,404.3732,17.27,0.0,1,241482.77762858072
575,404.9883,0.63,0.0,2,205918.7659505208
576,405.2475,9.53,1.927,2,176340.10441080728
577,407.2299,16.56,2.237,1,148664.13077799478
578,407.2951,16.5,2.038,3,279657.88728841144
579,407.2951,16.62,0.0,2,302904.5009765625
580,407.344,13.95,0.0,3,123885.90279134113
581,408.3064,16.12,1.901,3,117639.47595214844
582,408.3064,16.32,0.0,2,130192.05716959634
583,408.3718,15.62,0.0,2,212648.32600911456
584,410.353,14.01,2.405,1,222149.12939453122
585,410.3694,14.86,0.0,1,203401.37756347656
586,411.3061,13.06,0.0,2,138976.32515462238
587,413.2686,16.76,2.374,2,347617.9388020833
588,413.2686,16.9,1.329,2,308773.7470296224
589,414.3279,11.74,1.842,1,233234.3505859375
590,414.3279,11.88,1.101,2,709981.1153971354
591,414.3279,12.01,2.216,1,459403.2951660156
592,414.3279,12.13,1.05,1,709981.1153971354
593,414.3279,14.14,1.285,1,166028.88069661456
594,415.2072,10.14,5.846,3,1293380.57421875
595,415.2072,10.27,1.252,2,1392772.0625813804
596,415.2736,11.69,2.735,2,943022.498046875
597,415.2736,11.8,2.307,3,980578.8533528645
598,416.1882,10.5,0.92,1,471766.03515625
599,416.1882,10.63,0.155,1,615983.1870524088
600,416.2215,10.14,3.709,2,287077.8069661458
601,416.3547,12.23,1.057,3,248058.66601562497
602,417.1882,10.48,0.0,1,222903.5804036458
603,417.1882,11.08,0.0,3,187010.1136067708
604,417.2884,16.73,5.803,1,862806.4654947915
605,417.2884,16.86,0.0,2,1079517.765625
606,418.291,16.73,0.0,3,174147.97652180988
607,419.2793,12.5,0.0,2,158976.37329101562
608,420.3204,17.22,0.0,3,979886.5315348306
609,420.3204,17.34,2.461,3,894310.5357259114
610,420.3204,17.52,0.0,3,979886.5315348306
611,420.3541,16.51,0.0,3,142167.84436035156
612,420.9766,0.63,4.924,1,449578.0746663412
613,420.9766,0.75,0.0,2,496003.1217447917
614,424.3579,14.44,0.0,2,286917.6263020833
615,424.3579,14.69,1.163,1,252560.44372558594
616,425.3095,16.53,2.471,1,187764.2853597005
617,427.4071,16.25,2.365,2,262307.2007242838
618,429.2575,15.58,1.472,1,153592.60575358072
619,429.2918,12.25,1.023,3,4123666.583984375
620,429.2918,12.51,5.23,1,3480897.241414388
621,429.2918,12.74,1.947,1,3899385.873494466
622,429.2918,12.85,2.102,3,4060453.9425455728
623,429.2918,12.97,1.744,1,4123666.583984375
624,430.2889,12.51,3.41,3,732813.2220458984
625,430.2889,12.65,2.697,3,793595.2350260417
626,430.375,16.81,2.068,1,291154.6988932292
627,430.375,16.94,1.289,2,399825.8036295573
628,431.2883,12.49,1.024,2,150233.7902018229
629,432.2382,10.15,8.489,3,2225056.508463542
630,432.2382,10.3,2.036,3,2400132.3955891924
631,432.2382,10.43,0.0,1,2686569.038411458
632,432.2728,4.45,0.751,3,442133.3883463541
633,433.2421,10.15,5.514,2,557505.3230387369
634,433.2421,10.26,0.0,1,584483.5655924479
635,433.2768,4.43,0.0,1,186957.86519368488
636,433.3288,17.44,1.086,2,1232501.7166341145
637,433.3288,17.56,2.167,2,1051538.2138671875
638,433.3288,17.68,2.159,1,1108617.379313151
639,433.3288,17.8,1.648,3,1232501.7166341145
640,434.3352,17.53,1.142,2,226980.71248372394
641,435.2744,15.34,1.039,3,153298.2120768229
642,435.2744,15.56,1.73,2,638229.8517252605
643,435.2744,15.7,0.0,2,808481.5068359374
644,435.2744,15.82,0.0,2,810267.9048665364
645,435.2918,14.22,0.0,1,146721.03515625
646,435.2918,15.21,0.685,2,104084.09244791666
647,435.3789,15.04,1.07,2,219191.9656575521
648,437.1938,10.13,0.0,2,225745.79235839844
649,438.3846,14.49,0.897,1,596776.2341308594
650,438.3846,15.09,2.154,2,580307.7739257812
651,438.3846,15.26,1.473,3,802423.7207438152
652,441.3051,17.23,1.088,3,863326.8305664062
653,441.3051,17.34,1.828,1,777909.174641927
654,441.3051,17.51,1.581,1,790488.6130777994
655,441.3051,17.63,1.256,1,863326.8305664062
656,444.3161,13.25,4.865,3,857147.3765055337
657,444.3161,13.45,1.472,3,869212.6097412108
658,444.3872,16.12,14.228,1,7979812.518229165
659,444.3872,16.52,0.487,1,461211.5929361979
660,444.3872,16.7,0.804,2,146414.2718098958
661,444.3872,16.82,0.613,3,270308.1774088541
662,444.3872,17.07,0.821,3,175303.6306966146
663,445.3125,13.25,1.602,2,183484.04475911456
664,445.3125,13.37,0.0,1,224900.64135742188
665,445.3837,16.12,3.888,1,978285.0208740234
666,445.3837,16.32,2.616,2,1884710.014038086
667,445.3837,16.44,2.247,3,2158276.350911458
668,446.3825,16.12,0.0,2,123853.81351725261
669,446.3825,16.3,1.582,1,104963.9708658854
670,447.3477,17.73,1.939,3,1769651.482788086
671,447.3477,17.85,2.518,2,1418411.0770670571
672,447.3477,17.98,2.656,2,1541385.148763021
673,447.3477,18.1,1.79,1,1769651.482788086
674,448.3508,17.78,1.199,2,392833.8133138021
675,449.3383,16.76,4.012,2,4794415.882364908
676,449.3383,16.89,3.565,2,6543156.456095378
677,449.3383,17.02,2.087,2,6563534.742513021
678,449.3383,17.16,2.059,3,7166112.2867838545
679,449.3383,17.27,1.418,3,7923459.628417968
680,450.3459,16.76,3.247,1,1284811.4168701172
681,450.3459,16.89,3.211,1,1836066.6698811846
682,450.3459,17.01,2.361,3,1879047.558268229
683,450.3459,17.16,1.104,2,1925769.8596598306
684,453.3642,16.73,11.567,2,9120456.825195312
685,453.3642,16.89,11.895,2,10108065.916341146
686,454.3627,16.73,11.941,3,2603332.75390625
687,454.3627,16.89,2.537,2,2903415.5493164062
688,454.3627,17.04,0.0,3,2930054.8706054688
689,455.3452,14.14,1.181,2,123893.15999348958
690,457.2067,7.83,0.0,1,118986.06396484375
691,457.2982,16.52,1.075,1,138239.3994140625
692,457.3165,13.91,1.919,2,907390.1790364584
693,457.3165,14.04,3.145,2,1409670.7249348958
694,458.3237,13.92,1.791,3,249081.31091308594
695,458.3237,14.05,0.0,1,345930.35233561194
696,458.342,14.16,0.882,2,426373.1595865886
697,460.2158,16.94,0.0,2,171546.5472005208
698,463.3003,16.35,0.0,1,115221.84057617186
699,463.3003,16.5,2.722,3,634170.971842448
700,463.3003,16.66,0.0,1,830647.3356119791
701,463.3559,16.97,0.0,3,190919.09244791663
702,465.2874,16.59,0.0,1,171203.76627604166
703,468.3871,14.51,0.0,3,284071.86962890625
704,468.3871,14.77,0.0,3,185562.84065755206
705,469.3248,17.84,1.595,1,411456.38972981763
706,472.4137,15.0,0.0,1,154152.1982421875
707,473.2648,10.14,9.334,1,21833796.931722004
708,473.2648,10.43,3.242,3,25026235.514892578
709,473.2648,10.6,2.331,2,25365155.523356117
710,473.2648,10.81,6.046,2,26276580.97188314
711,475.2756,10.15,4.525,2,988353.9787190754
712,475.2756,10.27,2.019,3,1152500.6803792317
713,475.2756,10.41,0.946,3,1174341.1855061848
714,475.2946,15.01,3.554,2,1879081.6289062498
715,475.2946,15.19,2.354,2,2672923.2989908857
716,475.2946,15.31,2.368,2,2729807.0131835938
717,476.3033,4.6,0.0,2,800449.3035074869
718,476.3033,15.01,3.328,1,545646.7848307291
719,476.3033,15.14,1.688,3,692732.7158203125
720,477.3141,4.59,0.0,3,152819.6202799479
721,477.3714,17.3,2.823,3,5682049.002726236
722,477.3714,17.62,2.335,2,6436133.046101888
723,477.3714,17.75,1.8,2,6762648.2327473955
724,477.3714,17.87,1.783,3,7177407.936971028
725,477.3714,17.99,1.626,2,7389348.630859375
726,478.3653,17.2,0.0,3,546226.1952718098
727,478.3845,17.37,1.562,3,823497.7506510416
728,479.3805,17.3,1.018,2,262840.4632161458
729,482.4005,14.56,1.257,2,470281.8546142578
730,482.4005,15.09,1.856,3,619757.1999918619
731,482.4005,15.21,2.701,1,574298.2253824868
732,482.4005,15.33,0.0,2,779707.2708333333
733,483.4629,17.05,0.0,2,134223.53580729166
734,485.4394,17.91,0.0,1,100765.55126953124
735,487.3655,16.06,0.0,2,145012.74479166666
736,489.3188,17.07,3.214,3,586655.5677083331
737,489.3188,17.19,0.0,1,857033.1065673828
738,490.318,17.06,2.66,3,172155.4650065104
739,491.3783,17.53,2.541,3,1951152.4849446611
740,491.3783,17.75,2.309,3,2066231.3638509111
741,491.3783,17.89,1.229,3,2178641.4497477207
742,492.3226,15.02,8.975,3,4838871.255859375
743,492.3226,15.18,2.128,2,5257731.206380208
744,492.3226,15.29,2.708,1,5448784.897460937
745,492.3226,15.41,1.754,3,5809040.768880208
746,492.3226,16.03,0.0,3,259541.01892089844
747,492.3817,17.46,0.953,3,662452.7130940754
748,492.3817,17.57,1.902,1,602535.4430338541
749,492.3817,17.7,1.873,3,662452.7130940754
750,493.3279,15.02,3.221,2,1087996.7858072915
751,493.3279,15.17,2.199,2,1629645.4044596353
752,493.4069,17.69,3.828,3,261179.91569010413
753,494.3156,17.51,2.746,3,174934.7784830729
754,494.3353,15.02,0.0,2,183053.29280598956
755,496.4159,15.66,0.0,2,248039.93501790366
756,498.2659,10.14,2.18,1,361052.50101725257
757,498.2659,10.27,1.161,1,444841.067220052
758,498.2859,15.01,0.0,1,124346.0126953125
759,498.3058,12.01,1.843,2,126615.1406656901
760,499.2634,10.15,2.714,1,1706326.5774739583
761,499.2634,10.27,2.322,3,2342808.4377441406
762,499.2634,10.4,2.412,2,2745641.4849446616
763,500.2629,10.15,2.307,3,445592.96875
764,500.2629,10.27,1.691,1,597467.2620442708
765,502.3684,14.22,0.0,2,462224.92952473956
766,502.3684,14.35,1.936,3,444528.1184895833
767,502.9716,0.64,0.0,1,322635.5828857422
768,505.3916,17.86,1.161,2,1429510.0852864585
769,506.3427,17.07,0.0,1,347881.40836588544
770,506.4034,17.77,0.0,2,844102.0338134764
771,506.4034,17.9,3.003,1,821021.6678059895
772,506.4034,18.03,0.0,1,844102.0338134764
773,509.512,18.65,1.609,1,173187.37943522134
774,510.3075,16.9,1.244,3,128737.56624348956
775,512.4142,14.5,0.0,1,258925.55224609378
776,512.4142,14.77,1.444,1,137960.7400716146
777,517.2742,10.12,2.191,2,224520.9754638672
778,519.2644,15.0,1.531,1,134506.16373697916
779,519.4098,17.38,10.002,3,778111.4376220703
780,519.4098,17.53,1.112,2,794667.2535807292
781,519.4098,18.03,0.0,1,147354.19083658856
782,519.5344,5.32,0.0,2,2050725.7677408853
783,520.3247,4.74,0.0,2,520891.58589680993
784,520.3247,4.86,0.0,2,525256.8177083334
785,520.4288,17.37,2.526,2,190780.8115234375
786,520.5329,5.32,0.0,1,686780.6038411458
787,521.5332,5.32,0.0,1,713236.512532552
788,522.5355,5.32,0.0,3,210484.07666015625
789,522.5982,18.06,0.0,3,177988.2363688151
790,526.4376,14.57,0.712,3,294415.6888020833
791,526.4376,14.79,0.816,1,109009.14721679688
792,526.4376,15.14,2.448,1,575726.8618164062
793,526.4376,15.35,0.853,1,101243.4092610677
794,529.5633,5.33,0.0,2,470328.078938802
795,531.4094,18.12,7.721,3,1815704.5986328125
796,531.4094,18.25,3.11,3,2116946.031738281
797,531.4094,18.39,0.0,3,2160609.80489095
798,532.4093,18.12,6.643,2,590559.9547526041
799,532.4093,18.25,0.0,1,646594.1546223958
800,533.4112,18.12,2.026,1,142035.44563802084
801,534.3508,15.02,4.601,3,722436.687174479
802,534.3508,15.14,1.789,2,840015.3188476561
803,535.3563,15.01,0.0,3,118172.23042805989
804,535.3563,17.57,0.426,2,202568.0535888672
805,536.3422,17.52,0.0,2,114128.91682942708
806,537.3945,19.55,1.652,1,198978.6450195312
807,537.545,19.39,2.603,2,2644172.6087646475
808,537.545,19.53,1.74,3,4282770.571655273
809,538.5349,19.38,2.618,2,998460.6822509766
810,538.5349,19.5,1.81,2,1362582.3303629556
811,538.5349,19.61,2.209,2,1675374.9765625
812,539.3325,12.01,2.517,3,250754.16825358072
813,539.5267,18.1,3.34,1,336635.85314941406
814,539.5267,18.23,0.0,2,377391.6837565104
815,539.5483,19.38,0.0,1,174271.96956380206
816,540.3258,12.89,2.591,3,296970.68245442706
817,540.3258,13.02,1.134,2,312534.10803222656
818,543.5774,5.36,122.911,2,43301456.509765625
819,543.7732,5.36,0.0,3,2421932.114583333
820,544.5785,5.36,110.895,2,16694642.14485677
821,545.5815,5.35,0.0,2,3548610.109049479
822,546.3895,14.3,0.921,3,158342.3011067708
823,546.5644,5.38,0.945,2,1161843.3082682292
824,547.3739,16.41,2.064,3,231387.62341308594
825,547.3739,17.07,5.832,1,3308008.600260416
826,547.3739,17.23,2.906,1,4042138.630615235
827,547.3739,17.4,1.882,2,4441228.052205403
828,547.3739,17.52,1.765,3,4543671.4449869795
829,547.571,5.32,1.227,3,393409.39355468744
830,549.3699,17.07,0.0,1,155685.0276692708
831,550.6239,18.49,3.975,1,442156.1914469401
832,550.6239,18.62,0.0,1,525525.2760416666
833,551.4394,16.52,0.0,1,103980.36572265625
834,551.5056,20.51,0.0,1,114499.35249837239
835,551.6379,18.48,0.0,3,167007.94368489584
836,553.3838,18.12,6.028,1,1026774.02734375
837,553.3838,18.25,0.0,2,1262202.2143961587
838,554.403,18.12,3.127,1,267288.08837890625
839,555.3351,16.02,1.122,3,260063.3263346354
840,556.4469,14.55,0.0,2,204763.44140624997
841,559.3926,15.94,2.342,1,326989.9181315104
842,559.3926,16.08,1.133,2,345725.3326822916
843,559.5269,19.39,1.12,1,468111.771484375
844,559.5269,19.54,0.42,1,1382578.7070312498
845,559.5717,5.33,0.0,3,4401847.802327474
846,560.5125,19.39,2.088,2,436138.68143717444
847,560.5125,19.51,1.5,3,758976.3189697266
848,560.5798,5.32,0.0,1,1583505.2763671875
849,561.5897,5.33,0.0,1,297191.2762044271
850,564.3595,4.86,0.0,3,425706.4641927083
851,564.4272,18.1,4.852,1,524965.9104003906
852,564.4272,18.22,1.347,1,631327.1466471354
853,565.5572,20.4,0.586,3,1099492.109375
854,565.5572,20.66,0.894,2,356838.358235677
855,566.5761,20.32,4.35,2,1858546.9894205728
856,566.5761,20.45,2.218,1,2043311.3971354165
857,566.5761,20.59,0.0,3,2467726.6833089194
858,567.5514,18.67,5.21,3,1169479.2633463542
859,567.5514,18.8,2.456,3,1424775.9289550781
860,567.5514,18.92,0.0,2,1462274.6490885415
861,567.5741,20.31,2.244,3,279834.3411458333
862,567.5741,20.43,0.0,3,372615.2875976562
863,568.5512,18.71,0.718,2,178993.51892089844
864,568.5512,18.82,0.233,2,197594.28108723956
865,570.4647,14.62,1.16,1,318652.32861328125
866,570.4647,15.12,1.69,1,436695.71712239576
867,570.4647,15.26,2.498,2,408902.3965657552
868,573.4617,19.56,2.09,1,801430.1250406901
869,573.4617,19.69,1.814,2,1014433.8728434244
870,573.4617,19.81,0.994,3,1095031.9477132163
871,573.4617,19.92,0.821,2,214708.846883138
872,574.4718,19.57,2.41,1,300303.6419270833
873,581.3371,12.9,2.925,2,760396.6247151692
874,581.3371,13.01,1.744,2,1017581.1163736979
875,581.3371,13.13,0.0,1,1225804.5942382812
876,582.3379,12.9,2.718,2,225663.81575520834
877,586.5458,20.5,0.0,2,212376.14217122394
878,587.438,18.38,0.0,1,121182.9414469401
879,588.5434,20.32,2.605,2,1087483.186360677
880,588.5434,20.46,2.028,3,1600344.7159016926
881,588.5434,20.59,1.291,1,1745739.7112630208
882,588.5434,20.73,0.884,1,123361.646484375
883,589.4622,18.12,6.371,1,4877185.634114583
884,589.4622,18.26,4.981,3,5966249.2747802725
885,589.4622,18.44,1.689,1,6313957.477864583
886,589.4622,18.57,1.421,3,6393723.2490234375
887,589.5565,20.28,1.728,2,244389.10257975257
888,590.4297,14.32,2.113,1,306308.7106119791
889,590.4297,14.46,1.078,1,327229.76855468744
890,591.4224,18.2,1.265,2,484626.8587239583
891,591.4934,20.49,0.0,3,316809.77099609375
892,593.4129,15.02,4.7,2,717413.0387369792
893,593.4129,15.14,1.88,1,801770.1865234374
894,593.4129,15.37,0.0,1,122649.96529134113
895,593.5791,18.97,0.0,2,137859.91780598956
896,593.6028,17.8,2.231,3,1172862.9613037107
897,593.6028,17.94,2.123,2,1417724.9993082683
898,593.6028,18.08,1.797,1,1661405.1182454426
899,593.6028,18.2,1.23,1,1867850.3530680337
900,594.6009,17.74,1.405,1,529091.6531982422
901,595.6006,17.72,0.801,1,478265.6754557291
902,595.6006,19.4,1.098,2,3142577.200520833
903,595.6006,19.52,0.449,3,3127911.1197916665
904,595.6006,19.65,1.115,2,2197035.958333333
905,597.5574,5.31,2.177,2,286663.9656982422
906,597.5574,5.46,0.0,2,297383.50134277344
907,597.6052,19.41,0.901,2,383322.9117838542
908,597.6052,19.53,0.42,2,677909.57421875
909,603.5145,20.28,1.282,3,170524.41015625
910,605.4488,18.1,5.644,2,1188038.7962239583
911,605.4488,18.24,1.419,2,1360773.4855550127
912,605.5941,5.33,0.0,1,199883.6803385417
913,606.4668,18.09,4.532,3,393261.5110677084
914,606.4668,18.22,1.05,1,426400.584391276
915,607.3893,19.28,1.988,2,132892.546875
916,608.3862,4.97,0.0,1,284020.8204345703
917,609.6042,19.82,0.0,1,166792.8165690104
918,614.4759,14.66,1.095,1,226178.08300781247
919,614.4759,15.15,0.0,3,289039.6750488281
920,614.5742,18.15,1.659,2,225389.0496826172
921,615.583,17.75,0.0,3,1232316.055053711
922,615.583,17.89,1.863,1,759619.6698404946
923,615.583,18.01,0.0,3,1232316.055053711
924,616.47,11.5,0.0,2,195687.4607340495
925,616.5933,17.79,1.284,2,171609.37776692706
926,619.5352,18.14,1.353,2,213267.1940104167
927,621.5955,19.85,1.012,2,144059.46146647134
928,624.6362,20.32,2.51,3,8559104.748697918
929,625.3862,18.37,1.973,2,339917.4496663411
930,625.6364,20.32,2.393,3,1718441.6985677083
931,625.6364,20.44,1.377,2,2065016.8229166665
932,625.6364,20.58,0.508,2,334114.9991048177
933,625.6364,20.69,0.844,2,352437.8821614583
934,626.6382,20.31,1.937,1,194346.15726725262
935,634.4567,14.33,0.0,2,258973.35725911456
936,637.2799,16.68,0.0,3,188372.6720377604
937,642.3985,18.38,0.969,2,198227.2470703125
938,644.4832,18.39,4.687,1,646915.4205729166
939,644.4832,18.51,1.309,2,675333.3974609375
940,645.3603,17.68,0.0,3,448575.83650716144
941,645.4894,18.39,0.0,1,275069.19417317706
942,647.4546,18.75,2.049,3,421345.5432942708
943,647.4546,18.87,0.0,3,497019.957845052
944,648.4654,18.76,0.0,1,142897.56575520834
945,651.6637,17.77,1.23,2,3442308.2604166665
946,651.6637,18.08,0.861,2,527121.4516601562
947,652.42,5.09,0.0,2,195599.41552734372
948,653.6477,17.77,2.0,3,494045.01448567706
949,653.6477,17.89,1.844,3,516939.5919596354
950,658.5025,15.17,0.0,3,169803.8722330729
951,666.452,18.37,1.098,3,167913.2696940104
952,666.452,18.5,0.0,3,347290.8615315755
953,667.4658,19.26,1.474,1,101316.23010253906
954,668.2939,18.31,0.0,2,371146.06160481775
955,670.4627,17.8,4.74,3,468467.3841552734
956,671.4825,17.8,2.164,2,175174.65275065103
957,674.4974,12.27,0.0,2,170658.2928059896
958,675.6856,17.21,0.0,3,462721.89029947907
959,676.6863,17.21,0.0,2,213826.35725911456
960,678.4751,14.37,0.0,1,184086.68314615884
961,682.4762,19.28,1.046,3,2125495.856770833
962,682.4762,19.42,0.289,3,2743810.5852864585
963,682.4762,19.54,0.195,3,2953100.6666666665
964,682.4762,19.66,0.074,1,3135110.251017252
965,683.4323,18.4,2.701,2,1599876.6510823567
966,683.4323,18.53,1.983,1,1873841.2432861328
967,683.4323,18.65,0.0,1,2047760.8694661455
968,683.487,19.26,2.241,1,341937.5867513021
969,683.487,19.38,1.74,2,462090.73787434894
970,683.5417,15.59,4.37,3,428304.9703776041
971,683.5417,15.7,0.0,1,456190.4905598958
972,684.4445,18.39,2.732,2,712700.6668701172
973,684.4445,18.56,0.0,1,851365.174967448
974,684.554,15.59,0.0,3,157702.9451904297
975,685.5679,15.59,0.0,2,608437.9840901693
976,686.5833,15.6,40.117,2,2853881.551717122
977,687.4352,19.26,3.471,3,2297814.1599934893
978,687.4352,19.5,2.221,3,2307592.859700521
979,687.4352,19.62,1.963,2,2560052.668619791
980,687.4352,19.74,2.087,1,3107065.887207031
981,687.5726,15.6,0.0,2,1098327.0494791667
982,688.4533,19.24,0.0,1,131410.09733072916
983,688.4808,18.19,5.791,3,674186.4700520833
984,688.591,15.59,2.434,3,197431.5677083333
985,689.5005,18.18,0.0,2,248777.19677734375
986,690.5217,15.6,0.0,3,352892.6842447916
987,692.5409,15.6,7.959,2,644035.6407877605
988,693.5389,15.6,0.0,1,130132.6183268229
989,695.6226,18.85,0.0,1,718812.5677083333
990,695.6226,18.98,2.019,3,708076.7283528645
991,695.6226,19.12,0.0,2,718812.5677083333
992,696.43,5.19,0.0,3,121557.96842447916
993,698.4665,15.75,3.502,2,253887.40877278644
994,698.4944,18.31,4.347,1,305704.47692871094
995,699.5009,18.31,0.0,1,124472.14029947916
996,699.5849,18.89,0.857,2,261636.15421549478
997,701.4061,19.24,0.0,2,592209.2456054689
998,701.4342,18.61,0.0,1,239168.39013671875
999,708.5119,19.28,2.238,3,1330866.9342447917
1000,708.5119,19.39,2.609,2,2043594.4306640625
1001,708.5119,19.51,2.36,3,2103052.8854166665
1002,708.5119,19.64,1.835,1,2305360.5248616533
1003,709.5045,19.26,1.65,2,538153.2473958334
1004,709.5045,19.39,0.81,2,217156.2747395833
1005,710.4701,18.18,2.645,1,197232.64811197916
1006,711.4939,17.59,0.0,2,447906.1842447917
1007,711.4939,17.8,13.075,2,3481466.3765055337
1008,711.4939,17.94,0.0,2,3751405.384765625
1009,712.4906,17.58,3.186,1,166522.32950846353
1010,712.4906,17.8,13.317,2,1594367.8896484375
1011,712.4906,17.94,0.0,3,1705011.994140625
1012,717.4955,15.73,0.0,1,167607.20735677084
1013,717.5529,5.34,0.0,3,191377.2054036458
1014,719.536,5.34,0.0,3,116373.22037760416
1015,721.7267,19.28,2.466,3,10955384.369791666
1016,721.7267,19.5,0.0,3,13786393.581380207
1017,722.7378,19.26,2.22,1,4446395.432942707
1018,725.5184,19.26,2.088,2,414613.0849609375
1019,725.5184,19.38,1.443,1,510044.1988932291
1020,726.5929,15.6,5.376,3,3892809.96875
1021,726.5929,15.82,0.087,3,723293.6080322266
1022,727.6109,15.39,0.0,1,662153.7752278645
1023,727.6109,15.6,25.774,3,20264196.51953125
1024,727.6109,15.82,0.0,2,21322592.12695312
1025,728.6011,15.38,0.0,2,264804.158203125
1026,728.6011,15.6,25.427,1,8720821.284505207
1027,728.6011,15.82,0.0,3,9155111.750651043
1028,730.6147,15.59,0.0,1,324113.19413248694
1029,736.5419,19.27,2.082,3,585066.1048990884
1030,736.5419,19.41,0.0,1,908612.2622477212
1031,736.5419,19.54,0.0,2,913239.6520182291
1032,736.6303,18.78,0.402,3,376338.8385416666
1033,736.6303,18.93,1.043,3,1844481.4671223955
1034,736.6303,19.33,1.236,3,904761.9354248046
1035,737.5443,19.25,1.867,2,329241.2138264974
1036,737.6328,19.08,1.025,2,247908.61328125
1037,737.6328,19.2,0.761,2,253194.16540527344
1038,739.4939,19.61,0.0,1,104645.3369140625
1039,739.5235,18.09,0.0,2,222444.74308268225
1040,739.5235,18.31,12.508,3,1982423.2177734375
1041,739.5235,18.45,0.0,1,2179740.8190104165
1042,739.6122,16.53,3.825,2,411205.98828125
1043,740.5299,18.31,10.478,1,962378.208211263
1044,740.6188,16.53,2.516,3,177969.0341796875
1045,741.5377,18.3,0.0,1,204549.3797200521
1046,741.6267,16.53,0.0,1,241578.8565266927
1047,742.636,16.53,0.0,1,1083211.1486816406
1048,743.6466,16.53,0.0,1,455347.9595133463
1049,746.5375,18.17,0.0,1,135851.98404947916
1050,746.5972,16.53,0.0,1,295851.3479817708
1051,747.5834,16.53,0.0,2,1573719.4986979165
1052,748.6007,16.53,0.0,1,643551.4003906249
1053,749.6495,19.03,1.171,3,351588.1875
1054,752.5938,15.6,0.0,1,295184.0903320313
1055,753.5879,15.57,4.022,3,724154.1578776041
1056,753.5879,15.7,0.0,2,798769.9088541666
1057,757.6379,18.6,1.067,1,621110.5777994791
1058,757.6379,18.72,1.805,2,543881.01953125
1059,757.6379,18.84,1.477,2,621110.5777994791
1060,758.4869,16.19,4.187,3,309364.66719563794
1061,758.6386,18.66,1.181,2,191832.62027994788
1062,759.4887,16.19,0.0,3,116226.4552408854
1063,759.5191,15.6,2.484,3,230808.4235026042
1064,759.5191,19.25,0.0,3,119100.32120768228
1065,763.5705,18.96,0.812,3,197788.9052734375
1066,767.4285,19.24,1.756,1,1120304.1030680337
1067,767.4285,19.59,0.889,2,152933.17032877603
1068,767.4285,19.7,0.43,3,242114.73421223956
1069,768.4421,19.24,0.0,1,569228.5369466145
1070,769.5803,16.53,0.0,3,130117.07523600257
1071,771.6146,15.58,0.0,3,139904.7081705729
1072,782.6808,16.55,0.794,1,1095087.37109375
1073,783.6519,16.35,0.0,2,481138.85693359375
1074,783.6519,16.53,3.47,2,12125156.812500002
1075,784.53,13.98,0.0,1,305147.36246744794
1076,784.6556,16.52,53.968,2,6043198.688883463
1077,785.5349,13.98,0.0,2,108254.66048177084
1078,785.6605,16.53,18.956,2,1588662.9282226562
1079,786.6668,16.52,0.0,2,235934.4211425781
1080,799.5143,16.2,6.355,2,1692304.4427490234
1081,799.5143,16.33,2.52,2,1842326.7287190754
1082,799.5143,16.48,0.0,1,1903520.760904948
1083,800.5063,16.19,5.626,1,767014.0826822916
1084,800.5063,16.32,0.0,2,882202.3015950519
1085,809.6518,16.51,0.0,2,274234.1065266927
1086,815.6,16.53,0.0,1,153476.86466471353
1087,842.5925,13.97,0.0,3,155407.45263671875
1088,845.5298,16.37,0.0,2,119292.998046875
1089,857.313,12.71,5.189,3,562421.7542317709
1090,858.308,12.7,0.0,2,312812.7823893229
1091,934.6399,17.26,0.0,1,215922.63720703125
1092,935.6499,17.26,0.0,1,113558.35546875
1093,975.6662,17.26,5.599,1,453597.3028564453
1094,975.6662,17.39,0.0,1,475221.9384358723
1095,976.6423,17.59,4.723,3,504608.92272949213
1096,976.6423,17.72,1.314,3,578116.9385579426
1097,976.6814,17.26,0.0,3,254697.15787760416
1098,977.6585,17.59,0.0,1,332814.7395426432
1099,981.6162,17.6,3.88,2,281634.6870524088
1100,982.5983,17.59,0.0,1,153773.0509033203
1101,985.7081,18.85,1.043,2,261880.6640625
1102,997.5677,17.58,0.0,2,202461.48868815103
1103,998.5658,17.59,0.0,2,105599.47090657552
1104,1017.6788,17.6,5.449,1,1802268.9082031248
1105,1017.6788,17.74,0.0,1,2053284.1821695962
1106,1018.697,17.59,4.975,1,1160762.4850260415
1107,1019.6754,17.59,4.796,1,405511.76118977857
