,mz,a1,a2,integration,sn,hw,ab,label
954,142.16051430000002,-0.46479997199999995,0.049799997,16842526.8,1.931,39842,8.833,1
955,217.10656880000002,-0.07746666199999999,0.188133322,3310261.041,0.0,589768,0.44,1
956,217.10656880000002,-0.26559998399999996,0.005533333,3311881.704,0.0,24598,10.134,1
957,225.14566800000003,-0.011066666,0.088533328,133504.9565,0.925,71034,1.048,3
958,558.4300914,-0.044266664,0.42606664099999997,2076142.0219999999,2.229,36216,1.4340000000000002,1
959,558.4300914,-0.16599999,0.188133322,1798014.965,2.169,113478,0.6990000000000001,1
960,558.4300914,-0.28773331599999996,0.15493332399999998,2032206.936,2.987,63438,0.905,1
961,558.4300914,-0.42606664099999997,0.044266664,2076142.0219999999,1.548,25140,2.066,1
962,433.24115599999993,-0.016599998999999997,0.13833332499999998,150268.2128,0.9570000000000001,36854,0.94,3
963,433.24115599999993,-0.060866662999999994,0.182599989,643832.1056,2.545,90523,0.664,3
964,433.24115599999993,-0.193666655,0.11066666,727496.6868,2.142,42322,1.0270000000000001,3
965,165.0013774,-0.022133332,0.105133327,342975.6374,2.758,206056,0.569,1
966,165.0013774,-0.13833332499999998,0.033199997999999994,409983.3901,0.0,55432,1.391,1
967,423.2719926,-0.016599998999999997,0.15493332399999998,234377.3555,1.4480000000000002,46947,0.9390000000000001,1
968,383.20763480000005,-0.016599998999999997,0.14386665799999998,299115.1953,1.5830000000000002,82210,0.782,2
969,223.1284883,-0.049799997,0.14939999099999998,397088.4139,2.326,79796,0.6940000000000001,1
970,223.1284883,-0.16599999,0.082999995,447660.7653,0.0,37579,1.063,1
971,303.25730889999994,-0.005533333,0.14386665799999998,203552.083,1.3330000000000002,51105,0.987,1
972,430.37402149999997,-0.022133332,0.204733321,331260.5924,0.0,41142,0.866,2
973,498.2648279,-0.049799997,0.23793331899999998,540837.8865,2.696,50973,0.7090000000000001,1
974,242.28292119999998,-0.060866662999999994,0.07193332899999999,64925729.65,0.0,15719384,1.296,2
975,242.28292119999998,-0.011066666,0.470333305,377600405.3,1.0,28486364,0.316,2
976,405.24663260000005,-0.005533333,0.094066661,104665.508,0.9990000000000001,64322,0.9079999999999999,3
977,338.9658698,-0.060866662999999994,0.13833332499999998,762687.5028,0.0,182554,0.583,1
978,338.9658698,-0.011066666,0.088533328,128030.6951,1.7209999999999999,86863,0.8220000000000001,1
979,359.3217608,-0.027666665,0.542266634,10825482.83,0.0,31738,5.81,1
980,359.3217608,-0.210266654,0.14386665799999998,8606152.871,2.303,923223,0.41100000000000003,1
981,359.3217608,-0.326466647,0.082999995,9845894.654,2.653,526753,0.617,1
982,359.3217608,-0.45373330599999995,0.11619999299999999,10825482.83,0.0,89369,2.063,1
983,433.275816,-0.038733330999999996,0.13279999199999998,307562.8146,0.0,81827,0.7070000000000001,1
984,235.169548,-0.016599998999999997,0.099599994,136674.4608,1.11,62836,0.8909999999999999,2
985,279.1036755,-0.038733330999999996,0.171533323,464969.9353,2.335,79956,0.728,1
986,279.1036755,-0.171533323,0.082999995,519326.595,1.974,41763,1.062,1
987,544.5773237000001,-0.060866662999999994,0.199199988,8750787.328,0.0,1807085,0.396,1
988,726.5913202,-0.005533333,0.11619999299999999,565136.9928,0.745,400670,0.527,2
989,153.0485706,-0.038733330999999996,0.12173332599999999,511781.4701,2.404,174415,0.631,1
990,153.0485706,-0.16046665699999998,0.105133327,689169.7487,0.0,48758,1.109,1
991,799.5125754,-0.038733330999999996,0.16046665699999998,500419.4952,2.7030000000000003,98934,0.705,1
992,799.5125754,-0.16046665699999998,0.06639999599999999,538974.45,0.0,50629,1.145,1
993,399.3731302,-0.027666665,0.14939999099999998,344241.5215,1.618,76339,0.7959999999999999,1
994,1325.880631,-0.038733330999999996,0.127266659,349213.3727,2.164,106018,0.6609999999999999,1
995,1325.880631,-0.16046665699999998,0.060866662999999994,415682.7436,1.618,38451,1.2209999999999999,1
996,319.2774966,-0.022133332,0.099599994,127741.8349,1.251,55856,0.8540000000000001,2
997,533.3459938999999,-0.05533333,0.12173332599999999,503131.3872,2.195,128303,0.6920000000000001,3
998,533.3459938999999,-0.177066656,0.099599994,655066.1204,0.0,43435,1.09,3
999,533.3459938999999,-0.022133332,0.215799987,316703.416,0.0,37903,0.8170000000000001,3
1000,533.3459938999999,-0.011066666,0.26559998399999996,312626.6803,0.0,28527,0.792,3
1001,533.3459938999999,-0.005533333,0.215799987,233136.6184,1.168,26489,0.9940000000000001,3
1002,625.384821,-0.011066666,0.177066656,227551.8673,0.0,32116,1.1079999999999999,1
1003,309.29677569999996,-0.016599998999999997,0.16046665699999998,222306.0121,1.254,40663,0.965,2
1004,435.2734358,-0.033199997999999994,0.282199983,716205.4258,2.506,48927,0.8140000000000001,1
1005,435.2734358,-0.210266654,0.13279999199999998,747114.3172,0.0,38613,0.91,1
1006,338.2209794,-0.038733330999999996,0.127266659,208007.3182,1.7,55441,0.753,2
1007,376.2663744,-0.038733330999999996,0.14939999099999998,310417.7867,2.035,62941,0.7709999999999999,1
1008,376.2663744,-0.16046665699999998,0.05533333,339465.6317,0.0,34715,1.162,1
1009,432.2372216,-0.082999995,0.215799987,2563446.9930000002,3.77,272187,0.584,1
1010,432.2372216,-0.204733321,0.16046665699999998,2771569.4469999997,4.19,123319,0.932,1
1011,432.2372216,-0.32093331399999997,0.105133327,2866554.0330000003,3.647,44040,1.984,1
1012,566.5748218,-0.07193332899999999,0.204733321,782478.6813,2.057,79283,0.713,1
1013,566.5748218,-0.188133322,0.14386665799999998,880455.2865,1.835,48492,0.9109999999999999,1
1014,566.5748218,-0.304333315,0.127266659,1011146.594,1.722,23216,1.294,1
1015,768.4404367000001,-0.011066666,0.38179997699999996,655124.0832,0.0,19140,1.227,1
1016,402.2106682,-0.005533333,0.38733331,938095.9902,1.057,13486,2.494,1
1017,402.2106682,-0.12173332599999999,0.171533323,787689.3685,1.949,77215,0.6559999999999999,1
1018,402.2106682,-0.24346665199999998,0.13833332499999998,926375.4443,2.609,37490,0.938,1
1019,402.2106682,-0.38179997699999996,0.011066666,938095.9902,1.197,15280,2.201,1
1020,491.3771685,-0.016599998999999997,0.182599989,298553.6798,0.7340000000000001,29755,1.399,1
1021,331.2057841,-0.033199997999999994,0.304333315,623170.7829,1.5519999999999998,23054,1.3130000000000002,1
1022,331.2057841,-0.14939999099999998,0.16046665699999998,591658.4838,2.456,51133,0.667,1
1023,331.2057841,-0.282199983,0.05533333,623170.7829,1.589,23607,1.2819999999999998,1
1024,782.0844304,-0.016599998999999997,0.099599994,124231.4572,0.0,53792,0.946,2
1025,384.2974695,-0.027666665,0.46479997199999995,1699033.459,1.754,19017,2.0380000000000003,1
1026,384.2974695,-0.14939999099999998,0.204733321,1450571.89,2.241,89316,0.7170000000000001,1
1027,384.2974695,-0.27666664999999996,0.13279999199999998,1580004.0080000001,2.548,62349,0.836,1
1028,384.2974695,-0.39286664299999996,0.099599994,1699033.459,2.189,23732,1.633,1
1029,458.3409727,-0.011066666,0.16599999,211292.9312,1.2990000000000002,40491,0.9209999999999999,2
1030,376.1760831,-0.033199997999999994,0.12173332599999999,291491.6548,2.5860000000000003,92868,0.7240000000000001,1
1031,322.29279449999996,-0.011066666,0.16046665699999998,226777.3467,1.42,45600,0.935,1
1032,553.3825973999999,-0.049799997,0.14939999099999998,313161.7201,0.0,65836,0.6629999999999999,1
1033,377.21574239999995,-0.011066666,0.22686665299999997,304253.1418,1.107,34903,0.852,3
1034,217.0544705,-0.022133332,0.14386665799999998,205968.5993,1.615,50660,0.816,3
1035,415.2726791,-0.005533333,0.29879998199999996,457896.0099,1.081,18761,1.4580000000000002,2
1036,477.3130561000001,-0.016599998999999997,0.094066661,193641.2329,1.484,87358,1.001,1
1037,359.2067986,-0.005533333,0.14939999099999998,179765.5109,0.987,35683,1.161,3
1038,256.268319,-0.05533333,0.044266664,261331.8747,0.76,195553,0.745,3
1039,256.268319,-0.07193332899999999,0.022133332,369484.4076,1.114,254812,0.907,3
1040,256.268319,-0.049799997,0.210266654,643018.8747,2.525,73221,0.718,3
1041,256.268319,-0.177066656,0.12173332599999999,694376.2068,1.9709999999999999,44238,0.973,3
1042,256.268319,-0.304333315,0.005533333,707271.9074,1.135,21645,1.883,3
1043,279.15950069999997,-0.07746666199999999,0.376266644,7428344.857999999,2.3609999999999998,245588,0.813,1
1044,279.15950069999997,-0.254533318,0.16046665699999998,7003347.826,2.318,354351,0.635,1
1045,279.15950069999997,-0.409466642,0.12173332599999999,7970454.478999999,2.775,133121,1.1740000000000002,1
1046,279.15950069999997,-0.5311999679999999,0.07746666199999999,8252961.511,2.3280000000000003,48498,2.542,1
1047,279.15950069999997,-0.66399996,0.105133327,8492530.145,1.475,12099,6.566,1
1048,259.279021,-0.11619999299999999,0.16599999,1390417.3830000001,0.0,215077,0.449,2
1049,259.279021,-0.044266664,0.12173332599999999,323478.4672,0.0,103611,0.627,2
1050,301.2142437,-0.016599998999999997,0.22133332,311754.5101,0.0,31683,0.9620000000000001,2
1051,499.2623348,-0.082999995,0.16599999,2143212.33,2.141,287473,0.665,1
1052,499.2623348,-0.199199988,0.13833332499999998,2570362.367,2.759,136690,0.9129999999999999,1
1053,499.2623348,-0.32093331399999997,0.127266659,2797362.44,0.0,48758,1.58,1
1054,200.0225225,-0.033199997999999994,0.254533318,1167332.813,0.0,97931,0.797,1
1055,200.0225225,-0.049799997,0.14386665799999998,685323.9287,3.0,161011,0.628,1
1056,200.0225225,-0.193666655,0.088533328,813648.6353,2.102,41217,1.3719999999999999,1
1057,377.20065439999996,-0.011066666,0.099599994,124241.6083,0.0,60045,0.935,2
1058,443.30324249999995,-0.088533328,0.30986664799999997,1646589.801,4.7410000000000005,87517,0.6559999999999999,1
1059,443.30324249999995,-0.337533313,0.07746666199999999,1670052.34,2.148,30485,1.76,1
1060,441.3040733,-0.016599998999999997,0.127266659,145001.8998,1.104,42800,0.9059999999999999,3
1061,258.27498760000003,-0.005533333,0.15493332399999998,1012150.375,0.7490000000000001,465192,0.46799999999999997,3
1062,686.5817543,-0.05533333,0.22133332,4083901.0,0.0,604894,0.488,1
1063,655.0334136,-0.005533333,0.44266664,463874.7616,0.997,13488,0.9470000000000001,3
1064,655.0334136,-0.011066666,0.7414666219999999,834818.2842,1.032,8058,1.012,3
1065,1344.949654,-0.049799997,0.210266654,1240428.6570000001,4.442,182112,0.557,1
1066,1344.949654,-0.193666655,0.13279999199999998,1338650.13,0.0,59483,1.168,1
1067,255.01060049999998,-0.038733330999999996,0.14386665799999998,398817.9645,2.247,90506,0.731,1
1068,255.01060049999998,-0.15493332399999998,0.07193332899999999,453947.95700000005,1.922,45587,1.071,1
1069,355.27725449999997,-0.049799997,0.177066656,640924.9593,2.436,96731,0.7120000000000001,1
1070,355.27725449999997,-0.171533323,0.14386665799999998,761833.2456,0.0,46995,0.902,1
1071,184.0470879,-0.038733330999999996,0.05533333,338631.1211,2.085,389782,0.5429999999999999,2
1072,184.0470879,-0.171533323,0.06639999599999999,666504.4541,0.0,64888,1.004,2
1073,1222.965298,-0.05533333,0.14939999099999998,540765.3965,2.211,100699,0.7090000000000001,1
1074,1222.965298,-0.188133322,0.088533328,637860.8122,0.0,38332,1.203,1
1075,559.5256658,-0.07193332899999999,0.326466647,1799063.834,2.112,80243,0.782,1
1076,559.5256658,-0.193666655,0.23239998599999998,1870327.8569999998,2.458,68253,0.835,1
1077,559.5256658,-0.343066646,0.105133327,1919210.594,2.065,51209,1.032,1
1078,559.5256658,-0.470333305,0.12173332599999999,2123076.631,1.7009999999999998,16258,2.061,1
1079,315.99956160000005,-0.022133332,0.12173332599999999,324780.0868,2.571,118574,0.732,3
1080,315.99956160000005,-0.14386665799999998,0.022133332,349352.2242,0.0,43808,1.601,3
1081,378.3490661,-0.027666665,0.14939999099999998,314791.606,2.296,71474,0.777,1
1082,378.3490661,-0.14386665799999998,0.049799997,331293.2453,1.6909999999999998,44744,1.092,1
1083,423.2381329,-0.005533333,0.29879998199999996,429392.4948,1.013,26981,0.951,3
1084,423.2381329,-0.005533333,0.082999995,107299.1669,0.9279999999999999,84404,0.897,3
1085,443.3387074,-0.016599998999999997,0.24346665199999998,387140.9764,1.022,25190,1.2570000000000001,1
1086,409.2538626,-0.005533333,0.171533323,181681.7481,0.8959999999999999,32519,0.986,3
1087,409.2538626,-0.016599998999999997,0.35966664499999995,387450.7404,1.0270000000000001,17078,0.887,3
1088,409.2538626,-0.011066666,0.13833332499999998,142014.1286,0.9359999999999999,39884,0.883,3
1089,409.2538626,-0.005533333,0.12173332599999999,119100.9603,0.852,42036,0.968,3
1090,388.2528133,-0.05533333,0.204733321,1786260.13,9.94,239998,0.609,1
1091,388.2528133,-0.260066651,0.027666665,1817699.75,0.0,24347,4.99,1
1092,435.23861600000004,-0.011066666,0.32093331399999997,356196.4639,1.167,19708,0.907,3
1093,262.2096981,-0.005533333,0.29879998199999996,759676.641,1.085,18912,2.4,1
1094,262.2096981,-0.127266659,0.16046665699999998,741078.821,3.18,73124,0.677,1
1095,262.2096981,-0.254533318,0.049799997,759676.641,1.9580000000000002,34141,1.329,1
1096,588.5420566,-0.011066666,0.23793331899999998,999989.474,1.042,121761,0.733,2
1097,181.1258253,-0.016599998999999997,0.13279999199999998,201482.202,0.0,41390,1.207,1
1098,381.2201667,-0.022133332,0.48693330399999996,612518.0482,1.0090000000000001,12626,1.036,2
1099,173.07981840000002,-0.016599998999999997,0.088533328,136096.7799,0.0,78205,0.871,2
1100,741.5360416,-0.027666665,0.11066666,186488.2188,0.0,79430,0.679,2
1101,295.9593568,-0.016599998999999997,0.082999995,109611.8758,0.0,65176,0.938,2
1102,543.5762427999999,-0.05533333,0.210266654,22900661.81,171.27700000000002,4497745,0.39899999999999997,1
1103,395.22544619999996,-0.011066666,0.509066636,667620.3207,1.068,12686,1.0759999999999998,2
1104,404.987363,-0.022133332,0.11066666,386608.2703,2.957,202001,0.6,1
1105,267.27128089999997,-0.011066666,0.22686665299999997,638718.2902,2.171,51427,1.214,1
1106,267.27128089999997,-0.13279999199999998,0.099599994,635795.4109,2.7769999999999997,67351,0.9670000000000001,1
1107,354.26971860000003,-0.033199997999999994,0.13279999199999998,232556.6247,0.198,62461,0.748,1
1108,354.26971860000003,-0.082999995,0.13279999199999998,3898857.422,1.8969999999999998,727888,0.636,1
1109,354.26971860000003,-0.199199988,0.07193332899999999,4604647.408,1.932,375326,0.9229999999999999,1
1110,354.26971860000003,-0.326466647,0.11066666,5365728.489,4.637,69702,2.229,1
1111,382.3043491,-0.022133332,0.520133302,5150383.618,0.0,17450,5.553999999999999,1
1112,382.3043491,-0.204733321,0.16046665699999998,4200028.506,2.258,403952,0.431,1
1113,382.3043491,-0.326466647,0.210266654,5152354.746,0.0,185670,0.5329999999999999,1
1114,382.3043491,-0.5311999679999999,0.011066666,5150383.618,0.0,11212,8.644,1
1115,1326.8886630000002,-0.044266664,0.12173332599999999,324967.2801,2.282,100134,0.652,1
1116,1326.8886630000002,-0.16599999,0.044266664,376979.7212,0.0,37185,1.2690000000000001,1
1117,685.5663852000001,-0.038733330999999996,0.171533323,796607.3624,4.705,157728,0.632,1
1118,685.5663852000001,-0.15493332399999998,0.07746666199999999,825785.4483,0.0,78442,1.079,1
1119,300.20388239999994,-0.05533333,0.24346665199999998,908876.6461,0.0,75718,0.7440000000000001,1
1120,429.37673099999995,-0.027666665,0.099599994,778712.4271,1.2690000000000001,281323,0.946,3
1121,682.4746795,-0.005533333,0.088533328,480047.4238,0.852,403420,0.7440000000000001,3
1122,682.4746795,-0.038733330999999996,0.06639999599999999,313585.8949,0.7290000000000001,204791,0.767,3
1123,421.2283466,-0.011066666,0.49799996999999996,660930.3063,1.16,12119,1.1640000000000001,2
1124,634.455332,-0.027666665,0.088533328,116839.7088,1.173,58049,0.825,3
1125,369.2440147,-0.033199997999999994,0.23239998599999998,388554.4718,0.0,39093,0.78,2
1126,298.34841339999997,-0.044266664,0.16046665699999998,364426.4447,1.9780000000000002,64914,0.741,1
1127,298.34841339999997,-0.16599999,0.05533333,382989.5385,1.6540000000000001,38544,1.122,1
1128,236.1120912,-0.005533333,0.15493332399999998,267638.8491,0.0,60745,0.9470000000000001,1
1129,282.010161,-0.016599998999999997,0.082999995,130994.6588,0.0,113106,0.6459999999999999,3
1130,429.290866,-0.07193332899999999,0.293266649,1409082.605,3.065,72583,0.805,1
1131,429.290866,-0.204733321,0.11619999299999999,1307262.541,2.171,95220,0.738,1
1132,429.290866,-0.32093331399999997,0.127266659,1516927.5680000002,0.0,33709,1.24,1
1133,597.5560484,-0.022133332,0.210266654,732409.5249,0.0,94358,0.795,1
1134,782.6790286,-0.060866662999999994,0.182599989,1861969.071,9.736,323560,0.537,1
1135,262.9869731,-0.038733330999999996,0.088533328,1783382.8930000002,2.28,999253,0.61,1
1136,180.9809855,-0.05533333,0.199199988,2487998.128,19.564,402704,0.528,1
1137,180.9809855,-0.038733330999999996,0.13833332499999998,370403.79600000003,2.7,95728,0.6829999999999999,1
1138,180.9809855,-0.177066656,0.044266664,419434.6554,0.0,35485,1.335,1
1139,296.2199104,-0.016599998999999997,0.35966664499999995,1204494.633,1.9240000000000002,36888,1.276,1
1140,296.2199104,-0.13833332499999998,0.12173332599999999,988098.9017,1.8880000000000001,103054,0.784,1
1141,296.2199104,-0.260066651,0.11619999299999999,1204494.633,2.177,41739,1.128,1
1142,296.2199104,-0.38733331,0.027666665,1249655.236,1.115,17385,2.309,1
1143,249.18250440000003,-0.027666665,0.11066666,158465.8758,1.465,58829,0.779,2
1144,280.1662658,-0.060866662999999994,0.365199978,1238558.959,2.326,45746,0.825,1
1145,280.1662658,-0.193666655,0.24899998499999998,1262994.173,2.186,35121,1.015,1
1146,280.1662658,-0.354133312,0.11066666,1291993.863,2.155,31773,1.041,1
1147,280.1662658,-0.47586663799999995,0.027666665,1336276.081,0.0,13611,2.1430000000000002,1
1148,526.4364485,-0.033199997999999994,0.13279999199999998,167055.225,1.224,39823,0.8420000000000001,2
1149,526.4364485,-0.011066666,0.293266649,477960.7463,1.281,22088,1.2930000000000001,2
1150,526.4364485,-0.127266659,0.12173332599999999,417164.5856,2.056,54495,0.6829999999999999,2
1151,526.4364485,-0.24899998499999998,0.05533333,477960.7463,1.297,22356,1.2770000000000001,2
1152,473.2637046,-0.099599994,0.431599974,21946314.42,40.889,1055450,0.408,1
1153,473.2637046,-0.492466637,0.07193332899999999,22028551.46,2.035,41126,9.304,1
1154,473.2637046,-0.06639999599999999,0.171533323,585028.5007,2.0380000000000003,83434,0.685,1
1155,473.2637046,-0.182599989,0.13833332499999998,700460.443,2.188,40258,0.935,1
1156,468.38609979999995,-0.011066666,0.13833332499999998,166638.3918,1.124,39536,1.045,3
1157,468.38609979999995,-0.022133332,0.07193332899999999,103061.7207,0.0,77695,0.83,3
1158,310.22604060000003,-0.022133332,0.293266649,355438.9593,1.236,20605,0.96,2
1159,313.1433296,-0.060866662999999994,0.193666655,600746.8883,2.795,79921,0.642,1
1160,313.1433296,-0.182599989,0.099599994,635792.0239,2.074,46036,0.96,1
1161,691.5428824,-0.044266664,0.07746666199999999,1260286.7340000002,1.5130000000000001,618997,0.76,3
1162,320.2111307,-0.011066666,0.177066656,274846.38899999997,1.521,42408,1.013,2
1163,645.3588671,-0.005533333,0.23793331899999998,407069.4019,0.0,23037,1.65,1
1164,645.3588671,-0.12173332599999999,0.11066666,396784.3916,2.448,53199,0.764,1
1165,339.10148050000004,-0.027666665,0.06639999599999999,107862.195,1.528,83815,0.805,3
1166,350.22603819999995,-0.07193332899999999,0.193666655,1113772.314,2.451,126485,0.691,1
1167,350.22603819999995,-0.188133322,0.11619999299999999,1202094.924,2.274,78800,0.9109999999999999,1
1168,350.22603819999995,-0.304333315,0.07746666199999999,1317105.473,0.0,31369,1.594,1
1169,187.1351914,-0.038733330999999996,0.16599999,423655.6838,2.148,71727,0.78,2
1170,542.3817134,-0.022133332,0.304333315,560341.2542,1.251,20760,1.401,1
1171,423.2550624,-0.005533333,0.592066631,670561.0363,0.9840000000000001,10828,0.9590000000000001,3
1172,423.2550624,-0.005533333,0.105133327,101465.5626,0.866,52406,0.875,3
1173,423.2550624,-0.016599998999999997,0.16599999,182990.1284,1.0090000000000001,34577,0.878,3
1174,414.3269548,-0.022133332,0.14386665799999998,170401.2478,1.119,36329,0.9420000000000001,3
1175,239.0867375,-0.049799997,0.060866662999999994,308578.3802,2.329,202320,0.6890000000000001,1
1176,238.17995,-0.011066666,0.105133327,117935.6864,1.452,62820,0.769,2
1177,439.24363660000006,-0.005533333,0.40393330899999996,504198.9991,1.082,16345,1.018,3
1178,439.24363660000006,-0.005533333,0.23239998599999998,254972.592,1.064,22893,1.089,3
1179,319.1881132,-0.005533333,0.23793331899999998,254047.3745,1.1159999999999999,24199,0.98,3
1180,437.19282010000006,-0.033199997999999994,0.14939999099999998,304201.8416,1.712,66263,0.762,2
1181,307.1884466,-0.027666665,0.105133327,155761.9535,1.663,63486,0.77,3
1182,215.0065575,-0.016599998999999997,0.11066666,119459.0633,0.937,47463,0.86,3
1183,1350.880351,-0.038733330999999996,0.11066666,199140.6615,1.855,66706,0.74,3
1184,288.29453870000003,-0.07746666199999999,0.07746666199999999,396627.4541,2.23,140057,0.653,1
1185,239.2397989,-0.049799997,0.13833332499999998,777891.3014,2.173,176797,0.688,1
1186,239.2397989,-0.171533323,0.060866662999999994,885019.6705,1.985,86768,1.045,1
1187,239.2397989,-0.28773331599999996,0.005533333,970453.8537,0.0,19370,3.2230000000000003,1
1188,372.3139859,-0.005533333,0.199199988,357184.2212,0.963,57374,0.8220000000000001,1
1189,589.4608804,-0.049799997,0.13279999199999998,977278.0592,2.147,239483,0.677,1
1190,589.4608804,-0.182599989,0.13833332499999998,1271178.159,4.119,65415,1.044,1
1191,492.32150010000004,-0.060866662999999994,0.14939999099999998,1326118.631,2.25,243391,0.682,1
1192,492.32150010000004,-0.177066656,0.12173332599999999,1605210.8630000001,3.1519999999999997,104239,0.9540000000000001,1
1193,492.32150010000004,-0.29879998199999996,0.07193332899999999,1705960.049,1.84,29292,2.345,1
1194,374.3149065,-0.06639999599999999,0.07193332899999999,970165.224,1.511,383524,0.731,2
1195,493.405778,-0.016599998999999997,0.11066666,160661.0758,0.0,69462,0.79,2
1196,589.5551998,-0.011066666,0.193666655,235400.9894,1.1340000000000001,31027,1.002,1
1197,570.4633996,-0.005533333,0.23793331899999998,324168.7048,0.9259999999999999,21765,1.39,2
1198,345.23282919999997,-0.011066666,0.088533328,152445.2603,0.983,95240,0.893,3
1199,302.2400946,-0.049799997,0.127266659,300401.9542,2.108,78208,0.6779999999999999,2
1200,302.2400946,-0.16599999,0.07746666199999999,371099.2707,1.5,31332,1.1059999999999999,2
1201,647.3754907000001,-0.005533333,0.11066666,134222.4175,0.968,44982,1.2229999999999999,3
1202,329.2772178,-0.11066666,0.38179997699999996,2512078.096,2.013,73327,0.782,1
1203,329.2772178,-0.22686665299999997,0.199199988,2277231.41,2.121,100629,0.69,1
1204,329.2772178,-0.343066646,0.199199988,2661037.728,2.767,63256,0.792,1
1205,329.2772178,-0.470333305,0.12173332599999999,2759918.315,2.332,34085,1.278,1
1206,329.2772178,-0.586533298,0.14386665799999998,2947493.642,0.0,13633,2.242,1
1207,534.3496074,-0.022133332,0.127266659,174597.3327,0.0,55924,0.774,2
1208,278.2453758,-0.060866662999999994,0.182599989,825934.0175,5.1370000000000005,141828,0.544,1
1209,278.2453758,-0.215799987,0.060866662999999994,864100.0674,0.0,36102,1.73,1
1210,444.3151067,-0.033199997999999994,0.215799987,365476.4836,1.415,34510,0.945,1
1211,371.3175402,-0.060866662999999994,0.29879998199999996,1998639.1509999998,10.201,147324,0.58,1
1212,371.3175402,-0.35966664499999995,0.011066666,2010187.1030000001,0.0,16003,5.0569999999999995,1
1213,500.3819135,-0.011066666,0.580999965,2286754.609,0.0,9399,3.84,1
1214,500.3819135,-0.14386665799999998,0.304333315,2054808.419,2.392,70726,0.8,1
1215,500.3819135,-0.282199983,0.14939999099999998,2006564.614,2.458,85599,0.696,1
1216,500.3819135,-0.41499997499999997,0.14386665799999998,2251040.6969999997,2.964,31900,1.25,1
1217,500.3819135,-0.558866633,0.033199997999999994,2286754.609,0.0,10707,3.3710000000000004,1
1218,398.33612949999997,-0.033199997999999994,0.470333305,1148363.837,1.618,16817,1.49,1
1219,398.33612949999997,-0.14939999099999998,0.23793331899999998,1000125.141,2.1790000000000003,51832,0.7120000000000001,1
1220,398.33612949999997,-0.27666664999999996,0.14386665799999998,1053231.297,2.316,40293,0.818,1
1221,398.33612949999997,-0.420533308,0.082999995,1148363.837,1.5530000000000002,16135,1.5530000000000002,1
1222,670.4611652000001,-0.038733330999999996,0.094066661,261403.4733,2.039,117104,0.7,1
1223,670.4611652000001,-0.15493332399999998,0.022133332,313846.3492,0.0,38910,1.4240000000000002,1
1224,786.6650743,-0.005533333,0.099599994,129420.4106,1.1320000000000001,59583,1.087,3
1225,288.2484162,-0.005533333,0.15493332399999998,188848.9543,0.8540000000000001,42372,0.958,3
1226,256.2990724,-0.06639999599999999,0.271133317,6955789.382999999,12.862,773863,0.43700000000000006,1
1227,256.2990724,-0.33199998,0.088533328,7185452.397000001,2.55,52505,4.282,1
1228,256.2990724,-0.448199973,0.038733330999999996,7269661.996,1.443,14816,11.450999999999999,1
1229,221.1559179,-0.005533333,0.177066656,234452.5928,0.9640000000000001,28456,1.367,3
1230,741.6250295,-0.005533333,0.105133327,197518.0799,1.043,135942,0.6559999999999999,3
1231,294.21248810000003,-0.016599998999999997,0.07193332899999999,372239.2454,1.105,273443,0.961,3
1232,1019.673132,-0.016599998999999997,0.07746666199999999,101085.6572,0.0,79567,0.794,3
1233,421.24519580000003,-0.011066666,0.088533328,112178.4535,0.8170000000000001,64319,0.973,3
1234,421.24519580000003,-0.038733330999999996,0.11619999299999999,183294.1652,0.996,47192,0.895,3
1235,421.24519580000003,-0.016599998999999997,0.127266659,142433.6722,0.92,40146,0.948,3
1236,421.24519580000003,-0.011066666,0.094066661,100194.5605,0.9359999999999999,52219,0.961,3
1237,379.25817620000004,-0.022133332,0.204733321,398567.8584,1.78,47481,0.902,2
1238,379.25817620000004,-0.14386665799999998,0.088533328,403299.0608,1.645,42836,0.965,2
1239,349.3166514,-0.060866662999999994,0.13833332499999998,2205792.068,2.161,465781,0.66,1
1240,349.3166514,-0.182599989,0.060866662999999994,2499887.98,2.017,223379,1.045,1
1241,349.3166514,-0.29879998199999996,0.07193332899999999,2840223.4960000003,0.0,41879,2.73,1
1242,185.20651719999998,-0.038733330999999996,0.13279999199999998,293783.3669,1.349,69678,0.7929999999999999,2
1243,244.28753999999998,-0.049799997,0.07193332899999999,1121746.769,0.085,264069,1.5859999999999999,3
1244,244.28753999999998,-0.005533333,0.199199988,3471028.229,0.83,1300230,0.35200000000000004,3
1245,244.28753999999998,-0.204733321,0.07193332899999999,3536486.85,0.033,38465,6.646,3
1246,383.2689517,-0.022133332,0.204733321,312893.6686,1.607,36373,0.925,1
1247,810.6545311000001,-0.033199997999999994,0.060866662999999994,111542.4347,0.0,98983,0.705,3
1248,442.3290668000001,-0.049799997,0.06639999599999999,235000.3099,0.321,87468,1.101,2
1249,442.3290668000001,-0.033199997999999994,0.16599999,1196075.076,1.301,182999,0.9109999999999999,2
1250,529.5621326,-0.038733330999999996,0.099599994,282867.015,0.0,130789,0.625,1
1251,291.1918888,-0.011066666,0.14939999099999998,285170.0052,1.206,72219,0.8490000000000001,2
1252,245.2960606,-0.049799997,0.210266654,650640.2404,3.4130000000000003,73125,0.728,1
1253,245.2960606,-0.204733321,0.07193332899999999,669253.4268,0.0,45593,1.061,1
