,m/z,rt,peak area
229,278.2676,13.81,3147883.722330729
230,278.2676,13.94,3476169.7581380205
231,279.1595,11.84,7230398.220052082
232,279.1595,12.27,7342018.787760416
233,279.1595,12.39,7616986.729248047
234,279.1595,12.51,7638797.20743815
235,279.2489,5.58,146348.7998046875
236,279.2712,13.69,460006.27966308594
237,280.1663,11.83,1178431.2638346355
238,280.1663,12.01,1029959.2581380208
239,280.1663,12.13,1178431.2638346355
240,280.2672,14.74,729640.4154052734
241,280.2672,14.87,670137.571085612
242,280.2672,14.98,729640.4154052734
243,281.2442,13.74,734447.1484375
244,281.2442,13.86,771869.8108723959
245,283.1744,3.62,295825.7121988932
246,283.1971,8.14,133760.1331380208
247,283.1971,8.25,101833.82552083333
248,283.2651,13.99,259297.99007161456
249,283.2764,15.65,224581.8448079427
250,283.2764,15.76,241680.1072591146
251,284.1729,8.23,304156.8408203125
252,284.1729,8.36,311237.5998535156
253,284.298,16.12,906736.8201497395
254,284.298,16.24,852924.0096435547
255,284.298,16.35,940048.0438639321
256,286.2492,8.11,1171761.5423177083
257,286.2492,8.26,1322014.0478515625
258,286.2492,8.37,1346005.3943684895
259,288.1216,6.05,5487845.370279947
260,288.1216,6.36,5496414.4163411455
261,288.2945,4.68,676460.0074869791
262,289.126,6.19,133584.83292643228
263,289.1723,9.72,165246.5480143229
264,290.1803,9.74,5224932.295572917
265,290.1803,9.86,5913592.897623697
266,290.1803,10.01,6146490.592529297
267,291.1803,9.72,926157.1870117186
268,291.1803,9.85,988112.736735026
269,291.1803,9.99,1063036.793334961
270,291.1919,10.99,212816.78385416663
271,292.1719,9.72,1409844.59375
272,292.1719,9.87,1488570.6388346355
273,292.2421,4.94,230847.8977864583
274,293.1787,9.69,349389.3362630208
275,293.1904,6.31,101527.7578938802
276,293.2139,12.14,843362.2954101562
277,293.2139,12.29,707495.8481852214
278,293.2139,12.41,843362.2954101562
279,296.2199,10.89,1277635.7080078123
280,296.2199,11.03,1052197.2056477864
281,296.2199,11.15,1252430.1151936846
282,296.2199,11.28,1309708.8795572913
283,297.9906,0.62,252479.84252929685
284,297.9906,21.07,261963.20210774738
285,298.3484,8.34,364174.2005208333
286,298.3484,8.47,434804.1311848958
287,299.2568,13.73,1301218.7682291665
288,299.2568,13.88,1315999.57421875
289,299.2568,14.01,1532186.4466145833
290,299.2568,14.13,1747775.1737874348
291,300.2039,3.64,944679.5857747395
292,300.2039,3.84,949790.7367350259
293,301.142,11.84,722643.7801106771
