,m/z,rt,peak area
54,251.1893,5.2,314012.725789388
55,255.0058,6.63,324366.7242838541
56,256.2635,15.22,562113.6031901041
57,256.2635,15.34,813374.8487955729
58,256.2635,15.46,826841.6703287759
59,256.9615,21.07,327059.58752441406
60,262.2153,4.57,434721.3136393229
61,272.9381,21.08,197737.60286458334
62,273.1675,5.24,125917.81953938802
63,274.2733,9.96,224543.86787923178
64,277.1849,11.09,268110.2724609375
65,277.1849,11.21,415135.0940755208
66,280.161,11.95,285049.639851888
67,280.161,12.06,306500.0854492187
68,280.2619,14.84,749937.9096679688
69,280.2619,15.0,793768.9147135415
70,282.2758,15.56,2240396.4501953125
71,282.2758,15.68,2350231.520833333
72,282.2758,15.8,2886435.7412109375
73,282.2758,15.92,3004514.194986979
74,282.2758,16.04,3261492.169189453
75,283.2031,8.26,393059.69905598956
76,283.2031,8.38,549005.4876302083
77,283.2824,15.57,442716.83447265625
78,283.2824,15.69,520125.96248372394
79,284.2927,16.19,1341294.9889322917
80,284.2927,16.32,1469755.886352539
81,284.2927,16.45,1755440.3006184895
82,284.2927,16.56,1777027.088378906
83,285.1696,13.52,263459.1144205729
84,285.2951,16.19,158297.26611328125
85,287.2532,8.18,194149.42789713544
86,288.2315,6.78,122729.64192708333
87,291.2447,9.76,125900.41475423177
88,297.2232,11.05,601755.0068359375
89,297.2232,11.17,942498.9982910156
90,297.2232,11.3,1094290.298868815
91,299.1913,13.53,201337.3837890625
92,300.1983,3.69,373567.80322265625
93,300.1983,3.84,380437.64729817706
94,302.2465,7.88,1216927.93359375
95,302.2465,8.0,1465883.3204345703
96,302.2465,8.12,1534398.0236002603
97,303.1789,13.53,155469.5930989583
98,303.2517,7.86,164608.958211263
99,304.2601,7.07,250457.45052083334
100,304.2601,15.56,111454.28287760416
101,308.2905,15.84,847730.55078125
102,308.2905,15.97,1102904.1418457031
103,308.2905,16.08,101290.24560546875
104,309.3034,15.83,172732.3321940104
105,310.2327,12.86,327291.0638020833
106,310.3071,16.45,482764.0521647135
107,310.3071,16.58,671513.0231526692
108,311.1896,8.86,221899.55802408853
109,312.3244,17.08,1472565.0087076821
110,312.3244,17.2,1742057.349283854
111,312.3244,17.33,1794040.1067708333
112,313.0623,6.62,118206.4853515625
113,313.3254,17.08,248150.7132161458
114,316.0063,21.07,109382.68729654947
115,319.2843,8.2,188128.60323079425
116,320.2052,13.54,715717.6426188151
117,320.2052,13.65,1189811.6571451824
118,320.2052,13.77,1421882.7447916667
119,321.2057,13.54,226614.75162760416
120,322.145,5.22,281588.5079752604
121,325.1614,13.51,231958.3616536458
122,331.2791,15.6,132414.72721354166
123,336.3125,14.65,107672.04622395833
124,337.1476,8.19,114318.05257161458
125,337.2151,11.95,531758.7983398438
126,337.2151,12.07,1606436.4193522134
127,337.2151,12.19,1340103.1745605469
128,337.2151,12.31,1606436.4193522134
129,338.3229,14.85,212357.1821289062
130,338.3365,17.24,2423775.1292317705
131,338.3365,17.39,2705211.4088541665
132,338.3365,17.54,307573.6291503906
133,338.3365,17.65,584306.7548828126
134,338.3365,17.87,211467.69222005206
135,339.3394,17.22,774287.9010416666
136,339.3394,17.36,131838.6136067708
137,339.3394,17.5,111123.33345540366
138,340.3317,15.56,527717.3046875
139,340.3317,15.67,565948.282063802
140,340.3317,15.79,616566.404337565
141,340.3589,17.74,155437.60119628906
142,342.3524,16.2,1047429.7184244791
143,342.3524,16.33,1162832.4812825518
144,343.1476,11.69,107527.0890299479
145,343.3535,16.19,169832.28279622394
146,344.2336,4.02,609972.6063232422
147,348.3056,15.61,145302.61975097656
148,351.2296,11.03,136852.1700846354
149,353.2726,15.6,253903.46207682288
150,354.3056,12.35,271111.1311035156
151,354.3056,12.57,336727.2893880208
152,354.3056,12.69,247302.98079427084
153,354.3056,12.82,386953.3186035156
154,354.3056,12.94,236376.52962239584
155,354.334,15.61,114605.28759765625
156,355.3133,12.45,202802.15661621094
157,356.281,5.92,102575.89664713542
158,356.3238,12.63,162191.3346354167
159,356.3238,13.33,721136.1642252603
160,356.3238,13.45,593819.2164713541
161,356.3238,13.59,721136.1642252603
162,357.1514,12.5,102102.77368164062
163,359.3151,16.52,179218.20279947916
164,360.3225,17.21,865409.5952148438
165,360.3225,17.34,1035454.6374104817
166,360.3225,17.46,1067250.3598632812
